"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","pValuesBatch","qValuesBatch","SYMBOL"
"218057_x_at",0.0336364814221852,9.75074046403753,0.422846360222056,0.685821127683812,0.972435608907828,-5.25613822697662,0.930625082515484,0.99775105550762,"EMC8"
"217608_at",0.0453572132707798,6.37639639797229,0.422730865455826,0.685901303798931,0.972435608907828,-5.25618022409025,0.841212777867174,0.99775105550762,"SREK1IP1"
"201218_at",0.0321755814249212,11.0848248885535,0.422688625115379,0.685930628010649,0.972435608907828,-5.25619558117519,0.9731598964265,0.99775105550762,"CTBP2"
"204169_at",0.0357909236131979,7.08863472521425,0.422647699745184,0.685959039899698,0.972435608907828,-5.25621045881501,0.966121534942551,0.99775105550762,"IMPDH1"
"206612_at",0.0455107386493525,4.23651783308574,0.422601400113028,0.685991183462159,0.972435608907828,-5.25622728854148,0.710154479445426,0.988672359296225,"CACNG1"
"216019_x_at",0.0413240945967446,3.98641896673011,0.422227015524371,0.686251126204175,0.972642333482487,-5.25636331246266,0.854500432507923,0.99775105550762,"PHLDB1"
"219147_s_at",-0.0376709767659671,7.20852711802748,-0.422208423199899,0.686264036429573,0.972642333482487,-5.25637006461211,0.00823285294006082,0.973547434993237,"NMRK1"
"214276_at",-0.0322032077396175,5.29911167299282,-0.422156389690247,0.686300168305751,0.972642333482487,-5.2563889600736,0.76314094004099,0.991955779400863,"KLF12"
"40687_at",-0.0322427196435653,2.98233695098541,-0.422139841405678,0.68631165955969,0.972642333482487,-5.25639496896522,0.967104126191615,0.99775105550762,"GJA4"
"205244_s_at",0.0395281282728144,4.17799909808963,0.421869758640358,0.686499219792406,0.972741940381018,-5.2564930082959,0.902699849521592,0.99775105550762,"SLC13A3"
"215883_at",-0.0407513695403585,4.92088337635163,-0.421860897533197,0.6865053738355,0.972741940381018,-5.25649622386007,0.49484946239763,0.973547434993237,"CTNNA1"
"209858_x_at",0.0338881827747439,7.30741462544435,0.421850001745412,0.6865129410006,0.972741940381018,-5.25650017769301,0.868258908440264,0.99775105550762,"MPPE1"
"212485_at",0.0406681978834325,8.32251000191798,0.421577922190657,0.686701913904529,0.972783673214583,-5.2565988781846,0.540375917114633,0.979796416126132,"GPATCH8"
"205775_at",-0.0359405833031907,7.04064145970144,-0.421547895527965,0.686722770417775,0.972783673214583,-5.25660976710776,0.106183718895748,0.973547434993237,"FAM50B"
"209371_s_at",-0.0594266590736829,4.97317826079713,-0.42145440891168,0.686787708095937,0.972783673214583,-5.25664366461706,0.734176847802277,0.989763022682064,"SH3BP2"
"208384_s_at",0.0385002220145516,7.34854684965773,0.421425225907543,0.68680797978328,0.972783673214583,-5.25665424470363,0.876393186809074,0.99775105550762,"MID2"
"218243_at",-0.0315896934114477,9.21369555304373,-0.42118984832609,0.686971492727396,0.972783673214583,-5.25673955408159,0.300953886761282,0.973547434993237,"RUFY1"
"217228_s_at",-0.0434376124608797,2.83677245616698,-0.421084361202931,0.687044778799836,0.972783673214583,-5.25677777197381,0.219224067211176,0.973547434993237,"ASB4"
"215617_at",0.0509765238177642,3.75552350559019,0.421054761173074,0.687065343765944,0.972783673214583,-5.25678849442949,0.868355887212016,0.99775105550762,"SPATS2L"
"212147_at",0.0332043844554288,6.68829451255118,0.421035731448493,0.687078565040894,0.972783673214583,-5.25679538747504,0.0978933716037725,0.973547434993237,"SMG5"
"203714_s_at",-0.0340996211287372,9.37397070903298,-0.42091471165513,0.687162648698776,0.972783673214583,-5.2568392170712,0.334940857172074,0.973547434993237,"TBCE"
"221040_at",-0.0349422548972358,2.62253010057136,-0.420899358350269,0.687173316404813,0.972783673214583,-5.25684477671688,0.829643318854084,0.99744074249306,"CAPN10"
"205114_s_at",0.0363719616477032,3.17247585152276,0.420864710548637,0.687197390500052,0.972783673214583,-5.25685732247147,0.811609319172207,0.996604655374075,"NA"
"202843_at",-0.0369841129793613,6.38905170380981,-0.420846094883812,0.687210325257785,0.972783673214583,-5.25686406268945,0.378151116058994,0.973547434993237,"DNAJB9"
"212132_at",0.0312906072630916,10.4790346636616,0.420752377916415,0.687275444521913,0.972783673214583,-5.25689799077716,0.503847105789707,0.973923918040805,"LSM14A"
"204116_at",0.0328697579438701,4.06785752070334,0.420607554680273,0.687376080655093,0.972783673214583,-5.2569504068171,0.270987833937302,0.973547434993237,"IL2RG"
"221724_s_at",0.0364870715799968,3.06410915825343,0.420537642335818,0.687424664463084,0.972783673214583,-5.25697570422905,0.175750093668474,0.973547434993237,"CLEC4A"
"221789_x_at",0.0331556806475781,6.57594005687539,0.420482765432012,0.68746280089553,0.972783673214583,-5.25699555838968,0.955965325710962,0.99775105550762,"RHOT2"
"221248_s_at",-0.0324230079652867,5.49423156931152,-0.420458645698739,0.687479563096843,0.972783673214583,-5.25700428400891,0.654567958071667,0.985240442231984,"NSD3"
"206598_at",-0.0458347969231907,3.06748608407067,-0.420418779364734,0.687507268942013,0.972783673214583,-5.25701870513364,0.500000000000002,0.973547434993237,"INS"
"201338_x_at",-0.0344698547614115,12.0448340154607,-0.420303587367128,0.687587326674174,0.972783673214583,-5.25706036714106,0.776631603840188,0.993183094930689,"GTF3A"
"210192_at",0.0345747089342998,3.75045718281828,0.420301135055032,0.6875890310633,0.972783673214583,-5.25706125396365,0.740754877965946,0.989859543432647,"ATP8A1"
"204288_s_at",-0.0484275046060221,5.7942201079266,-0.420166475460154,0.68768262427457,0.972783673214583,-5.25710994309332,0.642481509581126,0.984094692814112,"SORBS2"
"214003_x_at",0.0322264615245391,13.1783247691028,0.420003626168494,0.687795818261206,0.972783673214583,-5.25716880531945,0.193299365206719,0.973547434993237,"RPS20"
"204199_at",-0.0523953363127951,3.31820596672264,-0.419931258664312,0.687846122563998,0.972783673214583,-5.2571949558554,0.797485432307053,0.995529742478974,"RALGPS1"
"220299_at",0.0449487259664019,3.78385870958262,0.419901075395785,0.68786710414902,0.972783673214583,-5.25720586155763,0.70557325101283,0.988672359296225,"SPATA6"
"214930_at",0.0378856914483787,7.06394930215569,0.419883228490001,0.687879510380144,0.972783673214583,-5.25721230958768,0.216818791457509,0.973547434993237,"SLITRK5"
"220025_at",-0.0356176532354451,3.58825477719851,-0.419790257670749,0.687944140494502,0.972783673214583,-5.25724589549893,0.347472591341908,0.973547434993237,"TBR1"
"216121_at",0.0321726428430149,2.65860088864219,0.419774833337226,0.68795486323399,0.972783673214583,-5.25725146689981,0.489927851360476,0.973547434993237,"NA"
"211282_x_at",-0.0512032626280385,5.21566659488871,-0.419740239556523,0.687978912536651,0.972783673214583,-5.25726396177177,0.499999999999999,0.973547434993237,"TNFRSF25"
"209588_at",-0.0416219524908916,7.27326289610486,-0.419735179816241,0.687982430057968,0.972783673214583,-5.25726578921042,0.577259669423221,0.981225801016048,"EPHB2"
"220539_at",0.0362565556123351,2.7690755503771,0.419664285784574,0.688031716327838,0.972783673214583,-5.2572913920111,0.823715988657818,0.996728475082405,"CFAP46"
"205002_at",0.0499760327382637,5.84945112124027,0.41959683868777,0.68807860777907,0.972783673214583,-5.25731574622179,0.102078897158661,0.973547434993237,"AHDC1"
"217769_s_at",0.0327548328759821,11.9542232626426,0.419572468583562,0.688095551047108,0.972783673214583,-5.2573245450271,0.392712069885899,0.973547434993237,"POMP"
"210693_at",0.0343807791354465,4.65430129004526,0.419562343064375,0.688102590851961,0.972783673214583,-5.25732820069649,0.968138952676618,0.99775105550762,"SPPL2B"
"201077_s_at",-0.0319593926251773,11.2522381133149,-0.419518212971194,0.688133272854893,0.972783673214583,-5.25734413225159,0.0295309939426827,0.973547434993237,"SNU13"
"201059_at",0.0321565707293754,10.7062685710173,0.419508627809334,0.688139937143572,0.972783673214583,-5.25734759241614,0.811922774533998,0.996604655374075,"CTTN"
"219164_s_at",0.0360770185729811,6.05380478154485,0.41938347566057,0.688226954607892,0.972783673214583,-5.25739276452033,0.0947361298117719,0.973547434993237,"ATG2B"
"207362_at",-0.0420648606256862,3.16146007341454,-0.419346950605654,0.688252351203495,0.972783673214583,-5.25740594540407,0.573743117656734,0.981225801016048,"SLC30A4"
"209310_s_at",-0.0327714529942575,8.29867715412867,-0.419317380243769,0.688272912382552,0.972783673214583,-5.25741661574393,0.556345879901343,0.981225801016048,"CASP4"
"206247_at",0.0349714572805855,10.3940707042773,0.419223404883961,0.688338258228981,0.972783673214583,-5.25745052167812,0.18863292032268,0.973547434993237,"MICB"
"205173_x_at",-0.0388997410879757,9.01710911877204,-0.41912575211097,0.688406164226637,0.972783673214583,-5.25748574687073,0.109084861305413,0.973547434993237,"CD58"
"220799_at",-0.0353790710119166,2.40236778477955,-0.419071172678919,0.688444119148747,0.972783673214583,-5.25750543135193,0.7396332339018,0.989859543432647,"GCM2"
"203229_s_at",0.038880890328711,9.08075254577444,0.419043131207628,0.688463619764329,0.972783673214583,-5.25751554378543,0.782190297066046,0.994088055690215,"CLK2"
"201595_s_at",0.0354013871372398,10.5316163665641,0.419007970382508,0.688488071688046,0.972783673214583,-5.25752822273511,0.336069796979702,0.973547434993237,"ZC3H15"
"206155_at",0.0330595626206907,3.34081793084871,0.418966820128803,0.688516689358485,0.972783673214583,-5.25754306020027,0.961657835840906,0.99775105550762,"ABCC2"
"206639_x_at",0.0467304177756134,2.51909405779312,0.418860389058582,0.688590708705129,0.972783673214583,-5.25758142951195,0.905368959449222,0.99775105550762,"HTN1"
"219506_at",-0.04731354823695,4.33828204432877,-0.418703017299547,0.688700162424983,0.972783673214583,-5.25763814665275,0.890932223552043,0.99775105550762,"C1orf54"
"214214_s_at",0.0459801157888879,11.344187392538,0.418701162456933,0.68870145253584,0.972783673214583,-5.25763881502327,0.628633579364352,0.983485206466363,"C1QBP"
"213378_s_at",-0.0350824381014503,6.61425450481113,-0.418662412259636,0.688728404971831,0.972783673214583,-5.25765277756296,0.885186458477329,0.99775105550762,"NA"
"207488_at",-0.0412733736724098,5.30948495842221,-0.418621754313279,0.688756684856912,0.972783673214583,-5.25766742620536,0.232332537281174,0.973547434993237,"NA"
"217378_x_at",-0.0345949747945768,4.10357605050635,-0.418590839963521,0.688778187884635,0.972783673214583,-5.25767856343803,0.863928284401518,0.99775105550762,"IGKV1OR2-108"
"207417_s_at",-0.0357682072771341,5.86886989510551,-0.418575923736421,0.688788563244233,0.972783673214583,-5.25768393689657,0.805050326872993,0.995823801290932,"NA"
"212577_at",-0.0478023788697266,7.51243527626425,-0.418507027605737,0.688836486635875,0.972783673214583,-5.25770875388247,0.971374402521755,0.99775105550762,"SMCHD1"
"212609_s_at",-0.0338476773124992,8.23299651024871,-0.418390697789346,0.688917407895726,0.972783673214583,-5.25775064821258,0.163643368286798,0.973547434993237,"AKT3"
"202883_s_at",0.0338510977986157,8.92411269038285,0.418385131386054,0.688921280103773,0.972783673214583,-5.25775265259064,0.831085375453936,0.99744074249306,"PPP2R1B"
"210684_s_at",0.033521814418787,5.3931006924296,0.41833604028765,0.688955430231604,0.972783673214583,-5.25777032847519,0.55234385504799,0.981225801016048,"DLG4"
"220781_at",0.041002133393071,2.67794805585786,0.418263864580124,0.689005640551602,0.972783673214583,-5.25779631274467,0.509711844897643,0.976430450801134,"DELEC1"
"217371_s_at",0.0330819297534162,3.46176150192598,0.418226767350174,0.689031448563671,0.972783673214583,-5.25780966663548,0.978081469951763,0.998185776684386,"IL15"
"217362_x_at",-0.0466813295196191,4.83574762969141,-0.417933977457628,0.689235154060185,0.972956893450127,-5.25791502329546,0.300870944914101,0.973547434993237,"HLA-DRB6"
"209378_s_at",-0.038581839540667,6.32866543458811,-0.417841458426047,0.689299529020265,0.972956893450127,-5.25794830070628,0.945159579643448,0.99775105550762,"CCSER2"
"212863_x_at",0.0335607591726301,9.98935931309974,0.417824469387347,0.689311350336775,0.972956893450127,-5.25795441060426,0.72754084299664,0.989051950652847,"CTBP1"
"202302_s_at",-0.032125391645728,10.7579027697334,-0.417783417937117,0.689339915154062,0.972956893450127,-5.25796917329105,0.266894855799288,0.973547434993237,"RSRC2"
"210495_x_at",0.0331155950534505,12.4626432838777,0.417711728762149,0.689389799927107,0.972956893450127,-5.25799495048274,0.87281967445246,0.99775105550762,"FN1"
"201884_at",-0.0581316607932174,3.1965035823999,-0.417568075984338,0.689489765475941,0.972956893450127,-5.25804659107249,0.487276547691545,0.973547434993237,"CEACAM5"
"201492_s_at",0.0313052855181368,13.8224072626563,0.417539708160322,0.689509506962283,0.972956893450127,-5.25805678682789,0.0594968726614375,0.973547434993237,"RPL41"
"204530_s_at",-0.032449615054094,3.16777101565219,-0.417506647951738,0.68953251426254,0.972956893450127,-5.2580686682671,0.554641041915869,0.981225801016048,"TOX"
"205542_at",-0.0371594139117883,7.77990385462278,-0.417391712033957,0.689612503376927,0.972956893450127,-5.25810996798896,0.378149410306825,0.973547434993237,"STEAP1"
