"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","qValuesBatch","pValuesBatch","SYMBOL"
"209556_at",0.229595233820747,6.95283552750984,2.53456612318795,0.0287494221981885,0.554818024666643,-3.39118946607916,NA,NA,"NCDN"
"201325_s_at",-0.225822227172372,9.93937194512082,-2.53430744000507,0.0287623975665847,0.554818024666643,-3.39157982566474,NA,NA,"EMP1"
"212359_s_at",0.215552159747617,7.4478204865532,2.5328187860109,0.0288371796900921,0.554818024666643,-3.39382613029664,NA,NA,"ZSWIM8"
"208719_s_at",-0.239993202244118,4.81797124847163,-2.5324274041592,0.0288568724464827,0.554818024666643,-3.39441667406609,NA,NA,"DDX17"
"221273_s_at",0.226237402169922,5.06581373429162,2.53208829280398,0.0288739458798893,0.554818024666643,-3.39492833775231,NA,NA,"RNF208"
"214245_at",-0.305355585614793,6.27012589378624,-2.53199339074377,0.0288787257510464,0.554818024666643,-3.39507152767832,NA,NA,"RPS14"
"207147_at",0.216479284603156,3.5376598646422,2.53142127227818,0.0289075578016442,0.554818024666643,-3.39593473362032,NA,NA,"DLX2"
"221229_s_at",-0.217036418564351,9.18079124497352,-2.52924788358185,0.0290173450788563,0.554818024666643,-3.39921365727407,NA,NA,"TRMT61B"
"208710_s_at",0.23104415606541,8.36401361109187,2.52863623689919,0.0290483160237922,0.554818024666643,-3.40013635476174,NA,NA,"AP3D1"
"203706_s_at",0.224083549578832,5.99048915004127,2.52854645313225,0.029052864997264,0.554818024666643,-3.40027179498003,NA,NA,"FZD7"
"210882_s_at",0.223692727619685,3.77923951075964,2.52813173280299,0.0290738862786848,0.554818024666643,-3.40089739786706,NA,NA,"TRO"
"201464_x_at",0.274217015300648,9.71281811507149,2.52795946419932,0.0290826226087973,0.554818024666643,-3.40115725946078,NA,NA,"JUN"
"217184_s_at",0.230651089874275,5.96372666825334,2.52781849395074,0.0290897736166846,0.554818024666643,-3.40136990655272,NA,NA,"LTK"
"211365_s_at",0.220289547971168,3.56199101059238,2.52731783342861,0.0291151846648442,0.554818024666643,-3.40212511556954,NA,NA,"PCDHA2"
"206981_at",0.227905858675899,3.64662552879895,2.52729354097617,0.0291164181856061,0.554818024666643,-3.40216175835634,NA,NA,"SCN4A"
"220797_at",-0.335550830107037,6.04165276012365,-2.52726746448104,0.0291177423536891,0.554818024666643,-3.40220109213877,NA,NA,"METTL16"
"213376_at",-0.240248592992662,8.86441727528059,-2.52595456291797,0.0291844884328994,0.554818024666643,-3.40418139480554,NA,NA,"ZBTB1"
"205793_x_at",0.263946106284115,6.47534646241502,2.52572448652032,0.0291962007080702,0.554818024666643,-3.40452841260541,NA,NA,"TNK1"
"221342_at",0.262370288760084,4.72459174026636,2.52545531158134,0.0292099092127688,0.554818024666643,-3.40493439566426,NA,NA,"MPIG6B"
"205896_at",0.222711368926594,8.81442286474229,2.52531003552894,0.02921731044636,0.554818024666643,-3.40515350556687,NA,NA,"SLC22A4"
"211578_s_at",-0.214873123918362,8.22498930262259,-2.52468582364083,0.0292491325733409,0.554818024666643,-3.40609494012471,NA,NA,"RPS6KB1"
"208449_s_at",-0.231272629940261,4.43098332028902,-2.52279164537956,0.0293459063361848,0.554818024666643,-3.40895152105983,NA,NA,"FGF8"
"217441_at",-0.253923236987485,4.61008602375751,-2.52229861738321,0.0293711468738104,0.554818024666643,-3.40969499617304,NA,NA,"USP33"
"204419_x_at",0.218326396696014,4.17677376331521,2.52208643362489,0.0293820161885927,0.554818024666643,-3.41001495777164,NA,NA,"HBG2"
"222229_x_at",0.234133623992996,11.4143770736755,2.52166162781441,0.0294037891774644,0.554818024666643,-3.41065552970746,NA,NA,"NA"
"214759_at",-0.290672932144695,6.50808736926137,-2.52127760469882,0.0294234855663905,0.554818024666643,-3.4112345907192,NA,NA,"WTAP"
"219367_s_at",0.268155102444932,4.60784768398078,2.52124680991507,0.0294250655809653,0.554818024666643,-3.41128102500028,NA,NA,"NRP2"
"208237_x_at",0.212715299232126,4.08341175477243,2.52103867101275,0.0294357469347559,0.554818024666643,-3.4115948674752,NA,NA,"ADAM22"
"211707_s_at",-0.259994443486394,7.75806200939227,-2.51943271388237,0.0295182905714872,0.554818024666643,-3.41401627991043,NA,NA,"IQCB1"
"218218_at",-0.24065114961308,6.87470575028201,-2.51925390455393,0.0295274951770623,0.554818024666643,-3.41428586860972,NA,NA,"APPL2"
"201654_s_at",-0.212704575440471,5.46800586876532,-2.51900735390393,0.0295401915526285,0.554818024666643,-3.41465758532894,NA,NA,"HSPG2"
"207823_s_at",0.211451313761739,3.60375405624238,2.51887596422793,0.0295469597927979,0.554818024666643,-3.41485567518446,NA,NA,"AIF1"
"217769_s_at",0.232647436097215,12.2253685427194,2.51878212622453,0.0295517945787471,0.554818024666643,-3.41499714923917,NA,NA,"POMP"
"210570_x_at",-0.217645891207109,8.5763442182027,-2.5187040909599,0.0295558157584372,0.554818024666643,-3.41511479782104,NA,NA,"MAPK9"
"216727_at",-0.216408978910504,4.23677286280178,-2.51819379123395,0.0295821249357963,0.554818024666643,-3.41588412912851,NA,NA,"STK38"
"210524_x_at",0.395663613497499,9.52171584631454,2.51808691365319,0.0295876380708342,0.554818024666643,-3.4160452554837,NA,NA,"NA"
"221126_at",-0.228089240863129,2.99730914139519,-2.51735073246797,0.0296256404731928,0.554938980803521,-3.41715507816874,NA,NA,"DKK3"
"201008_s_at",-0.213975446936546,8.15916064103865,-2.5169971431874,0.0296439101834264,0.554938980803521,-3.41768811059174,NA,NA,"TXNIP"
"215004_s_at",-0.218593606431424,8.10485485004883,-2.51498345514082,0.0297481676995018,0.55605612079346,-3.42072350727988,NA,NA,"SUGP1"
"217762_s_at",-0.223919701948278,9.50064662819246,-2.51475523719352,0.0297600062999554,0.55605612079346,-3.4210674953313,NA,NA,"RAB31"
"211327_x_at",-0.285394812981616,6.95158355382341,-2.51339660348125,0.0298305802509069,0.55605612079346,-3.42311523547253,NA,NA,"HFE"
"208063_s_at",0.219734315758966,4.22331767372135,2.51302737816915,0.0298497880369215,0.55605612079346,-3.42367170436669,NA,NA,"CAPN9"
"202299_s_at",0.33243654140102,10.6497865844268,2.51294496743593,0.0298540768577819,0.55605612079346,-3.42379590596169,NA,NA,"LAMTOR5"
"217454_at",-0.270739616371936,4.08664640373442,-2.5128418286598,0.0298594452624122,0.55605612079346,-3.42395134599802,NA,NA,"NA"
"222338_x_at",0.33451354925959,8.03127754940022,2.51247948478461,0.0298783129052284,0.55605612079346,-3.42449742517465,NA,NA,"NA"
"221838_at",-0.243059906274195,5.94120332781675,-2.50945993897133,0.0300360009707345,0.556950976133402,-3.42904762976142,NA,NA,"KLHL22"
"207936_x_at",0.23076264445717,4.82172275226572,2.5090463980081,0.0300576607575683,0.556950976133402,-3.42967073523554,NA,NA,"RFPL3"
"219248_at",-0.221799261555097,7.94886585577131,-2.5080813166929,0.030108268048642,0.556950976133402,-3.43112481513403,NA,NA,"THUMPD2"
"213359_at",-0.252907968691348,8.74378485488781,-2.50721574102711,0.0301537287396082,0.556950976133402,-3.43242889608827,NA,NA,"HNRNPD"
"211892_s_at",-0.223659131947518,5.02837655325079,-2.50713723679016,0.0301578551806783,0.556950976133402,-3.4325471674968,NA,NA,"PTGIS"
"209575_at",-0.263764506040687,7.71856528726572,-2.50642097066233,0.0301955301550276,0.556950976133402,-3.43362623908164,NA,NA,"IL10RB"
"202179_at",-0.213486226822631,9.29531310864245,-2.50474368153408,0.0302839353725232,0.556950976133402,-3.43615292391122,NA,NA,"BLMH"
"204559_s_at",0.392646690089574,11.1576289828381,2.50440560856803,0.0303017850617894,0.556950976133402,-3.43666216796786,NA,NA,"LSM7"
"208507_at",0.296312675925765,5.56546893865922,2.50436519514868,0.030303919515411,0.556950976133402,-3.43672304254044,NA,NA,"OR7C2"
"52837_at",0.228128567730774,3.43010334385095,2.5029629631687,0.0303780707147976,0.556950976133402,-3.43883512245456,NA,NA,"SHISAL1"
"210395_x_at",0.253613784878766,6.19407560471556,2.50291740045922,0.0303804831003752,0.556950976133402,-3.43890374709307,NA,NA,"MYL4"
"216181_at",0.305876813894799,6.4464109598891,2.50213706123242,0.0304218285852343,0.556950976133402,-3.44007903037362,NA,NA,"SYNJ2"
"208607_s_at",0.33799518786083,8.82548906061418,2.50206585002125,0.030425604393785,0.556950976133402,-3.44018627998259,NA,NA,"NA"
"201020_at",-0.22285745074001,10.3211258557114,-2.5018886417894,0.030435002448166,0.556950976133402,-3.44045316721547,NA,NA,"YWHAH"
"210660_at",0.254820128162096,3.36244234873152,2.50153113867215,0.0304539709454116,0.556950976133402,-3.44099158120258,NA,NA,"LILRA1"
"217488_x_at",-0.277161697605673,5.64855022364331,-2.50139489771027,0.0304612027146877,0.556950976133402,-3.44119676230473,NA,NA,"PMS2P3"
"203139_at",0.218622519753809,7.47049267098259,2.5005651398052,0.0305052833482521,0.556950976133402,-3.44244635261266,NA,NA,"DAPK1"
"211478_s_at",-0.240439845645227,3.68085364930871,-2.49975648336114,0.0305483033318911,0.556950976133402,-3.4436641008727,NA,NA,"DPP4"
"206133_at",0.226078294269201,4.86750735488334,2.49945453505119,0.0305643820738173,0.556950976133402,-3.44411878583751,NA,NA,"XAF1"
"202592_at",0.349068965351456,9.38876721105162,2.49930931189166,0.0305721181679039,0.556950976133402,-3.44433746511599,NA,NA,"BLOC1S1"
"209526_s_at",-0.222165507637753,9.56062938667401,-2.4989087075314,0.0305934685008465,0.556950976133402,-3.44494069076638,NA,NA,"HDGFL3"
"204423_at",-0.218943884441748,7.55322336368548,-2.49858709164678,0.0306106197283922,0.556950976133402,-3.44542496517959,NA,NA,"MKLN1"
"215977_x_at",-0.218983640219863,6.31642839685877,-2.49843995653575,0.0306184693451657,0.556950976133402,-3.44564651111987,NA,NA,"GK"
"200664_s_at",-0.210224081739188,9.96136738191377,-2.49828330208365,0.0306268289916296,0.556950976133402,-3.44588238831985,NA,NA,"DNAJB1"
"207384_at",0.242241107141262,5.68060947457289,2.49693756357471,0.0306987349588308,0.556950976133402,-3.44790859074972,NA,NA,"PGLYRP1"
"219978_s_at",-0.214461366060883,9.64483481087473,-2.49532731211255,0.0307849926246117,0.556950976133402,-3.45033282321,NA,NA,"NUSAP1"
