"","Hour","dow_surgery_date","Count"
"1552",12.25,"Wednesday",9
"1553",12.2666666666667,"Friday",4
"1554",12.2666666666667,"Monday",3
"1555",12.2666666666667,"Thursday",4
"1556",12.2666666666667,"Tuesday",1
"1557",12.2666666666667,"Wednesday",5
"1558",12.2833333333333,"Friday",2
"1559",12.2833333333333,"Monday",5
"1560",12.2833333333333,"Thursday",4
"1561",12.2833333333333,"Wednesday",6
"1562",12.3,"Friday",3
"1563",12.3,"Thursday",2
"1564",12.3,"Tuesday",4
"1565",12.3,"Wednesday",3
"1566",12.3166666666667,"Friday",3
"1567",12.3166666666667,"Monday",1
"1568",12.3166666666667,"Thursday",2
"1569",12.3166666666667,"Tuesday",4
"1570",12.3166666666667,"Wednesday",5
"1571",12.3333333333333,"Friday",1
"1572",12.3333333333333,"Monday",7
"1573",12.3333333333333,"Thursday",2
"1574",12.3333333333333,"Tuesday",4
"1575",12.35,"Friday",2
"1576",12.35,"Monday",4
"1577",12.35,"Sunday",1
"1578",12.35,"Thursday",5
"1579",12.35,"Tuesday",4
"1580",12.35,"Wednesday",3
"1581",12.3666666666667,"Friday",5
"1582",12.3666666666667,"Monday",5
"1583",12.3666666666667,"Thursday",4
"1584",12.3666666666667,"Tuesday",6
"1585",12.3666666666667,"Wednesday",1
"1586",12.3833333333333,"Friday",4
"1587",12.3833333333333,"Monday",1
"1588",12.3833333333333,"Thursday",6
"1589",12.3833333333333,"Tuesday",4
"1590",12.3833333333333,"Wednesday",2
"1591",12.4,"Friday",4
"1592",12.4,"Monday",3
"1593",12.4,"Thursday",3
"1594",12.4,"Wednesday",4
"1595",12.4166666666667,"Friday",3
"1596",12.4166666666667,"Monday",3
"1597",12.4166666666667,"Thursday",4
"1598",12.4166666666667,"Tuesday",4
"1599",12.4166666666667,"Wednesday",6
"1600",12.4333333333333,"Friday",5
"1601",12.4333333333333,"Monday",2
"1602",12.4333333333333,"Thursday",4
"1603",12.4333333333333,"Tuesday",3
"1604",12.4333333333333,"Wednesday",6
"1605",12.45,"Friday",5
"1606",12.45,"Monday",4
"1607",12.45,"Sunday",1
"1608",12.45,"Thursday",4
"1609",12.45,"Tuesday",2
"1610",12.45,"Wednesday",2
"1611",12.4666666666667,"Monday",2
"1612",12.4666666666667,"Thursday",4
"1613",12.4666666666667,"Tuesday",3
"1614",12.4666666666667,"Wednesday",3
"1615",12.4833333333333,"Friday",5
"1616",12.4833333333333,"Monday",1
"1617",12.4833333333333,"Thursday",4
"1618",12.4833333333333,"Tuesday",5
"1619",12.4833333333333,"Wednesday",5
"1620",12.5,"Friday",4
"1621",12.5,"Monday",3
"1622",12.5,"Thursday",5
"1623",12.5,"Tuesday",4
"1624",12.5,"Wednesday",5
"1625",12.5166666666667,"Friday",5
"1626",12.5166666666667,"Monday",5
"1627",12.5166666666667,"Thursday",7
"1628",12.5166666666667,"Tuesday",3
"1629",12.5166666666667,"Wednesday",3
"1630",12.5333333333333,"Friday",3
"1631",12.5333333333333,"Monday",4
"1632",12.5333333333333,"Thursday",7
"1633",12.5333333333333,"Tuesday",4
"1634",12.5333333333333,"Wednesday",5
"1635",12.55,"Friday",4
"1636",12.55,"Monday",3
"1637",12.55,"Thursday",1
"1638",12.55,"Tuesday",5
"1639",12.55,"Wednesday",7
"1640",12.5666666666667,"Friday",5
"1641",12.5666666666667,"Monday",7
"1642",12.5666666666667,"Thursday",3
"1643",12.5666666666667,"Wednesday",2
"1644",12.5833333333333,"Friday",3
"1645",12.5833333333333,"Monday",4
"1646",12.5833333333333,"Thursday",4
"1647",12.5833333333333,"Tuesday",1
"1648",12.5833333333333,"Wednesday",7
"1649",12.6,"Monday",3
"1650",12.6,"Thursday",5
"1651",12.6,"Tuesday",4
"1652",12.6,"Wednesday",6
"1653",12.6166666666667,"Friday",2
"1654",12.6166666666667,"Monday",3
"1655",12.6166666666667,"Thursday",4
"1656",12.6166666666667,"Tuesday",4
"1657",12.6166666666667,"Wednesday",8
"1658",12.6333333333333,"Friday",5
"1659",12.6333333333333,"Monday",3
"1660",12.6333333333333,"Thursday",4
"1661",12.6333333333333,"Tuesday",3
"1662",12.6333333333333,"Wednesday",3
"1663",12.65,"Friday",6
"1664",12.65,"Monday",5
"1665",12.65,"Thursday",2
"1666",12.65,"Tuesday",2
"1667",12.65,"Wednesday",7
"1668",12.6666666666667,"Friday",4
"1669",12.6666666666667,"Monday",2
"1670",12.6666666666667,"Thursday",3
"1671",12.6666666666667,"Tuesday",7
"1672",12.6666666666667,"Wednesday",3
"1673",12.6833333333333,"Friday",4
"1674",12.6833333333333,"Monday",10
"1675",12.6833333333333,"Tuesday",6
"1676",12.6833333333333,"Wednesday",5
"1677",12.7,"Friday",3
"1678",12.7,"Tuesday",3
"1679",12.7,"Wednesday",4
"1680",12.7166666666667,"Friday",5
"1681",12.7166666666667,"Monday",5
"1682",12.7166666666667,"Thursday",4
"1683",12.7166666666667,"Tuesday",1
"1684",12.7166666666667,"Wednesday",1
"1685",12.7333333333333,"Friday",2
"1686",12.7333333333333,"Monday",3
"1687",12.7333333333333,"Sunday",1
"1688",12.7333333333333,"Thursday",4
"1689",12.7333333333333,"Tuesday",2
"1690",12.7333333333333,"Wednesday",2
"1691",12.75,"Friday",3
"1692",12.75,"Monday",5
"1693",12.75,"Thursday",3
"1694",12.75,"Tuesday",2
"1695",12.75,"Wednesday",1
"1696",12.7666666666667,"Friday",3
"1697",12.7666666666667,"Monday",2
"1698",12.7666666666667,"Thursday",2
"1699",12.7666666666667,"Tuesday",2
"1700",12.7666666666667,"Wednesday",4
"1701",12.7833333333333,"Friday",4
"1702",12.7833333333333,"Monday",1
"1703",12.7833333333333,"Thursday",3
"1704",12.7833333333333,"Tuesday",2
"1705",12.7833333333333,"Wednesday",2
"1706",12.8,"Friday",4
"1707",12.8,"Monday",7
"1708",12.8,"Thursday",2
"1709",12.8,"Tuesday",1
"1710",12.8,"Wednesday",3
"1711",12.8166666666667,"Friday",3
"1712",12.8166666666667,"Monday",6
"1713",12.8166666666667,"Thursday",3
"1714",12.8166666666667,"Tuesday",1
"1715",12.8166666666667,"Wednesday",3
"1716",12.8333333333333,"Friday",9
"1717",12.8333333333333,"Monday",5
"1718",12.8333333333333,"Saturday",1
"1719",12.8333333333333,"Thursday",3
"1720",12.8333333333333,"Tuesday",4
"1721",12.8333333333333,"Wednesday",6
"1722",12.85,"Friday",6
"1723",12.85,"Monday",2
"1724",12.85,"Thursday",3
"1725",12.85,"Tuesday",2
"1726",12.85,"Wednesday",4
"1727",12.8666666666667,"Friday",5
"1728",12.8666666666667,"Monday",5
"1729",12.8666666666667,"Thursday",4
"1730",12.8666666666667,"Tuesday",3
"1731",12.8666666666667,"Wednesday",1
"1732",12.8833333333333,"Friday",5
"1733",12.8833333333333,"Monday",5
"1734",12.8833333333333,"Thursday",4
"1735",12.8833333333333,"Tuesday",3
"1736",12.8833333333333,"Wednesday",7
"1737",12.9,"Friday",1
"1738",12.9,"Monday",2
"1739",12.9,"Thursday",6
"1740",12.9,"Tuesday",4
"1741",12.9,"Wednesday",7
"1742",12.9166666666667,"Friday",2
"1743",12.9166666666667,"Monday",6
"1744",12.9166666666667,"Sunday",1
"1745",12.9166666666667,"Thursday",2
"1746",12.9166666666667,"Tuesday",7
"1747",12.9166666666667,"Wednesday",5
"1748",12.9333333333333,"Friday",6
"1749",12.9333333333333,"Monday",4
"1750",12.9333333333333,"Thursday",6
"1751",12.9333333333333,"Tuesday",2
"1752",12.9333333333333,"Wednesday",5
"1753",12.95,"Friday",3
"1754",12.95,"Monday",5
"1755",12.95,"Thursday",3
"1756",12.95,"Tuesday",4
"1757",12.95,"Wednesday",4
"1758",12.9666666666667,"Friday",3
"1759",12.9666666666667,"Monday",5
"1760",12.9666666666667,"Thursday",4
"1761",12.9666666666667,"Tuesday",2
"1762",12.9666666666667,"Wednesday",1
"1763",12.9833333333333,"Friday",5
"1764",12.9833333333333,"Monday",5
"1765",12.9833333333333,"Tuesday",6
"1766",12.9833333333333,"Wednesday",6
"1767",13,"Friday",3
"1768",13,"Monday",3
"1769",13,"Sunday",1
"1770",13,"Thursday",3
"1771",13,"Tuesday",2
"1772",13,"Wednesday",6
"1773",13.0166666666667,"Friday",1
"1774",13.0166666666667,"Monday",2
"1775",13.0166666666667,"Thursday",2
"1776",13.0166666666667,"Tuesday",2
"1777",13.0166666666667,"Wednesday",6
"1778",13.0333333333333,"Friday",3
"1779",13.0333333333333,"Monday",3
"1780",13.0333333333333,"Thursday",1
"1781",13.0333333333333,"Tuesday",5
"1782",13.0333333333333,"Wednesday",1
"1783",13.05,"Friday",3
"1784",13.05,"Monday",4
"1785",13.05,"Thursday",5
"1786",13.05,"Tuesday",2
"1787",13.05,"Wednesday",3
"1788",13.0666666666667,"Friday",3
"1789",13.0666666666667,"Monday",1
"1790",13.0666666666667,"Thursday",7
"1791",13.0666666666667,"Tuesday",3
"1792",13.0666666666667,"Wednesday",1
"1793",13.0833333333333,"Friday",2
"1794",13.0833333333333,"Monday",6
"1795",13.0833333333333,"Thursday",3
"1796",13.0833333333333,"Tuesday",6
"1797",13.0833333333333,"Wednesday",7
"1798",13.1,"Friday",2
"1799",13.1,"Monday",3
"1800",13.1,"Thursday",2
"1801",13.1,"Tuesday",1
"1802",13.1,"Wednesday",3
"1803",13.1166666666667,"Friday",1
"1804",13.1166666666667,"Monday",1
"1805",13.1166666666667,"Thursday",3
"1806",13.1166666666667,"Tuesday",7
"1807",13.1166666666667,"Wednesday",3
"1808",13.1333333333333,"Friday",1
"1809",13.1333333333333,"Thursday",3
"1810",13.1333333333333,"Tuesday",3
"1811",13.1333333333333,"Wednesday",2
"1812",13.15,"Monday",4
"1813",13.15,"Thursday",5
"1814",13.15,"Tuesday",4
"1815",13.15,"Wednesday",5
"1816",13.1666666666667,"Friday",4
"1817",13.1666666666667,"Thursday",2
"1818",13.1666666666667,"Tuesday",3
"1819",13.1666666666667,"Wednesday",4
"1820",13.1833333333333,"Friday",1
"1821",13.1833333333333,"Sunday",1
"1822",13.1833333333333,"Thursday",2
"1823",13.1833333333333,"Tuesday",6
"1824",13.1833333333333,"Wednesday",3
"1825",13.2,"Friday",5
"1826",13.2,"Monday",4
"1827",13.2,"Thursday",3
"1828",13.2,"Tuesday",1
"1829",13.2,"Wednesday",3
"1830",13.2166666666667,"Friday",3
"1831",13.2166666666667,"Monday",7
"1832",13.2166666666667,"Thursday",2
"1833",13.2166666666667,"Tuesday",2
"1834",13.2333333333333,"Friday",2
"1835",13.2333333333333,"Monday",4
"1836",13.2333333333333,"Thursday",1
"1837",13.2333333333333,"Tuesday",2
"1838",13.2333333333333,"Wednesday",2
"1839",13.25,"Friday",2
"1840",13.25,"Monday",3
"1841",13.25,"Thursday",5
"1842",13.25,"Tuesday",3
"1843",13.25,"Wednesday",3
"1844",13.2666666666667,"Friday",2
"1845",13.2666666666667,"Monday",3
"1846",13.2666666666667,"Sunday",1
"1847",13.2666666666667,"Thursday",3
"1848",13.2666666666667,"Tuesday",5
"1849",13.2666666666667,"Wednesday",2
"1850",13.2833333333333,"Friday",4
"1851",13.2833333333333,"Monday",3
"1852",13.2833333333333,"Thursday",1
"1853",13.2833333333333,"Tuesday",1
"1854",13.3,"Friday",5
"1855",13.3,"Monday",5
"1856",13.3,"Sunday",1
"1857",13.3,"Thursday",4
"1858",13.3,"Tuesday",3
"1859",13.3,"Wednesday",5
"1860",13.3166666666667,"Friday",3
"1861",13.3166666666667,"Monday",7
"1862",13.3166666666667,"Thursday",1
"1863",13.3166666666667,"Tuesday",2
"1864",13.3166666666667,"Wednesday",4
"1865",13.3333333333333,"Friday",4
"1866",13.3333333333333,"Monday",4
"1867",13.3333333333333,"Thursday",2
"1868",13.3333333333333,"Tuesday",2
"1869",13.3333333333333,"Wednesday",2
"1870",13.35,"Friday",5
"1871",13.35,"Monday",2
"1872",13.35,"Thursday",4
"1873",13.35,"Tuesday",4
"1874",13.35,"Wednesday",3
"1875",13.3666666666667,"Friday",1
"1876",13.3666666666667,"Monday",6
"1877",13.3666666666667,"Tuesday",6
"1878",13.3666666666667,"Wednesday",7
"1879",13.3833333333333,"Friday",1
"1880",13.3833333333333,"Monday",2
"1881",13.3833333333333,"Thursday",4
"1882",13.3833333333333,"Tuesday",1
"1883",13.3833333333333,"Wednesday",4
"1884",13.4,"Friday",2
"1885",13.4,"Monday",2
"1886",13.4,"Thursday",3
"1887",13.4,"Tuesday",1
"1888",13.4,"Wednesday",3
"1889",13.4166666666667,"Friday",2
"1890",13.4166666666667,"Monday",3
"1891",13.4166666666667,"Thursday",3
"1892",13.4166666666667,"Tuesday",7
"1893",13.4166666666667,"Wednesday",3
"1894",13.4333333333333,"Friday",1
"1895",13.4333333333333,"Monday",1
"1896",13.4333333333333,"Thursday",3
"1897",13.4333333333333,"Tuesday",5
"1898",13.4333333333333,"Wednesday",6
"1899",13.45,"Friday",2
"1900",13.45,"Monday",1
"1901",13.45,"Thursday",2
"1902",13.45,"Tuesday",1
"1903",13.45,"Wednesday",8
"1904",13.4666666666667,"Friday",2
"1905",13.4666666666667,"Monday",4
"1906",13.4666666666667,"Thursday",4
"1907",13.4666666666667,"Tuesday",2
"1908",13.4666666666667,"Wednesday",4
"1909",13.4833333333333,"Friday",3
"1910",13.4833333333333,"Monday",5
"1911",13.4833333333333,"Thursday",1
"1912",13.4833333333333,"Tuesday",3
"1913",13.4833333333333,"Wednesday",1
"1914",13.5,"Friday",3
"1915",13.5,"Monday",2
"1916",13.5,"Thursday",1
"1917",13.5,"Tuesday",1
"1918",13.5,"Wednesday",3
"1919",13.5166666666667,"Friday",5
"1920",13.5166666666667,"Monday",2
"1921",13.5166666666667,"Thursday",1
"1922",13.5166666666667,"Tuesday",2
"1923",13.5166666666667,"Wednesday",1
"1924",13.5333333333333,"Friday",2
"1925",13.5333333333333,"Monday",2
"1926",13.5333333333333,"Thursday",2
"1927",13.5333333333333,"Tuesday",2
"1928",13.5333333333333,"Wednesday",2
"1929",13.55,"Friday",2
"1930",13.55,"Monday",2
"1931",13.55,"Thursday",1
"1932",13.55,"Tuesday",4
"1933",13.55,"Wednesday",1
"1934",13.5666666666667,"Friday",1
"1935",13.5666666666667,"Monday",2
"1936",13.5666666666667,"Thursday",3
"1937",13.5666666666667,"Tuesday",4
"1938",13.5666666666667,"Wednesday",2
"1939",13.5833333333333,"Friday",7
"1940",13.5833333333333,"Monday",3
"1941",13.5833333333333,"Thursday",3
"1942",13.5833333333333,"Tuesday",3
"1943",13.5833333333333,"Wednesday",3
"1944",13.6,"Friday",2
"1945",13.6,"Monday",2
"1946",13.6,"Thursday",2
"1947",13.6,"Tuesday",2
"1948",13.6,"Wednesday",1
"1949",13.6166666666667,"Friday",2
"1950",13.6166666666667,"Monday",1
"1951",13.6166666666667,"Thursday",1
"1952",13.6166666666667,"Tuesday",6
"1953",13.6166666666667,"Wednesday",8
"1954",13.6333333333333,"Friday",5
"1955",13.6333333333333,"Monday",7
"1956",13.6333333333333,"Thursday",2
"1957",13.6333333333333,"Tuesday",6
"1958",13.6333333333333,"Wednesday",1
"1959",13.65,"Friday",2
"1960",13.65,"Monday",4
"1961",13.65,"Thursday",2
"1962",13.65,"Tuesday",5
"1963",13.65,"Wednesday",2
"1964",13.6666666666667,"Friday",1
"1965",13.6666666666667,"Monday",4
"1966",13.6666666666667,"Saturday",1
"1967",13.6666666666667,"Thursday",3
"1968",13.6666666666667,"Tuesday",4
"1969",13.6666666666667,"Wednesday",3
"1970",13.6833333333333,"Friday",2
"1971",13.6833333333333,"Monday",3
"1972",13.6833333333333,"Thursday",2
"1973",13.6833333333333,"Tuesday",4
"1974",13.6833333333333,"Wednesday",3
"1975",13.7,"Friday",7
"1976",13.7,"Monday",2
"1977",13.7,"Thursday",2
"1978",13.7,"Tuesday",3
"1979",13.7,"Wednesday",8
"1980",13.7166666666667,"Friday",3
"1981",13.7166666666667,"Monday",3
"1982",13.7166666666667,"Thursday",5
"1983",13.7166666666667,"Tuesday",2
"1984",13.7166666666667,"Wednesday",1
"1985",13.7333333333333,"Friday",7
"1986",13.7333333333333,"Monday",2
"1987",13.7333333333333,"Thursday",5
"1988",13.7333333333333,"Tuesday",2
"1989",13.7333333333333,"Wednesday",1
"1990",13.75,"Friday",1
"1991",13.75,"Monday",6
"1992",13.75,"Sunday",2
"1993",13.75,"Thursday",2
"1994",13.75,"Tuesday",3
"1995",13.75,"Wednesday",7
"1996",13.7666666666667,"Friday",5
"1997",13.7666666666667,"Monday",3
"1998",13.7666666666667,"Thursday",5
"1999",13.7666666666667,"Tuesday",2
"2000",13.7666666666667,"Wednesday",1
"2001",13.7833333333333,"Friday",3
"2002",13.7833333333333,"Monday",1
"2003",13.7833333333333,"Thursday",6
"2004",13.7833333333333,"Tuesday",5
"2005",13.7833333333333,"Wednesday",4
"2006",13.8,"Friday",2
"2007",13.8,"Thursday",3
"2008",13.8,"Tuesday",3
"2009",13.8,"Wednesday",4
"2010",13.8166666666667,"Friday",3
"2011",13.8166666666667,"Monday",2
"2012",13.8166666666667,"Tuesday",1
"2013",13.8166666666667,"Wednesday",2
"2014",13.8333333333333,"Friday",2
"2015",13.8333333333333,"Monday",1
"2016",13.8333333333333,"Tuesday",3
"2017",13.8333333333333,"Wednesday",6
"2018",13.85,"Friday",1
"2019",13.85,"Monday",4
"2020",13.85,"Thursday",1
"2021",13.85,"Tuesday",5
"2022",13.85,"Wednesday",5
"2023",13.8666666666667,"Friday",1
"2024",13.8666666666667,"Monday",4
"2025",13.8666666666667,"Thursday",7
"2026",13.8666666666667,"Tuesday",1
"2027",13.8666666666667,"Wednesday",5
"2028",13.8833333333333,"Friday",1
"2029",13.8833333333333,"Monday",2
"2030",13.8833333333333,"Thursday",3
"2031",13.8833333333333,"Tuesday",4
"2032",13.8833333333333,"Wednesday",2
"2033",13.9,"Friday",1
"2034",13.9,"Monday",4
"2035",13.9,"Thursday",4
"2036",13.9,"Tuesday",1
"2037",13.9,"Wednesday",5
"2038",13.9166666666667,"Friday",2
"2039",13.9166666666667,"Monday",3
"2040",13.9166666666667,"Thursday",4
"2041",13.9166666666667,"Tuesday",2
"2042",13.9166666666667,"Wednesday",3
"2043",13.9333333333333,"Friday",3
"2044",13.9333333333333,"Monday",3
"2045",13.9333333333333,"Thursday",2
"2046",13.9333333333333,"Tuesday",1
"2047",13.9333333333333,"Wednesday",2
"2048",13.95,"Monday",5
"2049",13.95,"Thursday",3
"2050",13.95,"Tuesday",1
"2051",13.95,"Wednesday",4
"2052",13.9666666666667,"Friday",5
"2053",13.9666666666667,"Monday",1
"2054",13.9666666666667,"Thursday",1
"2055",13.9666666666667,"Tuesday",2
"2056",13.9666666666667,"Wednesday",6
"2057",13.9833333333333,"Friday",2
"2058",13.9833333333333,"Monday",2
"2059",13.9833333333333,"Thursday",5
"2060",13.9833333333333,"Tuesday",2
"2061",13.9833333333333,"Wednesday",4
"2062",14,"Friday",2
"2063",14,"Monday",1
"2064",14,"Thursday",5
"2065",14,"Tuesday",2
"2066",14,"Wednesday",7
"2067",14.0166666666667,"Friday",4
"2068",14.0166666666667,"Monday",1
"2069",14.0166666666667,"Thursday",5
"2070",14.0166666666667,"Tuesday",5
"2071",14.0166666666667,"Wednesday",2
"2072",14.0333333333333,"Friday",3
"2073",14.0333333333333,"Monday",5
"2074",14.0333333333333,"Thursday",2
"2075",14.0333333333333,"Tuesday",3
"2076",14.0333333333333,"Wednesday",2
"2077",14.05,"Friday",3
"2078",14.05,"Monday",1
"2079",14.05,"Thursday",1
"2080",14.05,"Tuesday",1
"2081",14.05,"Wednesday",3
"2082",14.0666666666667,"Friday",2
"2083",14.0666666666667,"Monday",3
"2084",14.0666666666667,"Thursday",2
"2085",14.0666666666667,"Tuesday",5
"2086",14.0666666666667,"Wednesday",3
"2087",14.0833333333333,"Friday",3
"2088",14.0833333333333,"Monday",2
"2089",14.0833333333333,"Saturday",1
"2090",14.0833333333333,"Thursday",3
"2091",14.0833333333333,"Tuesday",2
"2092",14.0833333333333,"Wednesday",4
"2093",14.1,"Friday",3
"2094",14.1,"Monday",5
"2095",14.1,"Thursday",3
"2096",14.1,"Tuesday",6
"2097",14.1,"Wednesday",4
"2098",14.1166666666667,"Friday",3
"2099",14.1166666666667,"Monday",2
"2100",14.1166666666667,"Thursday",1
"2101",14.1166666666667,"Tuesday",3
"2102",14.1166666666667,"Wednesday",3
"2103",14.1333333333333,"Friday",7
"2104",14.1333333333333,"Thursday",3
"2105",14.1333333333333,"Tuesday",4
"2106",14.1333333333333,"Wednesday",4
"2107",14.15,"Friday",3
"2108",14.15,"Monday",3
"2109",14.15,"Thursday",3
"2110",14.15,"Tuesday",3
"2111",14.15,"Wednesday",5
"2112",14.1666666666667,"Friday",1
"2113",14.1666666666667,"Monday",3
"2114",14.1666666666667,"Tuesday",1
"2115",14.1666666666667,"Wednesday",2
"2116",14.1833333333333,"Friday",2
"2117",14.1833333333333,"Monday",3
"2118",14.1833333333333,"Thursday",1
"2119",14.1833333333333,"Tuesday",2
"2120",14.1833333333333,"Wednesday",6
"2121",14.2,"Friday",1
"2122",14.2,"Monday",3
"2123",14.2,"Thursday",2
"2124",14.2,"Tuesday",2
"2125",14.2,"Wednesday",5
"2126",14.2166666666667,"Friday",2
"2127",14.2166666666667,"Monday",5
"2128",14.2166666666667,"Sunday",1
"2129",14.2166666666667,"Thursday",2
"2130",14.2166666666667,"Tuesday",5
"2131",14.2166666666667,"Wednesday",2
"2132",14.2333333333333,"Friday",1
"2133",14.2333333333333,"Thursday",5
"2134",14.2333333333333,"Wednesday",8
"2135",14.25,"Friday",2
"2136",14.25,"Monday",5
"2137",14.25,"Thursday",2
"2138",14.25,"Tuesday",4
"2139",14.25,"Wednesday",1
"2140",14.2666666666667,"Friday",2
"2141",14.2666666666667,"Monday",3
"2142",14.2666666666667,"Tuesday",2
"2143",14.2666666666667,"Wednesday",3
"2144",14.2833333333333,"Friday",5
"2145",14.2833333333333,"Monday",3
"2146",14.2833333333333,"Thursday",3
"2147",14.2833333333333,"Tuesday",1
"2148",14.2833333333333,"Wednesday",2
"2149",14.3,"Friday",2
"2150",14.3,"Monday",2
"2151",14.3,"Thursday",5
"2152",14.3,"Tuesday",2
"2153",14.3,"Wednesday",1
"2154",14.3166666666667,"Friday",3
"2155",14.3166666666667,"Monday",1
"2156",14.3166666666667,"Thursday",2
"2157",14.3166666666667,"Tuesday",3
"2158",14.3166666666667,"Wednesday",2
"2159",14.3333333333333,"Friday",1
"2160",14.3333333333333,"Monday",3
"2161",14.3333333333333,"Tuesday",2
"2162",14.3333333333333,"Wednesday",1
"2163",14.35,"Friday",2
"2164",14.35,"Thursday",3
"2165",14.35,"Tuesday",5
"2166",14.35,"Wednesday",3
"2167",14.3666666666667,"Friday",1
"2168",14.3666666666667,"Monday",2
"2169",14.3666666666667,"Thursday",1
"2170",14.3666666666667,"Tuesday",2
"2171",14.3666666666667,"Wednesday",3
"2172",14.3833333333333,"Monday",1
"2173",14.3833333333333,"Tuesday",4
"2174",14.3833333333333,"Wednesday",3
"2175",14.4,"Friday",6
"2176",14.4,"Monday",1
"2177",14.4,"Thursday",5
"2178",14.4,"Tuesday",6
"2179",14.4,"Wednesday",2
"2180",14.4166666666667,"Friday",2
"2181",14.4166666666667,"Monday",2
"2182",14.4166666666667,"Thursday",2
"2183",14.4166666666667,"Tuesday",2
"2184",14.4166666666667,"Wednesday",4
"2185",14.4333333333333,"Monday",3
"2186",14.4333333333333,"Tuesday",3
"2187",14.4333333333333,"Wednesday",2
"2188",14.45,"Monday",1
"2189",14.45,"Thursday",2
"2190",14.45,"Tuesday",1
"2191",14.45,"Wednesday",3
"2192",14.4666666666667,"Friday",3
"2193",14.4666666666667,"Monday",1
"2194",14.4666666666667,"Thursday",3
"2195",14.4666666666667,"Tuesday",1
"2196",14.4666666666667,"Wednesday",4
"2197",14.4833333333333,"Friday",3
"2198",14.4833333333333,"Monday",4
"2199",14.4833333333333,"Thursday",6
"2200",14.4833333333333,"Tuesday",1
"2201",14.4833333333333,"Wednesday",3
"2202",14.5,"Friday",2
"2203",14.5,"Monday",1
"2204",14.5,"Sunday",1
"2205",14.5,"Thursday",5
"2206",14.5,"Wednesday",3
"2207",14.5166666666667,"Friday",5
"2208",14.5166666666667,"Monday",1
"2209",14.5166666666667,"Thursday",2
"2210",14.5166666666667,"Tuesday",6
"2211",14.5166666666667,"Wednesday",4
"2212",14.5333333333333,"Friday",5
"2213",14.5333333333333,"Thursday",1
"2214",14.5333333333333,"Tuesday",2
"2215",14.5333333333333,"Wednesday",2
"2216",14.55,"Friday",4
"2217",14.55,"Monday",2
"2218",14.55,"Thursday",1
"2219",14.55,"Tuesday",3
"2220",14.55,"Wednesday",3
"2221",14.5666666666667,"Friday",2
"2222",14.5666666666667,"Monday",2
"2223",14.5666666666667,"Thursday",3
"2224",14.5666666666667,"Wednesday",1
"2225",14.5833333333333,"Friday",6
"2226",14.5833333333333,"Thursday",1
"2227",14.5833333333333,"Tuesday",1
"2228",14.5833333333333,"Wednesday",5
"2229",14.6,"Monday",2
"2230",14.6,"Tuesday",3
"2231",14.6,"Wednesday",3
"2232",14.6166666666667,"Friday",1
"2233",14.6166666666667,"Monday",2
"2234",14.6166666666667,"Thursday",2
"2235",14.6166666666667,"Tuesday",4
"2236",14.6166666666667,"Wednesday",6
"2237",14.6333333333333,"Friday",3
"2238",14.6333333333333,"Monday",2
"2239",14.6333333333333,"Thursday",1
"2240",14.6333333333333,"Tuesday",4
"2241",14.6333333333333,"Wednesday",5
"2242",14.65,"Friday",1
"2243",14.65,"Monday",4
"2244",14.65,"Sunday",1
"2245",14.65,"Thursday",6
"2246",14.65,"Tuesday",2
"2247",14.65,"Wednesday",1
"2248",14.6666666666667,"Friday",5
"2249",14.6666666666667,"Monday",3
"2250",14.6666666666667,"Thursday",3
"2251",14.6833333333333,"Friday",3
"2252",14.6833333333333,"Monday",1
"2253",14.6833333333333,"Thursday",3
"2254",14.6833333333333,"Tuesday",3
"2255",14.6833333333333,"Wednesday",5
"2256",14.7,"Friday",1
"2257",14.7,"Monday",3
"2258",14.7,"Thursday",1
"2259",14.7,"Tuesday",3
"2260",14.7,"Wednesday",2
"2261",14.7166666666667,"Friday",1
"2262",14.7166666666667,"Monday",3
"2263",14.7166666666667,"Saturday",1
"2264",14.7166666666667,"Thursday",2
"2265",14.7166666666667,"Tuesday",2
"2266",14.7166666666667,"Wednesday",2
"2267",14.7333333333333,"Friday",3
"2268",14.7333333333333,"Tuesday",1
"2269",14.7333333333333,"Wednesday",6
"2270",14.75,"Friday",1
"2271",14.75,"Saturday",1
"2272",14.75,"Thursday",2
"2273",14.75,"Tuesday",4
"2274",14.75,"Wednesday",2
"2275",14.7666666666667,"Friday",2
"2276",14.7666666666667,"Monday",1
"2277",14.7666666666667,"Thursday",6
"2278",14.7666666666667,"Tuesday",3
"2279",14.7666666666667,"Wednesday",2
"2280",14.7833333333333,"Friday",2
"2281",14.7833333333333,"Monday",1
"2282",14.7833333333333,"Thursday",4
"2283",14.7833333333333,"Tuesday",4
"2284",14.7833333333333,"Wednesday",7
"2285",14.8,"Friday",2
"2286",14.8,"Monday",4
"2287",14.8,"Tuesday",1
"2288",14.8,"Wednesday",1
"2289",14.8166666666667,"Friday",4
"2290",14.8166666666667,"Monday",4
"2291",14.8166666666667,"Thursday",3
"2292",14.8166666666667,"Tuesday",3
"2293",14.8166666666667,"Wednesday",1
"2294",14.8333333333333,"Friday",2
"2295",14.8333333333333,"Monday",3
"2296",14.8333333333333,"Thursday",6
"2297",14.8333333333333,"Tuesday",1
"2298",14.8333333333333,"Wednesday",2
"2299",14.85,"Friday",2
"2300",14.85,"Saturday",1
"2301",14.85,"Thursday",3
