county,year_week,case_mean,case_mean_per100thou,next_week_mean,next_week_per100thou,next_week_increase,vacc_incidence_n,vacc_incidence_per100thou,mean_per_pop_fully_vacc,mean_fully_vacc_n,vacc_prevalence_per100thou,mean_retail_rec,mean_grocery_pharm,mean_parks,mean_transit_stations,mean_workplaces,mean_residential
Camden County,2020 - 40,27.938785714285714,5.516364355369945,39.18367142857143,7.73660711641366,1,0,0,0,0,0,-15.285714285714286,-3.4285714285714284,60.57142857142857,-42.714285714285715,-27.571428571428573,7.571428571428571
Camden County,2020 - 41,39.18367142857143,7.73660711641366,50.34692857142857,9.940732751021988,1,0,0,0,0,0,-15.714285714285714,-1.4285714285714286,68.71428571428571,-42.57142857142857,-27.285714285714285,7.428571428571429
Camden County,2020 - 42,50.34692857142857,9.940732751021988,59.87757142857143,11.82250739500809,1,0,0,0,0,0,-18.142857142857142,-4.571428571428571,36.142857142857146,-42.57142857142857,-28.428571428571427,9
Camden County,2020 - 43,59.87757142857143,11.82250739500809,72.77551428571428,14.36913747987827,1,0,0,0,0,0,-15,-2.5714285714285716,56,-37.42857142857143,-26.857142857142858,7.714285714285714
Camden County,2020 - 44,72.77551428571428,14.36913747987827,120.796,23.8505264862154,1,0,0,0,0,0,-15.428571428571429,-2.7142857142857144,19.571428571428573,-41,-28,8.857142857142858
Camden County,2020 - 45,120.796,23.8505264862154,188.42857142857142,37.204217305348465,1,0,0,0,0,0,-15.142857142857142,-3.2857142857142856,30.857142857142858,-43.42857142857143,-29.285714285714285,9.142857142857142
Camden County,2020 - 46,188.42857142857142,37.204217305348465,272.2652857142857,53.75732978083359,1,0,0,0,0,0,-16.857142857142858,-5.714285714285714,22.428571428571427,-42.57142857142857,-28.285714285714285,10.142857142857142
Camden County,2020 - 47,272.2652857142857,53.75732978083359,300.5508571428571,59.342165127491434,1,0,0,0,0,0,-17.857142857142858,-5,8.142857142857142,-45.285714285714285,-28.142857142857142,10.428571428571429
Camden County,2020 - 48,300.5508571428571,59.342165127491434,339.02057142857143,66.9378052106777,1,0,0,0,0,0,-20.285714285714285,-6.857142857142857,1.8571428571428572,-47.857142857142854,-39,13.142857142857142
Camden County,2020 - 49,339.02057142857143,66.9378052106777,400.89814285714283,79.15520194781989,1,0,0,0,0,0,-19.857142857142858,-8.857142857142858,-19.285714285714285,-48.57142857142857,-30.571428571428573,12
Camden County,2020 - 50,400.89814285714283,79.15520194781989,337.7144285714286,66.67991426388255,0,0,0,0,0,0,-17.857142857142858,-6.714285714285714,-7.857142857142857,-47.285714285714285,-29.142857142857142,11.285714285714286
Camden County,2020 - 51,337.7144285714286,66.67991426388255,319.9592857142857,63.17425592270549,0,0,0,0,0,0,-19.857142857142858,-7.857142857142857,-24.285714285714285,-48.142857142857146,-31.571428571428573,13
Camden County,2020 - 52,319.9592857142857,63.17425592270549,290.7755714285714,57.41208705504785,0,0,0,0,0,0,-14.142857142857142,-2.5714285714285716,-27,-46.142857142857146,-41,13.571428571428571
Camden County,2020 - 53,290.7755714285714,57.41208705504785,308.83657142857146,60.97813525918986,1,0,0,0,0,0,-16.714285714285715,-10,-10.714285714285714,-46.142857142857146,-42.714285714285715,14.714285714285714
Camden County,2021 - 01,308.83657142857146,60.97813525918986,334.5305714285714,66.05127863758663,1,103,20.336801119906173,0.04285714285714286,207,40.8710469108794,-22.857142857142858,-10.571428571428571,-20.857142857142858,-48.142857142857146,-30.857142857142858,13
Camden County,2021 - 02,334.5305714285714,66.05127863758663,288.2242857142857,56.90834928639265,0,322.14285714285717,63.60539046517118,0.4,2033.2857142857142,401.4614290424752,-22.428571428571427,-12,-11.285714285714286,-47,-30.285714285714285,11.857142857142858
Camden County,2021 - 03,288.2242857142857,56.90834928639265,272.1631428571429,53.73716221800318,0,340.2857142857143,67.18760092595909,0.8142857142857143,4115,812.4848214409118,-23.285714285714285,-14.571428571428571,-17.285714285714285,-48.714285714285715,-31.571428571428573,11.714285714285714
Camden County,2021 - 04,272.1631428571429,53.73716221800318,198.53057142857142,39.19880337246781,0,528.2857142857143,104.30719908656454,1.4,7107.857142857143,1403.408515563012,-25,-15.285714285714286,-27.571428571428573,-49.857142857142854,-29.428571428571427,11.857142857142858
Camden County,2021 - 05,198.53057142857142,39.19880337246781,146.2652857142857,28.879301226385266,0,732,144.52949922108075,2.2,11141.857142857143,2199.900318647493,-33.714285714285715,-17.571428571428573,-32.714285714285715,-55.285714285714285,-37.57142857142857,15.857142857142858
Camden County,2021 - 06,146.2652857142857,28.879301226385266,133.7347142857143,26.4052066723888,0,1301.4285714285713,256.9601362029754,3.7,18732.14285714286,3698.5617848095662,-28.714285714285715,-15.285714285714286,-40.142857142857146,-51.285714285714285,-31.857142857142858,12.714285714285714
Camden County,2021 - 07,133.7347142857143,26.4052066723888,121.99985714285714,24.08822166379855,0,1251,247.00328350487985,5.542857142857143,28155.428571428572,5559.139333037542,-28.428571428571427,-17,-36.857142857142854,-51.42857142857143,-34.57142857142857,14.428571428571429
Camden County,2021 - 08,121.99985714285714,24.08822166379855,128.63257142857142,25.397815754223128,1,1373.7142857142858,271.232565282965,7.257142857142857,36731.142857142855,7252.368419345402,-19.571428571428573,-11.857142857142858,-10.571428571428571,-46.142857142857146,-27.285714285714285,10.571428571428571
Camden County,2021 - 09,128.63257142857142,25.397815754223128,118.20414285714286,23.338778105191185,0,1287.4285714285713,254.19591080803667,9.142857142857142,46217.71428571428,9125.441394613765,-18.571428571428573,-9.142857142857142,-10.571428571428571,-46.285714285714285,-27.428571428571427,10
Camden County,2021 - 10,118.20414285714286,23.338778105191185,139.44885714285715,27.53343372924751,1,1784.142857142857,352.2694995651986,11.3,57183.57142857143,11290.591451153457,-13.285714285714286,-6.714285714285714,52.857142857142854,-41.285714285714285,-26.714285714285715,8.571428571428571
Camden County,2021 - 11,139.44885714285715,27.53343372924751,168.2652857142857,33.22308398986036,1,1611.857142857143,318.252603378504,13.742857142857142,69531.42857142857,13728.610043107812,-11.571428571428571,-7,9.142857142857142,-41,-27,8.714285714285714
Camden County,2021 - 12,168.2652857142857,33.22308398986036,184.8367142857143,36.495024253257206,1,1783.142857142857,352.07205489413155,16.02857142857143,81165.57142857143,16025.709552683456,-8.142857142857142,-6.285714285714286,58.42857142857143,-38.285714285714285,-26.142857142857142,7.857142857142857
Camden County,2021 - 13,184.8367142857143,36.495024253257206,196.30614285714285,38.75960180486994,1,2378.8571428571427,469.69266608693147,18.87142857142857,95490.42857142857,18854.07625933737,-6.571428571428571,-1.4285714285714286,17.714285714285715,-37,-29.714285714285715,8.571428571428571
Camden County,2021 - 14,196.30614285714285,38.75960180486994,189.08157142857144,37.33314867555525,0,2789.714285714286,550.8142195139081,22.242857142857144,112727.28571428571,22257.401848138532,-10.142857142857142,-5.857142857142857,73.71428571428571,-35.714285714285715,-32.42857142857143,7.428571428571429
Camden County,2021 - 15,189.08157142857144,37.33314867555525,183.1632857142857,36.164614699417285,0,2619.1428571428573,517.1357999061856,26.314285714285713,133346.2857142857,26328.513520870038,-9.857142857142858,-5.428571428571429,31.428571428571427,-38.142857142857146,-27.714285714285715,8
Camden County,2021 - 16,183.1632857142857,36.164614699417285,123.32657142857143,24.35017432954136,0,2089.1428571428573,412.49012424064904,29.542857142857144,149682.57142857142,29554.026080184536,-7.571428571428571,-2.857142857142857,62.857142857142854,-37.42857142857143,-26.571428571428573,7.142857142857143
Camden County,2021 - 17,123.32657142857143,24.35017432954136,100.2041,19.784765564069808,0,2007.142857142857,396.29966121315084,32.27142857142857,163397.85714285713,32262.03615663229,-6.428571428571429,-2,64.42857142857143,-37.285714285714285,-26.285714285714285,6.714285714285714
Camden County,2021 - 18,100.2041,19.784765564069808,64.30612857142857,12.696902403381156,0,2191,432.60127430790703,35.17142857142857,178078.85714285713,35160.721372567656,-4,2.5714285714285716,53.42857142857143,-36,-25.714285714285715,6.142857142857143
Camden County,2021 - 19,64.30612857142857,12.696902403381156,53.18365714285714,10.500829690714205,0,1902.4285714285713,375.62438351427255,38.08571428571429,192848.7142857143,38076.95095784641,-5.142857142857143,1.7142857142857142,72.14285714285714,-34,-26.142857142857142,5.428571428571429
Camden County,2021 - 20,53.18365714285714,10.500829690714205,37.857128571428575,7.474688298328744,0,1371.2857142857142,270.7530567960879,40.25714285714286,203874.42857142858,40253.91948826855,-5,2.5714285714285716,88,-34.857142857142854,-24.714285714285715,5.428571428571429
Camden County,2021 - 21,37.857128571428575,7.474688298328744,23.122457142857144,4.565405944833395,0,1179.857142857143,232.95650547753826,42.01428571428571,212748.85714285713,42006.128118462286,-6.428571428571429,-0.14285714285714285,46,-34.714285714285715,-25.571428571428573,6.142857142857143
Camden County,2021 - 22,23.122457142857144,4.565405944833395,13.061227142857144,2.5788696969534572,0,836.8571428571429,165.23298330154006,43.31428571428572,219424.2857142857,43324.15591697959,-6.285714285714286,0.42857142857142855,62.285714285714285,-36.285714285714285,-29.571428571428573,7
Camden County,2021 - 23,13.061227142857144,2.5788696969534572,12.326527142857143,2.4338070971204955,0,1431.7142857142858,282.68435620485394,44.98571428571429,227889.7142857143,44995.60967670692,-5.142857142857143,1.5714285714285714,53.285714285714285,-35,-22.428571428571427,5.142857142857143
Camden County,2021 - 24,12.326527142857143,2.4338070971204955,11.102047142857142,2.1920400462923135,0,1121,221.33547626616334,46.74285714285714,236680,46731.20474814945,-0.42857142857142855,4.142857142857143,86.28571428571429,-33.142857142857146,-23.857142857142858,4.428571428571429
Camden County,2021 - 25,11.102047142857142,2.1920400462923135,12.591842857142858,2.4861922710565576,1,798.5714285714286,157.6736730378301,48.02857142857143,243256,48029.60090508637,-4.857142857142857,0.14285714285714285,73.71428571428571,-33.42857142857143,-27.428571428571427,4.857142857142857
Camden County,2021 - 26,12.591842857142858,2.4861922710565576,12.632665714285714,2.4942525266571463,1,639.7142857142857,126.30817671975014,49.1,248660.7142857143,49096.73293944062,-5.428571428571429,0.7142857142857143,45,-31.428571428571427,-28.285714285714285,5.714285714285714
Camden County,2021 - 27,12.632665714285714,2.4942525266571463,23.040814285714287,4.549285997759849,1,391.85714285714283,77.37010467670268,49.72857142857143,251837.85714285713,49724.042865802214,-7.142857142857143,0.42857142857142855,76.71428571428571,-31.714285714285715,-34,6.142857142857143
Camden County,2021 - 28,23.040814285714287,4.549285997759849,25.734685714285714,5.0811765558710595,1,404.85714285714283,79.93688540057434,50.285714285714285,254756.2857142857,50300.27103512061,-4.142857142857143,1.1428571428571428,65.28571428571429,-31.285714285714285,-27.142857142857142,5
Camden County,2021 - 29,25.734685714285714,5.0811765558710595,34.7755,6.866237158692205,1,411.7142857142857,81.29079171646269,50.84285714285714,257584.7142857143,50858.729184042975,-3.857142857142857,2,78.14285714285714,-30.714285714285715,-26.428571428571427,4.857142857142857
Camden County,2021 - 30,34.7755,6.866237158692205,65.55101428571429,12.94269845375437,1,749.7142857142857,148.02709053712567,51.68571428571428,261672.85714285713,51665.91120574665,-4.428571428571429,2.4285714285714284,65.71428571428571,-30.142857142857142,-26.285714285714285,5.142857142857143
Camden County,2021 - 31,65.55101428571429,12.94269845375437,100.20407142857142,19.78475992279349,1,316.2857142857143,62.44892882034989,52.4,265352.14285714284,52392.36656336549,-4.285714285714286,3.4285714285714284,79.14285714285714,-29.285714285714285,-27,5.142857142857143
Camden County,2021 - 32,100.20407142857142,19.78475992279349,106.51028571428571,21.029888328114684,1,363.42857142857144,71.75703474208227,52.857142857142854,267683.14285714284,52852.61009162279,-5.142857142857143,1.4285714285714286,56.57142857142857,-30.571428571428573,-27,5.571428571428571
Camden County,2021 - 33,106.51028571428571,21.029888328114684,129.51028571428571,25.571115762656838,1,444.2857142857143,87.72184671693232,53.41428571428572,270550.71428571426,53418.79678909834,-6,0.42857142857142855,55.57142857142857,-32.285714285714285,-27.285714285714285,5.428571428571429
Camden County,2021 - 34,129.51028571428571,25.571115762656838,143.12242857142857,28.258760831603105,1,671.8571428571429,132.65461257547676,54.18571428571428,274433.85714285716,54185.502653233285,-5.857142857142857,-1.2857142857142858,43.714285714285715,-36.142857142857146,-27.714285714285715,6
Camden County,2021 - 35,143.12242857142857,28.258760831603105,143.67342857142856,28.36755284536105,1,538.5714285714286,106.33805856039706,55.042857142857144,278768.85714285716,55041.42530230894,-5.428571428571429,0.7142857142857143,53.42857142857143,-34.42857142857143,-27.428571428571427,5.714285714285714
Camden County,2021 - 36,143.67342857142856,28.36755284536105,154.0202857142857,30.410484650510238,1,432.14285714285717,85.32430428254672,55.714285714285715,282102.5714285714,55699.649422883325,-4.714285714285714,1.5714285714285714,67.14285714285714,-35.857142857142854,-31.142857142857142,6
Camden County,2021 - 37,154.0202857142857,30.410484650510238,172.0817142857143,33.97661747379698,1,503.57142857142856,99.42749507305028,56.371428571428574,285400.28571428574,56350.76553529931,-5.571428571428571,2.4285714285714284,73.42857142857143,-34,-25.142857142857142,4.428571428571429
Camden County,2021 - 38,172.0817142857143,33.97661747379698,155.90483333333333,30.782578535263287,0,451.2857142857143,89.10395941440167,57.01428571428571,288751.4285714286,57012.43083442657,-7.285714285714286,1.1428571428571428,71.71428571428571,-32.142857142857146,-22,4.285714285714286
Camden County,2021 - 39,155.90483333333333,30.782578535263287,144.796,28.589198591824605,0,286.57142857142856,56.582001451500396,57.52857142857143,291395,57534.389925583106,-5.857142857142857,3.4285714285714284,73.85714285714286,-31.857142857142858,-19.857142857142858,4.142857142857143
Chester County,2020 - 07,0,0,0,0,0,0,0,0,0,0,-1,3,17,19,-1,-1
Chester County,2020 - 08,0,0,0,0,0,0,0,0,0,0,2.5714285714285716,1.5714285714285714,33.142857142857146,2.142857142857143,-2.5714285714285716,0.42857142857142855
Chester County,2020 - 09,0,0,0,0,0,0,0,0,0,0,2.857142857142857,3.7142857142857144,16.857142857142858,4.571428571428571,2.7142857142857144,-0.14285714285714285
Chester County,2020 - 10,0,0,0.4081628571428571,0.07774693510585119,1,0,0,0,0,0,5.714285714285714,6.714285714285714,24.571428571428573,7.428571428571429,2,0
Chester County,2020 - 11,0.4081628571428571,0.07774693510585119,1.6938757142857142,0.3226497534778279,1,0,0,0,0,0,3.5714285714285716,11,50.714285714285715,-4.285714285714286,-3.857142857142857,2.142857142857143
Chester County,2020 - 12,1.6938757142857142,0.3226497534778279,8.183657142857143,1.5588244978194103,1,0,0,0,0,0,-34,-10.714285714285714,11.857142857142858,-53.714285714285715,-39.857142857142854,17
Chester County,2020 - 13,8.183657142857143,1.5588244978194103,17.28572857142857,3.292588715464243,1,0,0,0,0,0,-51.857142857142854,-35.42857142857143,-20.285714285714285,-69.42857142857143,-55,23.571428571428573
Chester County,2020 - 14,17.28572857142857,3.292588715464243,28.877557142857142,5.500602325545324,1,0,0,0,0,0,-50.142857142857146,-34.42857142857143,-11.428571428571429,-69.57142857142857,-55.57142857142857,23.571428571428573
Chester County,2020 - 15,28.877557142857142,5.500602325545324,39.632642857142855,7.549233004337777,1,0,0,0,0,0,-48.42857142857143,-31.857142857142858,7.857142857142857,-70.85714285714286,-57,23.428571428571427
Chester County,2020 - 16,39.632642857142855,7.549233004337777,43.06122857142857,8.202310633447285,1,0,0,0,0,0,-53.285714285714285,-34.42857142857143,-15,-69.14285714285714,-56.285714285714285,23.571428571428573
Chester County,2020 - 17,43.06122857142857,8.202310633447285,49.97958571428571,9.52012055762801,1,0,0,0,0,0,-48.57142857142857,-29.428571428571427,2.4285714285714284,-63.857142857142854,-53.857142857142854,22.714285714285715
Chester County,2020 - 18,49.97958571428571,9.52012055762801,45.857142857142854,8.734876894019276,0,0,0,0,0,0,-45.714285714285715,-25.571428571428573,0.8571428571428571,-59.714285714285715,-52.42857142857143,20.571428571428573
Chester County,2020 - 19,45.857142857142854,8.734876894019276,47.48977142857143,9.045860280609961,1,0,0,0,0,0,-40.142857142857146,-17.833333333333332,2.142857142857143,-51.142857142857146,-49.285714285714285,20.285714285714285
Chester County,2020 - 20,47.48977142857143,9.045860280609961,37.48981428571429,7.141066629151142,0,0,0,0,0,0,-39.142857142857146,-17.571428571428573,41.142857142857146,-51.857142857142854,-46.857142857142854,18.571428571428573
Chester County,2020 - 21,37.48981428571429,7.141066629151142,40.18367142857143,7.654193026629402,1,0,0,0,0,0,-37.285714285714285,-15.285714285714286,20,-54.714285714285715,-45.57142857142857,18.428571428571427
Chester County,2020 - 22,40.18367142857143,7.654193026629402,50.34692857142857,9.59009209172546,1,0,0,0,0,0,-37.285714285714285,-15,50.857142857142854,-53.42857142857143,-45.857142857142854,17.857142857142858
Chester County,2020 - 23,50.34692857142857,9.59009209172546,42.4694,8.08957901975089,0,0,0,0,0,0,-31.142857142857142,-10,40.42857142857143,-44.285714285714285,-38.857142857142854,14.285714285714286
Chester County,2020 - 24,42.4694,8.08957901975089,29.714285714285715,5.659982535688503,0,0,0,0,0,0,-26.428571428571427,-8.857142857142858,63.42857142857143,-34.57142857142857,-36,13.571428571428571
Chester County,2020 - 25,29.714285714285715,5.659982535688503,26.693871428571427,5.084653474372116,0,0,0,0,0,0,-25.142857142857142,-6.428571428571429,60.714285714285715,-27.571428571428573,-35.285714285714285,12.857142857142858
Chester County,2020 - 26,26.693871428571427,5.084653474372116,24.2857,4.625944543599961,0,0,0,0,0,0,-24.285714285714285,-7.571428571428571,60.42857142857143,-22.714285714285715,-35,12
Chester County,2020 - 27,24.2857,4.625944543599961,24.081642857142857,4.5870757019943005,0,0,0,0,0,0,-20,-6.571428571428571,80.85714285714286,-32.714285714285715,-38.42857142857143,11.857142857142858
Chester County,2020 - 28,24.081642857142857,4.5870757019943005,30,5.714405444685508,1,0,0,0,0,0,-22.857142857142858,-11,54.714285714285715,-33,-35.57142857142857,12.285714285714286
Chester County,2020 - 29,30,5.714405444685508,49.38775714285715,9.407388943931615,1,0,0,0,0,0,-19.142857142857142,-7,106.85714285714286,-33.142857142857146,-34.42857142857143,11.142857142857142
Chester County,2020 - 30,49.38775714285715,9.407388943931615,46.77551428571429,8.909808450408349,0,0,0,0,0,0,-21.714285714285715,-8.857142857142858,60.42857142857143,-32.285714285714285,-35.42857142857143,11.857142857142858
Chester County,2020 - 31,46.77551428571429,8.909808450408349,34.93877142857143,6.655143522735034,0,0,0,0,0,0,-19.571428571428573,-8.857142857142858,78.28571428571429,-32.857142857142854,-35.285714285714285,11.285714285714286
Chester County,2020 - 32,34.93877142857143,6.655143522735034,27.63265714285714,5.263473547609024,0,0,0,0,0,0,-19.714285714285715,-9.857142857142858,60.42857142857143,-29.857142857142858,-37.285714285714285,10.142857142857142
Chester County,2020 - 33,27.63265714285714,5.263473547609024,24.224485714285713,4.6142844353473524,0,0,0,0,0,0,-19.142857142857142,-9.571428571428571,73,-26.571428571428573,-35.857142857142854,10.714285714285714
Chester County,2020 - 34,24.224485714285713,4.6142844353473524,21.591814285714285,4.112812703830801,0,0,0,0,0,0,-18.285714285714285,-10.857142857142858,-12,-6,-36.142857142857146,10.571428571428571
Chester County,2020 - 35,21.591814285714285,4.112812703830801,27.693885714285713,5.275136377007082,1,0,0,0,0,0,-18.428571428571427,-10.428571428571429,0.8571429,2.1428571,-34.57142857142857,10.857142857142858
Chester County,2020 - 36,27.693885714285713,5.275136377007082,43.77551428571429,8.338367905939798,1,0,0,0,0,0,-17,-8.714285714285714,0.8571429,2.1428571,-33.42857142857143,10
Chester County,2020 - 37,43.77551428571429,8.338367905939798,50.34694285714286,9.590094812870909,1,0,0,0,0,0,-18.571428571428573,-10.714285714285714,117,-19.5,-37,10.428571428571429
Chester County,2020 - 38,50.34694285714286,9.590094812870909,41.79591428571429,7.96129333866315,0,0,0,0,0,0,-16.571428571428573,-8.714285714285714,83.57142857142857,-31.428571428571427,-30.285714285714285,9.571428571428571
Chester County,2020 - 39,41.79591428571429,7.96129333866315,35,6.666806352133093,0,0,0,0,0,0,-16.714285714285715,-8.571428571428571,61,-32.142857142857146,-29.857142857142858,10.571428571428571
Chester County,2020 - 40,35,6.666806352133093,37.36734285714286,7.117738249209577,1,0,0,0,0,0,-16.428571428571427,-7.428571428571429,60.857142857142854,-32,-29.428571428571427,10.142857142857142
Chester County,2020 - 41,37.36734285714286,7.117738249209577,40.26531428571428,7.669744372875295,1,0,0,0,0,0,-16.571428571428573,-6.714285714285714,64.85714285714286,-34,-29.285714285714285,10.142857142857142
Chester County,2020 - 42,40.26531428571428,7.669744372875295,36.42857142857143,6.938920897118117,0,0,0,0,0,0,-18,-8.142857142857142,35.57142857142857,-34.142857142857146,-29.714285714285715,11.285714285714286
Chester County,2020 - 43,36.42857142857143,6.938920897118117,49.122457142857144,9.356854551782446,1,0,0,0,0,0,-17.571428571428573,-6.714285714285714,57.285714285714285,-33.57142857142857,-28.428571428571427,10.428571428571429
Chester County,2020 - 44,49.122457142857144,9.356854551782446,57.85714285714286,11.020639071893479,1,0,0,0,0,0,-19.428571428571427,-7.428571428571429,8.857142857142858,-39.42857142857143,-29.714285714285715,11.857142857142858
Chester County,2020 - 45,57.85714285714286,11.020639071893479,91.12252857142857,17.357035780069406,1,0,0,0,0,0,-18,-8.142857142857142,40.285714285714285,-39.285714285714285,-29.428571428571427,11.571428571428571
Chester County,2020 - 46,91.12252857142857,17.357035780069406,142.67357142857142,27.176487779471838,1,0,0,0,0,0,-18.857142857142858,-9.714285714285714,25,-41.285714285714285,-29.142857142857142,12.285714285714286
Chester County,2020 - 47,142.67357142857142,27.176487779471838,158.36757142857144,30.165883747768323,1,0,0,0,0,0,-20.285714285714285,-8,12.142857142857142,-42.857142857142854,-29.142857142857142,12.571428571428571
Chester County,2020 - 48,158.36757142857144,30.165883747768323,186.18371428571427,35.46430768753522,1,0,0,0,0,0,-23.857142857142858,-10,37.285714285714285,-47.857142857142854,-42,15.571428571428571
Chester County,2020 - 49,186.18371428571427,35.46430768753522,268.02057142857143,51.05260708863832,1,0,0,0,0,0,-22.428571428571427,-11.857142857142858,6.142857142857143,-46.857142857142854,-32.57142857142857,14.857142857142858
Chester County,2020 - 50,268.02057142857143,51.05260708863832,273.95914285714287,52.183787252141066,1,0,0,0,0,0,-21.285714285714285,-9.285714285714286,26.428571428571427,-46.714285714285715,-32.142857142857146,14.142857142857142
Chester County,2020 - 51,273.95914285714287,52.183787252141066,238.5917142857143,45.44699303903783,0,0,0,0,0,0,-29.714285714285715,-11.142857142857142,-10,-46.142857142857146,-37.714285714285715,17.714285714285715
Chester County,2020 - 52,238.5917142857143,45.44699303903783,199,37.90555611641387,0,0,0,0,0,0,-26.285714285714285,-6.714285714285714,-7.857142857142857,-46,-46,17
Chester County,2020 - 53,199,37.90555611641387,218.14285714285714,41.551891019213194,1,0,0,0,0,0,-28.571428571428573,-14.428571428571429,19.714285714285715,-44.285714285714285,-47.57142857142857,18.428571428571427
Chester County,2021 - 01,218.14285714285714,41.551891019213194,233.12242857142857,44.405202503562656,1,53.57142857142857,10.204295436938407,0.014285714285714287,76.71428571428571,14.612551065695797,-27.714285714285715,-15.857142857142858,3.7142857142857144,-48.42857142857143,-33.714285714285715,15.714285714285714
Chester County,2021 - 02,233.12242857142857,44.405202503562656,176.061,33.536131233225845,0,275.2857142857143,52.43647281861415,0.24285714285714288,1333.2857142857142,253.96450483452307,-27,-15.428571428571429,21,-49.42857142857143,-31.714285714285715,14.571428571428571
Chester County,2021 - 03,176.061,33.536131233225845,158.6327142857143,30.21638820731754,0,207.42857142857142,39.51103193182551,0.5714285714285714,2912.8571428571427,554.8415572244643,-28.428571428571427,-17.285714285714285,-10.857142857142858,-51.142857142857146,-33.142857142857146,14.714285714285714
Chester County,2021 - 04,158.6327142857143,30.21638820731754,119.89785714285715,22.838165588775603,0,431.42857142857144,82.1785925854773,0.9714285714285714,5141.142857142857,979.285824492105,-29,-16.428571428571427,-30.428571428571427,-50.857142857142854,-30.571428571428573,14.714285714285714
Chester County,2021 - 05,119.89785714285715,22.838165588775603,102.0609857142857,19.440595081856134,0,551.1428571428571,104.98179145522232,1.6428571428571428,8526.57142857143,1624.1428731976155,-38.57142857142857,-22.857142857142858,-40.857142857142854,-51.57142857142857,-40.42857142857143,19.142857142857142
Chester County,2021 - 06,102.0609857142857,19.440595081856134,96.55088571428571,18.391030233830747,0,565,107.62130254157705,2.4714285714285715,13023,2480.623403537979,-31.428571428571427,-18,-43.142857142857146,-47.285714285714285,-35,15.857142857142858
Chester County,2021 - 07,96.55088571428571,18.391030233830747,87.67342857142857,16.700050586093912,0,1442.4285714285713,274.7540560713789,3.7714285714285714,19817.285714285714,3774.8001794867537,-33,-21.142857142857142,-42.142857142857146,-51.42857142857143,-39.42857142857143,18.142857142857142
Chester County,2021 - 08,87.67342857142857,16.700050586093912,87.65305714285715,16.696170232682427,0,1427.5714285714287,271.9240648035347,5.542857142857143,29111,5545.068563341328,-24.714285714285715,-14.428571428571429,-22.428571428571427,-44,-29.857142857142858,13.714285714285714
Chester County,2021 - 09,87.65305714285715,16.696170232682427,84.32652857142857,16.06253246666665,0,778,148.19358119884419,7.171428571428572,37704.857142857145,7182.028031607737,-22.857142857142858,-12.714285714285714,-23.857142857142858,-40.285714285714285,-30.142857142857142,13.142857142857142
Chester County,2021 - 10,84.32652857142857,16.06253246666665,90.63262857142857,17.26371953915769,1,1493.5714285714287,284.49575678184283,8.528571428571428,44809.28571428572,8535.280875272761,-18,-9.428571428571429,39.714285714285715,-38.142857142857146,-29.428571428571427,11.714285714285714
Chester County,2021 - 11,90.63262857142857,17.26371953915769,111.89801428571428,21.314354069459412,1,1803,343.435767225599,11.285714285714286,59255.71428571428,11287.039211433817,-17.571428571428573,-8.571428571428571,3.857142857142857,-35.857142857142854,-28.714285714285715,11.857142857142858
Chester County,2021 - 12,111.89801428571428,21.314354069459412,140.04071428571427,26.67498067306444,1,2364,450.29514904121805,14.1,73905.85714285714,14077.60108170974,-15,-7.285714285714286,47.42857142857143,-31.285714285714285,-29.142857142857142,10.857142857142858
Chester County,2021 - 13,140.04071428571427,26.67498067306444,147.42871428571428,28.082248253908993,1,1840.2857142857142,350.5379568497081,16.485714285714288,86501.42857142857,16476.807813388197,-13.428571428571429,-3.142857142857143,14.857142857142858,-31.571428571428573,-34.42857142857143,11.571428571428571
Chester County,2021 - 14,147.42871428571428,28.082248253908993,146.42871428571428,27.891768072419474,0,2834.5714285714284,539.929680159285,19.142857142857142,100464.28571428571,19136.455376071823,-17.142857142857142,-7.714285714285714,74.14285714285714,-30,-32.857142857142854,9.857142857142858
Chester County,2021 - 15,146.42871428571428,27.891768072419474,129.85728571428572,24.7352393505932,0,3911.1428571428573,744.9952012599992,24.771428571428572,130057.71428571429,24773.417021254594,-15.571428571428571,-5.571428571428571,36,-35.42857142857143,-29.571428571428573,10.571428571428571
Chester County,2021 - 16,129.85728571428572,24.7352393505932,119.46928571428572,22.756531225280096,0,2293.8571428571427,436.93432488245327,28.37142857142857,148888.42857142858,28360.29489597469,-12.571428571428571,-2.2857142857142856,70.85714285714286,-14.142857142857142,-28.857142857142858,9.571428571428571
Chester County,2021 - 17,119.46928571428572,22.756531225280096,90.63264285714286,17.26372226030314,0,2663.5714285714284,507.35756912457754,31.7,166453.42857142858,31706.07928383806,-10.714285714285714,0.14285714285714285,73.14285714285714,-17.714285714285715,-28.571428571428573,8.857142857142858
Chester County,2021 - 18,90.63264285714286,17.26372226030314,69.61224285714286,13.259752653320898,0,2164.5714285714284,412.30795856130857,34.82857142857143,182751.14285714287,34810.47085884521,-9,3.2857142857142856,57.42857142857143,-25.571428571428573,-28.285714285714285,8.571428571428571
Chester County,2021 - 19,69.61224285714286,13.259752653320898,64.12245714285714,12.2140572741252,0,1844,351.24545466666916,37.7,197972.42857142858,37709.82412420614,-8.285714285714286,3.7142857142857144,81.42857142857143,-21.857142857142858,-29.428571428571427,7.857142857142857
