# OpenSignals Text File Format
# {"20:15:10:26:64:88": {"sensor": ["ECGBIT"], "device name": "Fitbit vs Bitalino", "column": ["nSeq", "I1", "I2", "I3", "I4", "A3"], "sync interval": 2, "time": "12:27:38.732", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [3], "date": "2016-11-23", "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": "3.3a_18032014", "device": "bitalino", "position": 0, "sampling rate": 100, "label": ["A3"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
9	1	1	1	1	444	
10	1	1	1	1	446	
11	1	1	1	1	470	
12	1	1	1	1	444	
13	1	1	1	1	435	
14	1	1	1	1	487	
15	1	1	1	1	451	
0	1	1	1	1	422	
1	1	1	1	1	455	
2	1	1	1	1	411	
3	1	1	1	1	439	
4	1	1	1	1	430	
5	1	1	1	1	400	
6	1	1	1	1	423	
7	1	1	1	1	448	
8	1	1	1	1	444	
9	1	1	1	1	432	
10	1	1	1	1	487	
11	1	1	1	1	433	
12	1	1	1	1	423	
13	1	1	1	1	472	
14	1	1	1	1	457	
15	1	1	1	1	446	
0	1	1	1	1	425	
1	1	1	1	1	443	
2	1	1	1	1	460	
3	1	1	1	1	451	
4	1	1	1	1	396	
5	1	1	1	1	441	
6	1	1	1	1	428	
7	1	1	1	1	406	
8	1	1	1	1	423	
9	1	1	1	1	483	
10	1	1	1	1	443	
11	1	1	1	1	459	
12	1	1	1	1	432	
13	1	1	1	1	434	
14	1	1	1	1	419	
15	1	1	1	1	415	
0	1	1	1	1	451	
1	1	1	1	1	451	
2	1	1	1	1	451	
3	1	1	1	1	455	
4	1	1	1	1	391	
5	1	1	1	1	455	
6	1	1	1	1	419	
7	1	1	1	1	375	
8	1	1	1	1	433	
9	1	1	1	1	445	
10	1	1	1	1	465	
11	1	1	1	1	423	
12	1	1	1	1	427	
13	1	1	1	1	432	
14	1	1	1	1	438	
15	1	1	1	1	457	
0	1	1	1	1	443	
1	1	1	1	1	400	
2	1	1	1	1	339	
3	1	1	1	1	235	
4	1	1	1	1	386	
5	1	1	1	1	568	
6	1	1	1	1	455	
7	1	1	1	1	414	
8	1	1	1	1	451	
9	1	1	1	1	433	
10	1	1	1	1	444	
11	1	1	1	1	462	
12	1	1	1	1	440	
13	1	1	1	1	478	
14	1	1	1	1	444	
15	1	1	1	1	448	
0	1	1	1	1	460	
1	1	1	1	1	464	
2	1	1	1	1	472	
3	1	1	1	1	468	
4	1	1	1	1	446	
5	1	1	1	1	448	
6	1	1	1	1	451	
7	1	1	1	1	399	
8	1	1	1	1	387	
9	1	1	1	1	455	
10	1	1	1	1	384	
11	1	1	1	1	374	
12	1	1	1	1	451	
13	1	1	1	1	368	
14	1	1	1	1	419	
15	1	1	1	1	409	
0	1	1	1	1	438	
1	1	1	1	1	425	
2	1	1	1	1	457	
3	1	1	1	1	464	
4	1	1	1	1	510	
5	1	1	1	1	432	
6	1	1	1	1	491	
7	1	1	1	1	480	
8	1	1	1	1	446	
9	1	1	1	1	448	
10	1	1	1	1	480	
11	1	1	1	1	499	
12	1	1	1	1	460	
13	1	1	1	1	472	
14	1	1	1	1	492	
15	1	1	1	1	496	
0	1	1	1	1	455	
1	1	1	1	1	459	
2	1	1	1	1	460	
3	1	1	1	1	472	
4	1	1	1	1	467	
5	1	1	1	1	487	
6	1	1	1	1	467	
7	1	1	1	1	508	
8	1	1	1	1	460	
9	1	1	1	1	524	
10	1	1	1	1	470	
11	1	1	1	1	446	
12	1	1	1	1	487	
13	1	1	1	1	463	
14	1	1	1	1	473	
15	1	1	1	1	515	
0	1	1	1	1	449	
1	1	1	1	1	513	
2	1	1	1	1	499	
3	1	1	1	1	481	
4	1	1	1	1	478	
5	1	1	1	1	432	
6	1	1	1	1	519	
7	1	1	1	1	481	
8	1	1	1	1	419	
9	1	1	1	1	343	
10	1	1	1	1	239	
11	1	1	1	1	548	
12	1	1	1	1	600	
13	1	1	1	1	566	
14	1	1	1	1	543	
15	1	1	1	1	566	
0	1	1	1	1	531	
1	1	1	1	1	529	
2	1	1	1	1	558	
3	1	1	1	1	583	
4	1	1	1	1	500	
5	1	1	1	1	505	
6	1	1	1	1	536	
7	1	1	1	1	510	
8	1	1	1	1	483	
9	1	1	1	1	481	
10	1	1	1	1	435	
11	1	1	1	1	465	
12	1	1	1	1	428	
13	1	1	1	1	443	
14	1	1	1	1	409	
15	1	1	1	1	412	
0	1	1	1	1	415	
1	1	1	1	1	367	
2	1	1	1	1	334	
3	1	1	1	1	401	
4	1	1	1	1	391	
5	1	1	1	1	403	
6	1	1	1	1	406	
7	1	1	1	1	419	
8	1	1	1	1	447	
9	1	1	1	1	455	
10	1	1	1	1	496	
11	1	1	1	1	481	
12	1	1	1	1	423	
13	1	1	1	1	423	
14	1	1	1	1	459	
15	1	1	1	1	368	
0	1	1	1	1	432	
1	1	1	1	1	455	
2	1	1	1	1	414	
3	1	1	1	1	446	
4	1	1	1	1	435	
5	1	1	1	1	411	
6	1	1	1	1	398	
7	1	1	1	1	380	
8	1	1	1	1	359	
9	1	1	1	1	415	
10	1	1	1	1	463	
11	1	1	1	1	377	
12	1	1	1	1	366	
13	1	1	1	1	428	
14	1	1	1	1	449	
15	1	1	1	1	391	
0	1	1	1	1	363	
1	1	1	1	1	406	
2	1	1	1	1	376	
3	1	1	1	1	430	
4	1	1	1	1	415	
5	1	1	1	1	486	
6	1	1	1	1	408	
7	1	1	1	1	444	
8	1	1	1	1	403	
9	1	1	1	1	391	
10	1	1	1	1	384	
11	1	1	1	1	305	
12	1	1	1	1	342	
13	1	1	1	1	252	
14	1	1	1	1	332	
15	1	1	1	1	551	
0	1	1	1	1	428	
1	1	1	1	1	433	
2	1	1	1	1	454	
3	1	1	1	1	451	
4	1	1	1	1	489	
5	1	1	1	1	451	
6	1	1	1	1	483	
7	1	1	1	1	479	
8	1	1	1	1	511	
9	1	1	1	1	431	
10	1	1	1	1	470	
11	1	1	1	1	487	
12	1	1	1	1	368	
13	1	1	1	1	380	
14	1	1	1	1	384	
15	1	1	1	1	344	
0	1	1	1	1	339	
1	1	1	1	1	231	
2	1	1	1	1	299	
3	1	1	1	1	305	
4	1	1	1	1	15	
5	1	1	1	1	172	
6	1	1	1	1	275	
7	1	1	1	1	415	
8	1	1	1	1	374	
9	1	1	1	1	331	
10	1	1	1	1	399	
11	1	1	1	1	387	
12	1	1	1	1	486	
13	1	1	1	1	543	
14	1	1	1	1	480	
15	1	1	1	1	375	
0	1	1	1	1	335	
1	1	1	1	1	412	
2	1	1	1	1	415	
3	1	1	1	1	424	
4	1	1	1	1	543	
5	1	1	1	1	518	
6	1	1	1	1	359	
7	1	1	1	1	512	
8	1	1	1	1	366	
9	1	1	1	1	398	
10	1	1	1	1	417	
11	1	1	1	1	388	
12	1	1	1	1	479	
13	1	1	1	1	512	
14	1	1	1	1	391	
15	1	1	1	1	465	
0	1	1	1	1	545	
1	1	1	1	1	463	
2	1	1	1	1	540	
3	1	1	1	1	551	
4	1	1	1	1	486	
5	1	1	1	1	530	
6	1	1	1	1	659	
7	1	1	1	1	568	
8	1	1	1	1	555	
9	1	1	1	1	449	
10	1	1	1	1	556	
11	1	1	1	1	561	
12	1	1	1	1	515	
13	1	1	1	1	423	
14	1	1	1	1	451	
15	1	1	1	1	317	
0	1	1	1	1	287	
1	1	1	1	1	182	
2	1	1	1	1	487	
3	1	1	1	1	329	
4	1	1	1	1	224	
5	1	1	1	1	350	
6	1	1	1	1	248	
7	1	1	1	1	163	
8	1	1	1	1	115	
9	1	1	1	1	0	
10	1	1	1	1	0	
11	1	1	1	1	0	
12	1	1	1	1	0	
13	1	1	1	1	0	
14	1	1	1	1	286	
15	1	1	1	1	379	
0	1	1	1	1	351	
1	1	1	1	1	429	
2	1	1	1	1	446	
3	1	1	1	1	481	
4	1	1	1	1	729	
5	1	1	1	1	732	
6	1	1	1	1	719	
7	1	1	1	1	704	
8	1	1	1	1	723	
9	1	1	1	1	796	
10	1	1	1	1	719	
11	1	1	1	1	679	
12	1	1	1	1	935	
13	1	1	1	1	1021	
14	1	1	1	1	1021	
15	1	1	1	1	1021	
0	1	1	1	1	1021	
1	1	1	1	1	1021	
2	1	1	1	1	1021	
3	1	1	1	1	1021	
4	1	1	1	1	1021	
5	1	1	1	1	967	
6	1	1	1	1	775	
7	1	1	1	1	844	
8	1	1	1	1	729	
9	1	1	1	1	688	
10	1	1	1	1	761	
11	1	1	1	1	639	
12	1	1	1	1	588	
13	1	1	1	1	608	
14	1	1	1	1	662	
15	1	1	1	1	632	
0	1	1	1	1	643	
1	1	1	1	1	623	
2	1	1	1	1	615	
3	1	1	1	1	608	
4	1	1	1	1	582	
5	1	1	1	1	556	
6	1	1	1	1	591	
7	1	1	1	1	563	
8	1	1	1	1	564	
9	1	1	1	1	544	
10	1	1	1	1	622	
11	1	1	1	1	572	
12	1	1	1	1	552	
13	1	1	1	1	596	
14	1	1	1	1	600	
15	1	1	1	1	603	
0	1	1	1	1	655	
1	1	1	1	1	633	
2	1	1	1	1	595	
3	1	1	1	1	415	
4	1	1	1	1	380	
5	1	1	1	1	368	
6	1	1	1	1	510	
7	1	1	1	1	608	
8	1	1	1	1	532	
9	1	1	1	1	467	
10	1	1	1	1	489	
11	1	1	1	1	465	
12	1	1	1	1	513	
13	1	1	1	1	448	
14	1	1	1	1	412	
15	1	1	1	1	443	
0	1	1	1	1	343	
1	1	1	1	1	393	
2	1	1	1	1	399	
3	1	1	1	1	341	
4	1	1	1	1	207	
5	1	1	1	1	260	
6	1	1	1	1	374	
7	1	1	1	1	225	
8	1	1	1	1	268	
9	1	1	1	1	227	
10	1	1	1	1	287	
11	1	1	1	1	268	
12	1	1	1	1	248	
13	1	1	1	1	286	
14	1	1	1	1	282	
15	1	1	1	1	287	
0	1	1	1	1	292	
1	1	1	1	1	300	
2	1	1	1	1	317	
3	1	1	1	1	430	
4	1	1	1	1	345	
5	1	1	1	1	396	
6	1	1	1	1	467	
7	1	1	1	1	392	
8	1	1	1	1	463	
9	1	1	1	1	511	
10	1	1	1	1	494	
11	1	1	1	1	508	
12	1	1	1	1	519	
13	1	1	1	1	499	
14	1	1	1	1	449	
15	1	1	1	1	496	
0	1	1	1	1	480	
1	1	1	1	1	439	
2	1	1	1	1	440	
3	1	1	1	1	447	
4	1	1	1	1	432	
5	1	1	1	1	452	
6	1	1	1	1	423	
7	1	1	1	1	337	
8	1	1	1	1	476	
9	1	1	1	1	529	
10	1	1	1	1	384	
11	1	1	1	1	468	
12	1	1	1	1	523	
13	1	1	1	1	505	
14	1	1	1	1	408	
15	1	1	1	1	472	
0	1	1	1	1	507	
1	1	1	1	1	432	
2	1	1	1	1	451	
3	1	1	1	1	463	
4	1	1	1	1	467	
5	1	1	1	1	411	
6	1	1	1	1	448	
7	1	1	1	1	259	
8	1	1	1	1	192	
9	1	1	1	1	455	
10	1	1	1	1	451	
11	1	1	1	1	379	
12	1	1	1	1	440	
13	1	1	1	1	460	
14	1	1	1	1	472	
15	1	1	1	1	452	
0	1	1	1	1	467	
1	1	1	1	1	504	
2	1	1	1	1	419	
3	1	1	1	1	518	
4	1	1	1	1	487	
5	1	1	1	1	445	
6	1	1	1	1	460	
7	1	1	1	1	430	
8	1	1	1	1	491	
9	1	1	1	1	423	
10	1	1	1	1	390	
11	1	1	1	1	422	
12	1	1	1	1	423	
13	1	1	1	1	384	
14	1	1	1	1	308	
15	1	1	1	1	285	
0	1	1	1	1	262	
1	1	1	1	1	148	
2	1	1	1	1	224	
3	1	1	1	1	140	
4	1	1	1	1	240	
5	1	1	1	1	292	
6	1	1	1	1	211	
7	1	1	1	1	304	
8	1	1	1	1	407	
9	1	1	1	1	383	
10	1	1	1	1	332	
11	1	1	1	1	417	
12	1	1	1	1	445	
13	1	1	1	1	419	
14	1	1	1	1	436	
15	1	1	1	1	476	
0	1	1	1	1	502	
1	1	1	1	1	547	
2	1	1	1	1	534	
3	1	1	1	1	480	
4	1	1	1	1	479	
5	1	1	1	1	527	
6	1	1	1	1	560	
7	1	1	1	1	479	
8	1	1	1	1	476	
9	1	1	1	1	508	
10	1	1	1	1	408	
11	1	1	1	1	451	
12	1	1	1	1	558	
13	1	1	1	1	521	
14	1	1	1	1	448	
15	1	1	1	1	418	
0	1	1	1	1	438	
1	1	1	1	1	387	
2	1	1	1	1	384	
3	1	1	1	1	460	
4	1	1	1	1	465	
5	1	1	1	1	379	
6	1	1	1	1	467	
7	1	1	1	1	423	
8	1	1	1	1	335	
9	1	1	1	1	347	
10	1	1	1	1	318	
11	1	1	1	1	318	
12	1	1	1	1	231	
13	1	1	1	1	237	
14	1	1	1	1	313	
15	1	1	1	1	527	
0	1	1	1	1	524	
1	1	1	1	1	452	
2	1	1	1	1	428	
3	1	1	1	1	496	
4	1	1	1	1	520	
5	1	1	1	1	432	
6	1	1	1	1	448	
7	1	1	1	1	536	
8	1	1	1	1	608	
9	1	1	1	1	575	
10	1	1	1	1	614	
11	1	1	1	1	547	
12	1	1	1	1	591	
13	1	1	1	1	634	
14	1	1	1	1	515	
15	1	1	1	1	542	
0	1	1	1	1	560	
1	1	1	1	1	500	
2	1	1	1	1	547	
3	1	1	1	1	583	
4	1	1	1	1	454	
5	1	1	1	1	428	
6	1	1	1	1	455	
7	1	1	1	1	499	
8	1	1	1	1	502	
9	1	1	1	1	598	
10	1	1	1	1	684	
11	1	1	1	1	631	
12	1	1	1	1	673	
13	1	1	1	1	707	
14	1	1	1	1	647	
15	1	1	1	1	673	
0	1	1	1	1	719	
1	1	1	1	1	647	
2	1	1	1	1	568	
3	1	1	1	1	646	
4	1	1	1	1	633	
5	1	1	1	1	675	
6	1	1	1	1	660	
7	1	1	1	1	636	
8	1	1	1	1	664	
9	1	1	1	1	601	
10	1	1	1	1	609	
11	1	1	1	1	647	
12	1	1	1	1	598	
13	1	1	1	1	609	
14	1	1	1	1	611	
15	1	1	1	1	604	
0	1	1	1	1	633	
1	1	1	1	1	579	
2	1	1	1	1	583	
3	1	1	1	1	505	
4	1	1	1	1	575	
5	1	1	1	1	480	
6	1	1	1	1	398	
7	1	1	1	1	352	
8	1	1	1	1	158	
9	1	1	1	1	0	
10	1	1	1	1	0	
11	1	1	1	1	211	
12	1	1	1	1	1021	
13	1	1	1	1	923	
14	1	1	1	1	783	
15	1	1	1	1	700	
0	1	1	1	1	462	
1	1	1	1	1	177	
2	1	1	1	1	387	
3	1	1	1	1	412	
4	1	1	1	1	279	
5	1	1	1	1	233	
6	1	1	1	1	327	
7	1	1	1	1	486	
8	1	1	1	1	449	
9	1	1	1	1	456	
10	1	1	1	1	420	
11	1	1	1	1	387	
12	1	1	1	1	372	
13	1	1	1	1	524	
14	1	1	1	1	415	
15	1	1	1	1	483	
0	1	1	1	1	614	
1	1	1	1	1	518	
2	1	1	1	1	497	
3	1	1	1	1	462	
4	1	1	1	1	438	
5	1	1	1	1	398	
6	1	1	1	1	439	
7	1	1	1	1	486	
8	1	1	1	1	339	
9	1	1	1	1	191	
10	1	1	1	1	0	
11	1	1	1	1	0	
12	1	1	1	1	0	
13	1	1	1	1	243	
14	1	1	1	1	383	
15	1	1	1	1	332	
0	1	1	1	1	348	
1	1	1	1	1	493	
2	1	1	1	1	796	
3	1	1	1	1	825	
4	1	1	1	1	864	
5	1	1	1	1	758	
6	1	1	1	1	664	
7	1	1	1	1	674	
8	1	1	1	1	643	
9	1	1	1	1	611	
10	1	1	1	1	499	
11	1	1	1	1	537	
12	1	1	1	1	457	
13	1	1	1	1	507	
14	1	1	1	1	591	
15	1	1	1	1	624	
0	1	1	1	1	679	
1	1	1	1	1	600	
2	1	1	1	1	630	
3	1	1	1	1	582	
4	1	1	1	1	657	
5	1	1	1	1	664	
6	1	1	1	1	596	
7	1	1	1	1	657	
8	1	1	1	1	655	
9	1	1	1	1	689	
10	1	1	1	1	728	
11	1	1	1	1	647	
12	1	1	1	1	652	
13	1	1	1	1	734	
14	1	1	1	1	671	
15	1	1	1	1	717	
0	1	1	1	1	736	
1	1	1	1	1	804	
2	1	1	1	1	999	
3	1	1	1	1	1021	
4	1	1	1	1	1021	
5	1	1	1	1	712	
6	1	1	1	1	574	
7	1	1	1	1	591	
8	1	1	1	1	497	
9	1	1	1	1	568	
10	1	1	1	1	452	
11	1	1	1	1	462	
12	1	1	1	1	366	
13	1	1	1	1	352	
14	1	1	1	1	630	
15	1	1	1	1	508	
0	1	1	1	1	499	
1	1	1	1	1	460	
2	1	1	1	1	515	
3	1	1	1	1	535	
4	1	1	1	1	451	
5	1	1	1	1	540	
6	1	1	1	1	514	
7	1	1	1	1	524	
8	1	1	1	1	519	
9	1	1	1	1	543	
10	1	1	1	1	617	
11	1	1	1	1	553	
12	1	1	1	1	543	
13	1	1	1	1	551	
14	1	1	1	1	519	
15	1	1	1	1	566	
0	1	1	1	1	543	
1	1	1	1	1	504	
2	1	1	1	1	492	
3	1	1	1	1	415	
4	1	1	1	1	431	
5	1	1	1	1	401	
6	1	1	1	1	371	
7	1	1	1	1	399	
8	1	1	1	1	246	
9	1	1	1	1	377	
10	1	1	1	1	430	
11	1	1	1	1	417	
12	1	1	1	1	441	
13	1	1	1	1	355	
14	1	1	1	1	350	
15	1	1	1	1	385	
0	1	1	1	1	246	
1	1	1	1	1	287	
2	1	1	1	1	209	
3	1	1	1	1	115	
4	1	1	1	1	297	
5	1	1	1	1	504	
6	1	1	1	1	614	
7	1	1	1	1	272	
8	1	1	1	1	311	
9	1	1	1	1	273	
10	1	1	1	1	57	
11	1	1	1	1	216	
12	1	1	1	1	169	
13	1	1	1	1	81	
14	1	1	1	1	92	
15	1	1	1	1	31	
0	1	1	1	1	120	
1	1	1	1	1	95	
2	1	1	1	1	33	
3	1	1	1	1	0	
4	1	1	1	1	0	
5	1	1	1	1	0	
6	1	1	1	1	7	
7	1	1	1	1	300	
8	1	1	1	1	243	
9	1	1	1	1	251	
10	1	1	1	1	286	
11	1	1	1	1	327	
12	1	1	1	1	371	
13	1	1	1	1	380	
14	1	1	1	1	310	
15	1	1	1	1	494	
0	1	1	1	1	600	
1	1	1	1	1	575	
2	1	1	1	1	871	
3	1	1	1	1	1021	
4	1	1	1	1	1021	
5	1	1	1	1	1021	
6	1	1	1	1	1021	
7	1	1	1	1	1021	
8	1	1	1	1	1021	
9	1	1	1	1	1021	
10	1	1	1	1	1021	
11	1	1	1	1	1021	
12	1	1	1	1	1021	
13	1	1	1	1	1021	
14	1	1	1	1	1021	
15	1	1	1	1	1021	
0	1	1	1	1	1021	
1	1	1	1	1	1021	
2	1	1	1	1	1021	
3	1	1	1	1	605	
4	1	1	1	1	486	
5	1	1	1	1	508	
6	1	1	1	1	312	
7	1	1	1	1	216	
8	1	1	1	1	152	
9	1	1	1	1	79	
10	1	1	1	1	0	
11	1	1	1	1	0	
12	1	1	1	1	0	
13	1	1	1	1	0	
14	1	1	1	1	0	
15	1	1	1	1	0	
0	1	1	1	1	0	
1	1	1	1	1	0	
2	1	1	1	1	0	
3	1	1	1	1	0	
4	1	1	1	1	0	
5	1	1	1	1	0	
6	1	1	1	1	0	
7	1	1	1	1	0	
8	1	1	1	1	0	
9	1	1	1	1	0	
10	1	1	1	1	0	
11	1	1	1	1	0	
12	1	1	1	1	247	
13	1	1	1	1	302	
14	1	1	1	1	337	
15	1	1	1	1	382	
0	1	1	1	1	364	
1	1	1	1	1	518	
2	1	1	1	1	388	
3	1	1	1	1	528	
4	1	1	1	1	551	
5	1	1	1	1	508	
6	1	1	1	1	600	
