state,county,year_week,yearweek,cases_7d_avg
PA,Montgomery County,2020 - 53,202053,413.714
PA,Montgomery County,2020 - 53,202053,423.286
PA,Montgomery County,2021 - 1,202101,429.286
PA,Montgomery County,2021 - 1,202101,403.429
PA,Montgomery County,2021 - 1,202101,430.714
PA,Montgomery County,2021 - 1,202101,422.429
PA,Montgomery County,2021 - 1,202101,465.286
PA,Montgomery County,2021 - 1,202101,477.286
PA,Montgomery County,2021 - 1,202101,474.714
PA,Montgomery County,2021 - 2,202102,505.286
PA,Montgomery County,2021 - 2,202102,530
PA,Montgomery County,2021 - 2,202102,507.143
PA,Montgomery County,2021 - 2,202102,487.429
PA,Montgomery County,2021 - 2,202102,435
PA,Montgomery County,2021 - 2,202102,408.286
PA,Montgomery County,2021 - 2,202102,405.429
PA,Montgomery County,2021 - 3,202103,389.429
PA,Montgomery County,2021 - 3,202103,384
PA,Montgomery County,2021 - 3,202103,375.429
PA,Montgomery County,2021 - 3,202103,371.429
PA,Montgomery County,2021 - 3,202103,347.429
PA,Montgomery County,2021 - 3,202103,352.286
PA,Montgomery County,2021 - 3,202103,329.571
PA,Montgomery County,2021 - 4,202104,306.714
PA,Montgomery County,2021 - 4,202104,311.286
PA,Montgomery County,2021 - 4,202104,304.857
PA,Montgomery County,2021 - 4,202104,314.857
PA,Montgomery County,2021 - 4,202104,319.286
PA,Montgomery County,2021 - 4,202104,395.143
PA,Montgomery County,2021 - 4,202104,393.143
PA,Montgomery County,2021 - 5,202105,396.429
PA,Montgomery County,2021 - 5,202105,385
PA,Montgomery County,2021 - 5,202105,386.286
PA,Montgomery County,2021 - 5,202105,357.857
PA,Montgomery County,2021 - 5,202105,339.286
PA,Montgomery County,2021 - 5,202105,229.429
PA,Montgomery County,2021 - 5,202105,221.143
PA,Montgomery County,2021 - 6,202106,229.286
PA,Montgomery County,2021 - 6,202106,225.857
PA,Montgomery County,2021 - 6,202106,214
PA,Montgomery County,2021 - 6,202106,220.714
PA,Montgomery County,2021 - 6,202106,224.143
PA,Montgomery County,2021 - 6,202106,223.143
PA,Montgomery County,2021 - 6,202106,221.714
PA,Montgomery County,2021 - 7,202107,191.143
PA,Montgomery County,2021 - 7,202107,177.571
PA,Montgomery County,2021 - 7,202107,169.714
PA,Montgomery County,2021 - 7,202107,175.143
PA,Montgomery County,2021 - 7,202107,172.571
PA,Montgomery County,2021 - 7,202107,175.714
PA,Montgomery County,2021 - 7,202107,172.571
PA,Montgomery County,2021 - 8,202108,170.429
PA,Montgomery County,2021 - 8,202108,177.429
PA,Montgomery County,2021 - 8,202108,178
PA,Montgomery County,2021 - 8,202108,170
PA,Montgomery County,2021 - 8,202108,159.857
PA,Montgomery County,2021 - 8,202108,168.143
PA,Montgomery County,2021 - 8,202108,160.429
PA,Montgomery County,2021 - 9,202109,167.571
PA,Montgomery County,2021 - 9,202109,161.714
PA,Montgomery County,2021 - 9,202109,166.857
PA,Montgomery County,2021 - 9,202109,161.857
PA,Montgomery County,2021 - 9,202109,172.714
PA,Montgomery County,2021 - 9,202109,161.714
PA,Montgomery County,2021 - 9,202109,170.286
PA,Montgomery County,2021 - 10,202110,185.286
PA,Montgomery County,2021 - 10,202110,186
PA,Montgomery County,2021 - 10,202110,175
PA,Montgomery County,2021 - 10,202110,175.714
PA,Montgomery County,2021 - 10,202110,162.286
PA,Montgomery County,2021 - 10,202110,170.143
PA,Montgomery County,2021 - 10,202110,159
PA,Montgomery County,2021 - 11,202111,144.857
PA,Montgomery County,2021 - 11,202111,143.714
PA,Montgomery County,2021 - 11,202111,152.714
PA,Montgomery County,2021 - 11,202111,156.143
PA,Montgomery County,2021 - 11,202111,160.714
PA,Montgomery County,2021 - 11,202111,161.143
PA,Montgomery County,2021 - 11,202111,188.857
PA,Montgomery County,2021 - 12,202112,187.857
PA,Montgomery County,2021 - 12,202112,188.143
PA,Montgomery County,2021 - 12,202112,184
PA,Montgomery County,2021 - 12,202112,198.429
PA,Montgomery County,2021 - 12,202112,205.857
PA,Montgomery County,2021 - 12,202112,211.286
PA,Montgomery County,2021 - 12,202112,202.429
PA,Montgomery County,2021 - 13,202113,214.143
PA,Montgomery County,2021 - 13,202113,226.857
PA,Montgomery County,2021 - 13,202113,251.857
PA,Montgomery County,2021 - 13,202113,246.429
PA,Montgomery County,2021 - 13,202113,246.571
PA,Montgomery County,2021 - 13,202113,254.429
PA,Montgomery County,2021 - 13,202113,269
PA,Montgomery County,2021 - 14,202114,280.143
PA,Montgomery County,2021 - 14,202114,291
PA,Montgomery County,2021 - 14,202114,276.714
PA,Montgomery County,2021 - 14,202114,280.857
PA,Montgomery County,2021 - 14,202114,300.857
PA,Montgomery County,2021 - 14,202114,297.714
PA,Montgomery County,2021 - 14,202114,289.143
PA,Montgomery County,2021 - 15,202115,276.857
PA,Montgomery County,2021 - 15,202115,264.429
PA,Montgomery County,2021 - 15,202115,299.143
PA,Montgomery County,2021 - 15,202115,306.143
PA,Montgomery County,2021 - 15,202115,300
PA,Montgomery County,2021 - 15,202115,309
PA,Montgomery County,2021 - 15,202115,304.857
PA,Montgomery County,2021 - 16,202116,313.286
PA,Montgomery County,2021 - 16,202116,317.286
PA,Montgomery County,2021 - 16,202116,297.429
PA,Montgomery County,2021 - 16,202116,286.429
PA,Montgomery County,2021 - 16,202116,267.714
PA,Montgomery County,2021 - 16,202116,253
PA,Montgomery County,2021 - 16,202116,245.286
PA,Montgomery County,2021 - 17,202117,233.429
PA,Montgomery County,2021 - 17,202117,224.286
PA,Montgomery County,2021 - 17,202117,206
PA,Montgomery County,2021 - 17,202117,205.571
PA,Montgomery County,2021 - 17,202117,211
PA,Montgomery County,2021 - 17,202117,214.571
PA,Montgomery County,2021 - 17,202117,205.429
PA,Montgomery County,2021 - 18,202118,197.286
PA,Montgomery County,2021 - 18,202118,188.429
PA,Montgomery County,2021 - 18,202118,183.143
PA,Montgomery County,2021 - 18,202118,164.857
PA,Montgomery County,2021 - 18,202118,151.143
PA,Montgomery County,2021 - 18,202118,136.286
PA,Montgomery County,2021 - 18,202118,129.286
PA,Montgomery County,2021 - 19,202119,115.714
PA,Montgomery County,2021 - 19,202119,113.857
PA,Montgomery County,2021 - 19,202119,95.5714
PA,Montgomery County,2021 - 19,202119,98.5714
PA,Montgomery County,2021 - 19,202119,96.8571
PA,Montgomery County,2021 - 19,202119,83.5714
PA,Montgomery County,2021 - 19,202119,76.7143
PA,Montgomery County,2021 - 20,202120,76.5714
PA,Montgomery County,2021 - 20,202120,73.4286
PA,Montgomery County,2021 - 20,202120,75.4286
PA,Montgomery County,2021 - 20,202120,62
PA,Montgomery County,2021 - 20,202120,53.4286
PA,Montgomery County,2021 - 20,202120,54.7143
PA,Montgomery County,2021 - 20,202120,52.5714
PA,Montgomery County,2021 - 21,202121,50.2857
PA,Montgomery County,2021 - 21,202121,47.1429
PA,Montgomery County,2021 - 21,202121,40.8571
PA,Montgomery County,2021 - 21,202121,39.8571
PA,Montgomery County,2021 - 21,202121,39.2857
PA,Montgomery County,2021 - 21,202121,31.8571
PA,Montgomery County,2021 - 21,202121,28
PA,Montgomery County,2021 - 22,202122,26.8571
PA,Montgomery County,2021 - 22,202122,24.5714
PA,Montgomery County,2021 - 22,202122,29.1429
PA,Montgomery County,2021 - 22,202122,27.7143
PA,Montgomery County,2021 - 22,202122,25.8571
PA,Montgomery County,2021 - 22,202122,26.1429
PA,Montgomery County,2021 - 22,202122,26.1429
PA,Montgomery County,2021 - 23,202123,23.1429
PA,Montgomery County,2021 - 23,202123,23.5714
PA,Montgomery County,2021 - 23,202123,20.8571
PA,Montgomery County,2021 - 23,202123,19.7143
PA,Montgomery County,2021 - 23,202123,16.4286
PA,Montgomery County,2021 - 23,202123,13.1429
PA,Montgomery County,2021 - 23,202123,12.8571
PA,Montgomery County,2021 - 24,202124,12.5714
PA,Montgomery County,2021 - 24,202124,10.8571
PA,Montgomery County,2021 - 24,202124,10.1429
PA,Montgomery County,2021 - 24,202124,9.57143
PA,Montgomery County,2021 - 24,202124,14.8571
PA,Montgomery County,2021 - 24,202124,13.8571
PA,Montgomery County,2021 - 24,202124,11.2857
PA,Montgomery County,2021 - 25,202125,10.1429
PA,Montgomery County,2021 - 25,202125,10.5714
PA,Montgomery County,2021 - 25,202125,9.42857
PA,Montgomery County,2021 - 25,202125,8.42857
PA,Montgomery County,2021 - 25,202125,3
PA,Montgomery County,2021 - 25,202125,4.14286
PA,Montgomery County,2021 - 25,202125,3.42857
PA,Montgomery County,2021 - 26,202126,4.28571
PA,Montgomery County,2021 - 26,202126,3.85714
PA,Montgomery County,2021 - 26,202126,4.42857
PA,Montgomery County,2021 - 26,202126,5.85714
PA,Montgomery County,2021 - 26,202126,7.71429
PA,Montgomery County,2021 - 26,202126,7.71429
PA,Montgomery County,2021 - 26,202126,7.57143
PA,Montgomery County,2021 - 27,202127,7.42857
PA,Montgomery County,2021 - 27,202127,7.85714
PA,Montgomery County,2021 - 27,202127,7.85714
PA,Montgomery County,2021 - 27,202127,7.71429
PA,Montgomery County,2021 - 27,202127,8.14286
PA,Montgomery County,2021 - 27,202127,8.57143
PA,Montgomery County,2021 - 27,202127,11.1429
PA,Montgomery County,2021 - 28,202128,11.8571
PA,Montgomery County,2021 - 28,202128,11.4286
PA,Montgomery County,2021 - 28,202128,13.4286
PA,Montgomery County,2021 - 28,202128,15.5714
PA,Montgomery County,2021 - 28,202128,17.8571
PA,Montgomery County,2021 - 28,202128,21.5714
PA,Montgomery County,2021 - 28,202128,23.5714
PA,Montgomery County,2021 - 29,202129,25.1429
PA,Montgomery County,2021 - 29,202129,26.4286
PA,Montgomery County,2021 - 29,202129,28.2857
PA,Montgomery County,2021 - 29,202129,31
PA,Montgomery County,2021 - 29,202129,33.8571
PA,Montgomery County,2021 - 29,202129,35.1429
PA,Montgomery County,2021 - 29,202129,38.8571
PA,Montgomery County,2021 - 30,202130,43.8571
PA,Montgomery County,2021 - 30,202130,48.5714
PA,Montgomery County,2021 - 30,202130,54.5714
PA,Montgomery County,2021 - 30,202130,55.1429
PA,Montgomery County,2021 - 30,202130,56.2857
PA,Montgomery County,2021 - 30,202130,61.8571
PA,Montgomery County,2021 - 30,202130,53.5714
PA,Montgomery County,2021 - 31,202131,71.1429
PA,Montgomery County,2021 - 31,202131,76
PA,Montgomery County,2021 - 31,202131,75.4286
PA,Montgomery County,2021 - 31,202131,83.2857
PA,Montgomery County,2021 - 31,202131,91.7143
PA,Montgomery County,2021 - 31,202131,94
PA,Montgomery County,2021 - 31,202131,110.857
PA,Montgomery County,2021 - 32,202132,85
PA,Montgomery County,2021 - 32,202132,103.571
PA,Montgomery County,2021 - 32,202132,111.143
PA,Montgomery County,2021 - 32,202132,109.857
PA,Montgomery County,2021 - 32,202132,110.429
PA,Montgomery County,2021 - 32,202132,120.429
PA,Montgomery County,2021 - 32,202132,124
PA,Montgomery County,2021 - 33,202133,145.286
PA,Montgomery County,2021 - 33,202133,128
PA,Montgomery County,2021 - 33,202133,126.571
PA,Montgomery County,2021 - 33,202133,130.429
PA,Montgomery County,2021 - 33,202133,134.857
PA,Montgomery County,2021 - 33,202133,126
PA,Montgomery County,2021 - 33,202133,125
PA,Montgomery County,2021 - 34,202134,118.429
PA,Montgomery County,2021 - 34,202134,120.429
PA,Montgomery County,2021 - 34,202134,124.286
PA,Montgomery County,2021 - 34,202134,146.429
PA,Montgomery County,2021 - 34,202134,157.429
PA,Montgomery County,2021 - 34,202134,172.143
PA,Montgomery County,2021 - 34,202134,179.857
PA,Montgomery County,2021 - 35,202135,192.286
PA,Montgomery County,2021 - 35,202135,201
PA,Montgomery County,2021 - 35,202135,200.714
PA,Montgomery County,2021 - 35,202135,200.714
PA,Montgomery County,2021 - 35,202135,186.286
PA,Montgomery County,2021 - 35,202135,183.143
PA,Montgomery County,2021 - 35,202135,174.143
PA,Montgomery County,2021 - 36,202136,172.714
PA,Montgomery County,2021 - 36,202136,168.571
PA,Montgomery County,2021 - 36,202136,167.143
PA,Montgomery County,2021 - 36,202136,165
PA,Montgomery County,2021 - 36,202136,163.143
PA,Montgomery County,2021 - 36,202136,149.571
PA,Montgomery County,2021 - 36,202136,155.429
PA,Montgomery County,2021 - 37,202137,159.143
PA,Montgomery County,2021 - 37,202137,170.143
PA,Montgomery County,2021 - 37,202137,169
PA,Montgomery County,2021 - 37,202137,170.857
PA,Montgomery County,2021 - 37,202137,181.714
PA,Montgomery County,2021 - 37,202137,189
PA,Montgomery County,2021 - 37,202137,197.429
PA,Montgomery County,2021 - 38,202138,191.571
PA,Montgomery County,2021 - 38,202138,186.857
PA,Montgomery County,2021 - 38,202138,180.429
PA,Montgomery County,2021 - 38,202138,184.571
PA,Montgomery County,2021 - 38,202138,171.714
PA,Montgomery County,2021 - 38,202138,175.143
PA,Montgomery County,2021 - 38,202138,161
PA,Montgomery County,2021 - 39,202139,169.571
PA,Montgomery County,2021 - 39,202139,166.571
PA,Montgomery County,2021 - 39,202139,171.429
PA,Montgomery County,2021 - 39,202139,170.857
PA,Montgomery County,2021 - 39,202139,163.143
PA,Montgomery County,2021 - 39,202139,166.714
DE,New Castle County,2020 - 7,202007,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 8,202008,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 9,202009,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 10,202010,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 11,202011,0
DE,New Castle County,2020 - 12,202012,0
DE,New Castle County,2020 - 12,202012,0
DE,New Castle County,2020 - 12,202012,2.14286
DE,New Castle County,2020 - 12,202012,2.85714
DE,New Castle County,2020 - 12,202012,2.71429
DE,New Castle County,2020 - 12,202012,3.28571
DE,New Castle County,2020 - 12,202012,3.71429
DE,New Castle County,2020 - 13,202013,4.57143
DE,New Castle County,2020 - 13,202013,7.14286
DE,New Castle County,2020 - 13,202013,8
DE,New Castle County,2020 - 13,202013,8.42857
DE,New Castle County,2020 - 13,202013,8
DE,New Castle County,2020 - 13,202013,11.2857
DE,New Castle County,2020 - 13,202013,14
DE,New Castle County,2020 - 14,202014,14.5714
DE,New Castle County,2020 - 14,202014,14
DE,New Castle County,2020 - 14,202014,18
DE,New Castle County,2020 - 14,202014,21
DE,New Castle County,2020 - 14,202014,23.7143
DE,New Castle County,2020 - 14,202014,24.7143
DE,New Castle County,2020 - 14,202014,38.5714
DE,New Castle County,2020 - 15,202015,42.1429
DE,New Castle County,2020 - 15,202015,48.5714
DE,New Castle County,2020 - 15,202015,53.4286
DE,New Castle County,2020 - 15,202015,58.5714
DE,New Castle County,2020 - 15,202015,65.1429
DE,New Castle County,2020 - 15,202015,67.4286
DE,New Castle County,2020 - 15,202015,58.1429
DE,New Castle County,2020 - 16,202016,63.4286
DE,New Castle County,2020 - 16,202016,60.4286
DE,New Castle County,2020 - 16,202016,53.7143
DE,New Castle County,2020 - 16,202016,48.2857
DE,New Castle County,2020 - 16,202016,43.1429
DE,New Castle County,2020 - 16,202016,49.8571
DE,New Castle County,2020 - 16,202016,56.8571
DE,New Castle County,2020 - 17,202017,46.4286
DE,New Castle County,2020 - 17,202017,44.2857
DE,New Castle County,2020 - 17,202017,50.8571
DE,New Castle County,2020 - 17,202017,54
DE,New Castle County,2020 - 17,202017,55.1429
DE,New Castle County,2020 - 17,202017,55.1429
DE,New Castle County,2020 - 17,202017,42.7143
DE,New Castle County,2020 - 18,202018,56.2857
DE,New Castle County,2020 - 18,202018,57.1429
DE,New Castle County,2020 - 18,202018,56.8571
DE,New Castle County,2020 - 18,202018,52.1429
DE,New Castle County,2020 - 18,202018,49.2857
DE,New Castle County,2020 - 18,202018,49
DE,New Castle County,2020 - 18,202018,51.4286
DE,New Castle County,2020 - 19,202019,43.4286
DE,New Castle County,2020 - 19,202019,43.5714
DE,New Castle County,2020 - 19,202019,39.7143
DE,New Castle County,2020 - 19,202019,52.8571
DE,New Castle County,2020 - 19,202019,56.5714
DE,New Castle County,2020 - 19,202019,50.7143
DE,New Castle County,2020 - 19,202019,58.7143
DE,New Castle County,2020 - 20,202020,61.1429
DE,New Castle County,2020 - 20,202020,65.1429
DE,New Castle County,2020 - 20,202020,65.8571
DE,New Castle County,2020 - 20,202020,58.4286
DE,New Castle County,2020 - 20,202020,61.4286
DE,New Castle County,2020 - 20,202020,62.1429
DE,New Castle County,2020 - 20,202020,56
DE,New Castle County,2020 - 21,202021,50.1429
DE,New Castle County,2020 - 21,202021,49.7143
DE,New Castle County,2020 - 21,202021,57.8571
DE,New Castle County,2020 - 21,202021,62.4286
DE,New Castle County,2020 - 21,202021,70.4286
DE,New Castle County,2020 - 21,202021,73.2857
DE,New Castle County,2020 - 21,202021,81.5714
DE,New Castle County,2020 - 22,202022,89.5714
DE,New Castle County,2020 - 22,202022,99.7143
DE,New Castle County,2020 - 22,202022,94.7143
DE,New Castle County,2020 - 22,202022,85
DE,New Castle County,2020 - 22,202022,74.5714
DE,New Castle County,2020 - 22,202022,71
DE,New Castle County,2020 - 22,202022,69.2857
DE,New Castle County,2020 - 23,202023,64.1429
DE,New Castle County,2020 - 23,202023,57.4286
DE,New Castle County,2020 - 23,202023,53.5714
DE,New Castle County,2020 - 23,202023,53.5714
DE,New Castle County,2020 - 23,202023,50
DE,New Castle County,2020 - 23,202023,44
DE,New Castle County,2020 - 23,202023,38.8571
DE,New Castle County,2020 - 24,202024,44.5714
DE,New Castle County,2020 - 24,202024,36.7143
DE,New Castle County,2020 - 24,202024,34.5714
DE,New Castle County,2020 - 24,202024,33.7143
DE,New Castle County,2020 - 24,202024,35.1429
DE,New Castle County,2020 - 24,202024,41
DE,New Castle County,2020 - 24,202024,37.7143
DE,New Castle County,2020 - 25,202025,31
DE,New Castle County,2020 - 25,202025,35.7143
DE,New Castle County,2020 - 25,202025,37.2857
DE,New Castle County,2020 - 25,202025,40.4286
DE,New Castle County,2020 - 25,202025,42.7143
DE,New Castle County,2020 - 25,202025,42.5714
DE,New Castle County,2020 - 25,202025,44.2857
DE,New Castle County,2020 - 26,202026,51.4286
DE,New Castle County,2020 - 26,202026,48.1429
DE,New Castle County,2020 - 26,202026,44.4286
DE,New Castle County,2020 - 26,202026,42.5714
DE,New Castle County,2020 - 26,202026,45.8571
DE,New Castle County,2020 - 26,202026,45.4286
DE,New Castle County,2020 - 26,202026,43.1429
DE,New Castle County,2020 - 27,202027,39.7143
DE,New Castle County,2020 - 27,202027,49.8571
DE,New Castle County,2020 - 27,202027,52.5714
DE,New Castle County,2020 - 27,202027,51.2857
DE,New Castle County,2020 - 27,202027,56
DE,New Castle County,2020 - 27,202027,62.4286
DE,New Castle County,2020 - 27,202027,66.1429
DE,New Castle County,2020 - 28,202028,67.5714
DE,New Castle County,2020 - 28,202028,65.4286
DE,New Castle County,2020 - 28,202028,70
DE,New Castle County,2020 - 28,202028,72
DE,New Castle County,2020 - 28,202028,63.2857
DE,New Castle County,2020 - 28,202028,58.7143
DE,New Castle County,2020 - 28,202028,56.8571
DE,New Castle County,2020 - 29,202029,51.5714
DE,New Castle County,2020 - 29,202029,44
DE,New Castle County,2020 - 29,202029,43.5714
DE,New Castle County,2020 - 29,202029,45.8571
DE,New Castle County,2020 - 29,202029,44.1429
DE,New Castle County,2020 - 29,202029,41.8571
DE,New Castle County,2020 - 29,202029,42.2857
DE,New Castle County,2020 - 30,202030,44.4286
DE,New Castle County,2020 - 30,202030,46.8571
DE,New Castle County,2020 - 30,202030,49.4286
DE,New Castle County,2020 - 30,202030,46.7143
DE,New Castle County,2020 - 30,202030,51.5714
DE,New Castle County,2020 - 30,202030,61
DE,New Castle County,2020 - 30,202030,55.1429
DE,New Castle County,2020 - 31,202031,58.5714
DE,New Castle County,2020 - 31,202031,62.1429
DE,New Castle County,2020 - 31,202031,54.5714
DE,New Castle County,2020 - 31,202031,64.4286
DE,New Castle County,2020 - 31,202031,63.8571
DE,New Castle County,2020 - 31,202031,55.1429
DE,New Castle County,2020 - 31,202031,61.2857
DE,New Castle County,2020 - 32,202032,55.4286
DE,New Castle County,2020 - 32,202032,54
DE,New Castle County,2020 - 32,202032,58
DE,New Castle County,2020 - 32,202032,51.4286
DE,New Castle County,2020 - 32,202032,49.8571
DE,New Castle County,2020 - 32,202032,48
DE,New Castle County,2020 - 32,202032,45.4286
DE,New Castle County,2020 - 33,202033,48.2857
DE,New Castle County,2020 - 33,202033,43.5714
DE,New Castle County,2020 - 33,202033,40.2857
DE,New Castle County,2020 - 33,202033,38.1429
DE,New Castle County,2020 - 33,202033,41
DE,New Castle County,2020 - 33,202033,45.7143
DE,New Castle County,2020 - 33,202033,47
DE,New Castle County,2020 - 34,202034,45.4286
DE,New Castle County,2020 - 34,202034,48.1429
DE,New Castle County,2020 - 34,202034,48.7143
DE,New Castle County,2020 - 34,202034,50.2857
DE,New Castle County,2020 - 34,202034,46.5714
DE,New Castle County,2020 - 34,202034,41
DE,New Castle County,2020 - 34,202034,40.1429
DE,New Castle County,2020 - 35,202035,43.1429
DE,New Castle County,2020 - 35,202035,40.7143
DE,New Castle County,2020 - 35,202035,39
DE,New Castle County,2020 - 35,202035,37.7143
DE,New Castle County,2020 - 35,202035,31.7143
DE,New Castle County,2020 - 35,202035,36
DE,New Castle County,2020 - 35,202035,48.2857
DE,New Castle County,2020 - 36,202036,44.7143
DE,New Castle County,2020 - 36,202036,46.4286
DE,New Castle County,2020 - 36,202036,51.4286
DE,New Castle County,2020 - 36,202036,51.4286
DE,New Castle County,2020 - 36,202036,61.8571
DE,New Castle County,2020 - 36,202036,60.8571
DE,New Castle County,2020 - 36,202036,58.1429
DE,New Castle County,2020 - 37,202037,66
DE,New Castle County,2020 - 37,202037,66.5714
DE,New Castle County,2020 - 37,202037,63.4286
DE,New Castle County,2020 - 37,202037,58.4286
DE,New Castle County,2020 - 37,202037,63.5714
DE,New Castle County,2020 - 37,202037,66.4286
DE,New Castle County,2020 - 37,202037,67.5714
DE,New Castle County,2020 - 38,202038,70.1429
DE,New Castle County,2020 - 38,202038,70
DE,New Castle County,2020 - 38,202038,81.1429
DE,New Castle County,2020 - 38,202038,93.8571
DE,New Castle County,2020 - 38,202038,87.5714
DE,New Castle County,2020 - 38,202038,85.7143
DE,New Castle County,2020 - 38,202038,76
DE,New Castle County,2020 - 39,202039,71.1429
DE,New Castle County,2020 - 39,202039,73.8571
DE,New Castle County,2020 - 39,202039,67
DE,New Castle County,2020 - 39,202039,60.8571
DE,New Castle County,2020 - 39,202039,63.8571
DE,New Castle County,2020 - 39,202039,70.7143
DE,New Castle County,2020 - 39,202039,72.5714
DE,New Castle County,2020 - 40,202040,73.7143
DE,New Castle County,2020 - 40,202040,76.4286
DE,New Castle County,2020 - 40,202040,82.5714
DE,New Castle County,2020 - 40,202040,84.4286
DE,New Castle County,2020 - 40,202040,93.5714
DE,New Castle County,2020 - 40,202040,119.714
DE,New Castle County,2020 - 40,202040,129.571
DE,New Castle County,2020 - 41,202041,128.429
DE,New Castle County,2020 - 41,202041,127
DE,New Castle County,2020 - 41,202041,121.429
DE,New Castle County,2020 - 41,202041,121.143
DE,New Castle County,2020 - 41,202041,111
DE,New Castle County,2020 - 41,202041,83.7143
DE,New Castle County,2020 - 41,202041,81.5714
DE,New Castle County,2020 - 42,202042,84
DE,New Castle County,2020 - 42,202042,85.8571
DE,New Castle County,2020 - 42,202042,84
DE,New Castle County,2020 - 42,202042,81.5714
DE,New Castle County,2020 - 42,202042,79.1429
DE,New Castle County,2020 - 42,202042,79.8571
DE,New Castle County,2020 - 42,202042,78.8571
DE,New Castle County,2020 - 43,202043,80
DE,New Castle County,2020 - 43,202043,73.1429
DE,New Castle County,2020 - 43,202043,75.7143
DE,New Castle County,2020 - 43,202043,74.8571
DE,New Castle County,2020 - 43,202043,78.5714
DE,New Castle County,2020 - 43,202043,76.1429
DE,New Castle County,2020 - 43,202043,74.2857
DE,New Castle County,2020 - 44,202044,70.4286
DE,New Castle County,2020 - 44,202044,82.2857
DE,New Castle County,2020 - 44,202044,76.7143
DE,New Castle County,2020 - 44,202044,83.4286
DE,New Castle County,2020 - 44,202044,84
DE,New Castle County,2020 - 44,202044,84
DE,New Castle County,2020 - 44,202044,87.5714
DE,New Castle County,2020 - 45,202045,87.5714
DE,New Castle County,2020 - 45,202045,88.2857
DE,New Castle County,2020 - 45,202045,91
DE,New Castle County,2020 - 45,202045,87.4286
DE,New Castle County,2020 - 45,202045,92.8571
DE,New Castle County,2020 - 45,202045,105.571
DE,New Castle County,2020 - 45,202045,110.286
DE,New Castle County,2020 - 46,202046,135
DE,New Castle County,2020 - 46,202046,145.714
DE,New Castle County,2020 - 46,202046,156.286
DE,New Castle County,2020 - 46,202046,166.857
DE,New Castle County,2020 - 46,202046,165.857
DE,New Castle County,2020 - 46,202046,185
DE,New Castle County,2020 - 46,202046,196.714
DE,New Castle County,2020 - 47,202047,203.571
DE,New Castle County,2020 - 47,202047,207.429
DE,New Castle County,2020 - 47,202047,225.429
DE,New Castle County,2020 - 47,202047,223.571
DE,New Castle County,2020 - 47,202047,241.429
DE,New Castle County,2020 - 47,202047,255.286
DE,New Castle County,2020 - 47,202047,274.429
DE,New Castle County,2020 - 48,202048,279.714
DE,New Castle County,2020 - 48,202048,279.143
DE,New Castle County,2020 - 48,202048,285.429
DE,New Castle County,2020 - 48,202048,302.714
DE,New Castle County,2020 - 48,202048,317
DE,New Castle County,2020 - 48,202048,312.571
DE,New Castle County,2020 - 48,202048,306.714
DE,New Castle County,2020 - 49,202049,314.429
DE,New Castle County,2020 - 49,202049,312
DE,New Castle County,2020 - 49,202049,340
DE,New Castle County,2020 - 49,202049,334.429
DE,New Castle County,2020 - 49,202049,357.429
DE,New Castle County,2020 - 49,202049,380.714
DE,New Castle County,2020 - 49,202049,399.286
DE,New Castle County,2020 - 50,202050,416.714
DE,New Castle County,2020 - 50,202050,443.571
DE,New Castle County,2020 - 50,202050,439.286
DE,New Castle County,2020 - 50,202050,507.143
DE,New Castle County,2020 - 50,202050,499.143
DE,New Castle County,2020 - 50,202050,479.143
DE,New Castle County,2020 - 50,202050,509.571
DE,New Castle County,2020 - 51,202051,483.429
DE,New Castle County,2020 - 51,202051,506.286
DE,New Castle County,2020 - 51,202051,502.714
DE,New Castle County,2020 - 51,202051,478.857
DE,New Castle County,2020 - 51,202051,481.429
DE,New Castle County,2020 - 51,202051,446.857
DE,New Castle County,2020 - 51,202051,442.571
DE,New Castle County,2020 - 52,202052,433.857
DE,New Castle County,2020 - 52,202052,378.143
DE,New Castle County,2020 - 52,202052,364.571
DE,New Castle County,2020 - 52,202052,350.857
DE,New Castle County,2020 - 52,202052,350.143
DE,New Castle County,2020 - 52,202052,389.857
DE,New Castle County,2020 - 52,202052,357.286
DE,New Castle County,2020 - 53,202053,367.286
DE,New Castle County,2020 - 53,202053,380.429
DE,New Castle County,2020 - 53,202053,397
