Gene_name,BMI_1,BMI_3,foldchange,ANOVA
LINC01574_21750,0.008108041,0,0.008108041,0.248698546
LINC01578_21751,12.50330993,12.5206098,-0.017299871,0.820453521
LINC01579_21752,6.790485962,6.767571483,0.022914479,0.635934598
LINC01580_21753,0.713839525,0.744418191,-0.030578666,0.828079024
LINC01581_21754,0.354725592,0.478036754,-0.123311163,0.197287156
LINC01582_21755,0.92527403,0.906497569,0.018776462,0.824731763
LINC01583_21756,3.293333733,3.291896782,0.001436951,0.985584217
LINC01584_21757,1.225388743,1.321733528,-0.096344785,0.382497595
LINC01585_21758,3.668721944,3.602708692,0.066013251,0.350216347
LINC01586_21759,3.05620861,3.107005377,-0.050796766,0.505188128
LINC01587_21760,0.592376402,0.769534236,-0.177157834,0.126197399
LINC01588_21761,7.765828998,7.840229087,-0.074400089,0.194181466
LINC01589_21762,0.251753106,0.253588013,-0.001834907,0.982671474
LINC01591_21763,0.139454026,0.061747005,0.077707021,0.068436289
LINC01592_21764,0.426363571,0.326596835,0.099766736,0.306498608
LINC01593_21765,0.087397173,0.04793552,0.039461653,0.143551709
LINC01594_21766,0.189843097,0.224630826,-0.034787729,0.532961395
LINC01595_21767,1.6719116,1.7164098,-0.044498201,0.571472673
LINC01596_21768,1.683091846,1.815136527,-0.132044681,0.2413037
LINC01597_21769,6.6421837,6.530067293,0.112116406,0.31803456
LINC01598_21770,1.552791201,1.64411576,-0.091324559,0.47237182
LINC01600_21771,0.687940494,0.731100807,-0.043160314,0.701510865
LINC01602_21772,5.258248798,5.191852642,0.066396155,0.72683071
LINC01603_21773,0.03899696,0.102190479,-0.063193519,0.074678052
LINC01605_21774,0.279757266,0.244597539,0.035159727,0.611998436
LINC01606_21775,3.605606517,3.864351608,-0.25874509,0.132067673
LINC01607_21776,2.771948151,2.772469782,-0.00052163,0.997028792
LINC01608_21777,2.771869703,2.779359819,-0.007490116,0.969167696
LINC01609_21778,7.584980593,7.613061391,-0.028080798,0.70030303
LINC01611_21779,1.149844443,1.182679925,-0.032835481,0.853971095
LINC01612_21780,1.534676284,1.039392363,0.49528392,0.021722224
LINC01613_21781,0.998909682,0.788768252,0.21014143,0.089190001
LINC01614_21782,0.293496788,0.245978193,0.047518595,0.500540111
LINC01615_21783,0.048273451,0.007678954,0.040594497,0.049863164
LINC01616_21784,0.133038517,0.072632068,0.060406449,0.175055748
LINC01618_21785,1.579017159,1.513778681,0.065238479,0.562810959
LINC01619_21786,7.019387758,6.972018009,0.047369749,0.727673863
LINC01620_21787,0.219128174,0.243841568,-0.024713393,0.672352168
LINC01621_21788,0.05458552,0.110786946,-0.056201426,0.081381647
LINC01623_21789,3.936004757,3.882476202,0.053528555,0.31231072
LINC01624_21790,1.169725044,1.129603486,0.040121558,0.789601561
LINC01625_21791,2.362508889,2.664586098,-0.30207721,0.094920382
LINCMD1_21792,0.762546461,0.938010424,-0.175463962,0.200998226
LINCR-0001_21793,4.512935876,4.658308012,-0.145372136,0.363770249
LINGO1_21794,1.875064104,1.723688914,0.151375189,0.403087185
LINGO1-AS1_21795,1.565571019,1.782497521,-0.216926502,0.15099198
LINGO1-AS2_21796,0.264672223,0.145050169,0.119622055,0.035783662
LINGO2_21797,3.002014108,2.770341486,0.231672622,0.372626785
LINGO3_21798,3.38948684,3.457072575,-0.067585735,0.661520999
LINGO4_21799,1.331378633,1.091706577,0.239672056,0.139636353
LINS1_21800,10.39377244,10.41169741,-0.017924966,0.734279428
LIPA_21801,11.81587968,11.78394303,0.031936653,0.738663666
LIPC_21802,4.942374392,4.88276272,0.059611672,0.415187529
LIPE_21803,8.336921151,8.391335201,-0.05441405,0.409493345
LIPE-AS1_21804,6.940742753,6.876344353,0.0643984,0.374853201
LIPF_21805,1.575303362,1.427766669,0.147536693,0.365064821
LIPG_21806,7.582180323,7.654238156,-0.072057833,0.424484578
LIPH_21807,5.643995459,5.472587727,0.171407732,0.268781178
LIPI_21808,2.657531096,2.520984825,0.136546271,0.369001896
LIPJ_21809,4.646895103,4.680048086,-0.033152983,0.702651775
LIPK_21810,0,0.051170117,-0.051170117,0.117243491
LIPM_21811,0.49571329,0.589006196,-0.093292906,0.427759436
LIPN_21812,1.481684848,1.511112585,-0.029427737,0.862699687
LIPT1_21813,8.360718604,8.47935829,-0.118639686,0.034386864
LIPT1P1_21814,0,0,0,NA
LIPT2_21815,6.758307017,6.901558701,-0.143251684,0.033454664
LITAF_21816,12.28442317,12.23399155,0.05043162,0.487553669
LIX1_21817,4.44202219,4.301975773,0.140046418,0.064216562
LIX1L_21818,10.33290517,10.39923919,-0.066334017,0.35322029
LKAAEAR1_21819,1.842742882,1.935201375,-0.092458494,0.44817173
LL09NC01-139C3.1_21820,2.652894627,2.722267458,-0.069372831,0.568241282
LL09NC01-251B2.3_21821,4.725634021,4.740763658,-0.015129637,0.834779491
LL09NC01-254D11.1_21822,0.031448458,0.040153639,-0.008705181,0.757604636
LL0XNC01-105G4.3_21823,0.083407562,0.046431417,0.036976145,0.242881478
LL0XNC01-116E7.1_21824,2.064668392,2.016165869,0.048502523,0.708553366
LL0XNC01-116E7.2_21825,2.867532628,2.816893087,0.050639541,0.664145554
LL0XNC01-116E7.4_21826,1.095300221,0.963978905,0.131321316,0.242300918
LL0XNC01-116E7.5_21827,0.912396212,0.970756595,-0.058360382,0.565830718
LL0XNC01-131B10.2_21828,3.556866307,3.438399814,0.118466493,0.516346759
LL0XNC01-138C3.2_21829,0.271163421,0.285948342,-0.014784921,0.794096017
LL0XNC01-16G2.1_21830,0.77208248,0.730593406,0.041489074,0.713697887
LL0XNC01-177E8.2_21831,0.006930893,0.006388934,0.00054196,0.954316757
LL0XNC01-220B11.1_21832,0.015870723,0.019646052,-0.003775329,0.771141394
LL0XNC01-221F2.2_21833,1.923937484,1.994764372,-0.070826888,0.367042455
LL0XNC01-237H1.2_21834,5.523403966,5.50944827,0.013955696,0.872359728
LL0XNC01-237H1.3_21835,1.326709973,1.331339187,-0.004629214,0.959044248
LL0XNC01-240C2.1_21836,2.929508671,2.934247004,-0.004738333,0.973329374
LL0XNC01-250H12.3_21837,2.318314928,2.232812709,0.085502218,0.480595995
LL0XNC01-36H8.1_21838,6.425396089,6.368777646,0.056618443,0.51820328
LL0XNC01-37G1.2_21839,1.770197209,1.742463166,0.027734043,0.820501783
LL0XNC01-39B3.1_21840,0.605944112,0.551824324,0.054119787,0.536978909
LL0XNC01-73E8.1_21841,0.083536276,0.123594785,-0.040058509,0.318892683
LL0XNC01-7P3.1_21842,6.993128146,6.971205636,0.021922509,0.816684569
LL0YNC03-29C1.1_21843,0.827442796,0.691614444,0.135828352,0.185978385
LL21NC02-1C16.1_21844,1.985525299,1.955275901,0.030249398,0.788297526
LL21NC02-1C16.2_21845,1.890137579,2.031776754,-0.141639175,0.222911872
LL21NC02-21A1.1_21846,0.347083109,0.208507798,0.138575312,0.067803024
LL22NC01-116C6.1_21847,0.004954074,0.011980211,-0.007026136,0.435557063
LL22NC01-81G9.3_21848,2.879106652,2.865651418,0.013455234,0.831492321
LL22NC03-102D1.16_21849,0.078499567,0.06411782,0.014381747,0.626840507
LL22NC03-102D1.18_21850,0.421770754,0.476075523,-0.054304769,0.507248662
LL22NC03-104C7.1_21851,3.118265359,3.067272141,0.050993218,0.705016509
LL22NC03-121E8.3_21852,0.188625634,0.097328269,0.091297365,0.065195349
LL22NC03-121E8.4_21853,0.044405037,0.03876493,0.005640107,0.799552577
LL22NC03-123E1.5_21854,0.061876832,0.09695696,-0.035080129,0.341786277
LL22NC03-13G6.2_21855,0.01111458,0,0.01111458,0.248698546
LL22NC03-22A12.12_21856,0.626029881,0.589668565,0.036361316,0.762382269
LL22NC03-22A12.9_21857,0.686414413,0.705647025,-0.019232612,0.884244317
LL22NC03-23C6.12_21858,0.218882751,0.223335522,-0.004452772,0.95809734
LL22NC03-23C6.13_21859,0.90609632,0.88098213,0.02511419,0.776076831
LL22NC03-23C6.15_21860,0.017196518,0.012146825,0.005049693,0.678852784
LL22NC03-24A12.8_21861,0.30199462,0.374178557,-0.072183936,0.35915546
LL22NC03-24A12.9_21862,2.450735605,2.664994893,-0.214259289,0.266386745
LL22NC03-27C5.1_21863,3.934860431,3.97407289,-0.039212459,0.489711479
LL22NC03-2H8.4_21864,3.733498373,3.57548672,0.158011653,0.215158981
LL22NC03-2H8.5_21865,8.341215508,8.227599067,0.113616441,0.416665019
LL22NC03-30E12.10_21866,0.311874077,0.375979464,-0.064105386,0.368688939
LL22NC03-30E12.11_21867,0.276571772,0.304645418,-0.028073646,0.692986929
LL22NC03-30E12.13_21868,0.985312784,0.903906362,0.081406422,0.448337759
LL22NC03-32F9.1_21869,3.006624308,3.032750204,-0.026125896,0.875957584
LL22NC03-48A11.14_21870,0.145948106,0.185690022,-0.039741916,0.362720941
LL22NC03-63E9.3_21871,4.867541719,4.980255195,-0.112713475,0.113017132
LL22NC03-75A1.9_21872,0.519228806,0.550488771,-0.031259965,0.815097819
LL22NC03-75H12.2_21873,0.693513851,0.511977289,0.181536562,0.133133945
LL22NC03-80A10.11_21874,3.024965521,3.063212132,-0.038246611,0.808701409
LL22NC03-80A10.6_21875,9.462426653,9.359924433,0.10250222,0.178050057
LL22NC03-84E4.11_21876,0.286673629,0.337247719,-0.050574091,0.460209361
LL22NC03-84E4.13_21877,0.154087002,0.280992765,-0.126905763,0.111444918
LL22NC03-84E4.8_21878,0.392523042,0.30444119,0.088081851,0.258963341
LL22NC03-86D4.1_21879,0.059181127,0.076780638,-0.017599511,0.60272803
LL22NC03-86G7.1_21880,9.217599127,9.237599405,-0.020000278,0.605238447
LL22NC03-88E1.17_21881,1.059578958,1.215862184,-0.156283226,0.180767245
LL22NC03-88E1.18_21882,3.108483964,2.854626431,0.253857533,0.212026461
LL22NC03-N14H11.1_21883,5.066609153,4.794649065,0.271960088,0.28540282
LL22NC03-N64E9.1_21884,4.997513103,4.821899223,0.17561388,0.319900318
LL22NC03-N95F10.1_21885,2.139535222,2.360612546,-0.221077323,0.099940586
LLfos-48D6.2_21886,4.409053814,4.320652425,0.088401389,0.663279577
LLGL1_21887,9.494548967,9.466157876,0.028391091,0.549230987
LLGL2_21888,10.36635914,10.36060208,0.005757059,0.951978445
LLNLF-136C3.1_21889,0,0.031257552,-0.031257552,0.082286253
LLNLF-158E9.1_21890,5.016777487,5.07018719,-0.053409703,0.400742893
LLNLF-173C4.1_21891,6.816095159,6.865243695,-0.049148536,0.678536286
LLNLF-173C4.2_21892,5.55529317,5.643711232,-0.088418061,0.641281787
LLNLF-176F2.1_21893,6.349954951,6.229510293,0.120444658,0.330038954
LLNLF-187D8.1_21894,0.010054071,0,0.010054071,0.248698546
LLNLF-18A12.1_21895,0.066463949,0.026324299,0.04013965,0.07240929
LLNLF-65H9.1_21896,2.659150573,2.865625054,-0.206474481,0.137883668
LLNLR-222A1.1_21897,7.574035261,7.604444075,-0.030408814,0.742089326
LLNLR-245B6.1_21898,9.617923886,9.600174958,0.017748927,0.673264003
LLNLR-246C6.1_21899,5.504257961,5.521226799,-0.016968838,0.732512704
LLNLR-249E10.1_21900,0.650935976,0.743118982,-0.092183006,0.491278243
LLNLR-259H9.1_21901,0.043764887,0.075793612,-0.032028726,0.187868016
LLNLR-260G6.1_21902,1.598887363,1.508153779,0.090733584,0.387510774
LLNLR-268E12.1_21903,3.221472723,3.095892148,0.125580575,0.265833752
LLNLR-276E7.1_21904,0.650491376,0.692494062,-0.042002686,0.643130222
LLNLR-276H7.1_21905,2.175269779,2.068820392,0.106449388,0.178988492
LLNLR-284B4.1_21906,5.478289314,5.010245,0.468044314,0.135915946
LLNLR-284B4.2_21907,3.517633375,3.455038888,0.062594487,0.432880064
LLNLR-285B5.1_21908,0.352711144,0.426968136,-0.074256992,0.394032565
LLNLR-304A6.1_21909,4.387770651,4.382488221,0.00528243,0.932680143
LLNLR-304A6.2_21910,3.514318894,3.684087019,-0.169768125,0.120307176
LLNLR-304G9.1_21911,0.375383559,0.259896816,0.115486743,0.135853207
LLNLR-307A6.1_21912,3.932979623,3.980695461,-0.047715839,0.562260531
LLNLR-470E3.1_21913,1.573707878,1.703818908,-0.13011103,0.443067
LLPH_21914,10.5842572,10.60145804,-0.01720084,0.560421015
LLPH-AS1_21915,3.926759818,3.80709889,0.119660928,0.346113739
LLPHP1_21916,0,0,0,NA
LLPHP2_21917,0.940740325,0.83503473,0.105705595,0.210535142
LMAN1_21918,14.40489187,14.27310177,0.131790094,0.027355074
LMAN1L_21919,4.160220875,4.462189092,-0.301968218,0.010613522
LMAN2_21920,14.14386883,14.12925456,0.014614267,0.803975218
LMAN2L_21921,9.364287072,9.302959644,0.061327429,0.249673593
LMBR1_21922,10.58861552,10.60456716,-0.015951632,0.709758927
LMBR1L_21923,10.61708735,10.62103081,-0.003943458,0.942553444
LMBRD1_21924,11.82261688,11.79675789,0.02585899,0.639555937
LMBRD2_21925,11.01735899,11.00989912,0.00745987,0.911705802
LMCD1_21926,5.679233056,5.590279068,0.088953989,0.452005492
LMCD1-AS1_21927,5.347440069,5.307734416,0.039705653,0.528465583
LMF1_21928,11.23078902,11.1058638,0.124925223,0.215893795
LMF1-AS1_21929,2.938106822,2.906221891,0.031884931,0.728362788
LMF2_21930,12.55855158,12.5804381,-0.021886525,0.639034243
LMLN_21931,9.214445056,9.26496995,-0.050524893,0.545826817
LMLN-AS1_21932,0.986299222,1.031532807,-0.045233585,0.680472397
LMNA_21933,13.12245444,13.06700695,0.055447486,0.710472459
LMNB1_21934,9.633185143,9.735395827,-0.102210685,0.208004692
LMNB2_21935,11.17867565,11.30438089,-0.125705235,0.039345355
LMNTD1_21936,3.799332906,3.797962374,0.001370533,0.986891027
LMNTD2_21937,9.110736043,9.145732576,-0.034996533,0.633797494
LMO1_21938,2.021744739,1.849558403,0.172186336,0.284909324
LMO2_21939,5.050722001,5.041361936,0.009360065,0.95762609
LMO3_21940,5.691336958,5.795023246,-0.103686288,0.615698506
LMO4_21941,12.50820043,12.54566522,-0.037464792,0.607945477
LMO7_21942,8.813849472,8.76885193,0.044997543,0.449249318
LMO7-AS1_21943,3.753053815,3.802817412,-0.049763597,0.619441427
LMO7DN_21944,1.125098662,1.342854741,-0.217756079,0.041975534
LMO7DN-IT1_21945,0.200898535,0.220591915,-0.01969338,0.708869412
LMOD1_21946,4.376241522,4.440325758,-0.064084235,0.577928604
LMOD2_21947,3.677076282,3.514136573,0.162939708,0.1448693
LMOD3_21948,5.063347344,5.172879905,-0.109532561,0.063624908
LMTK2_21949,11.24435389,11.1808302,0.063523684,0.200386677
LMTK3_21950,7.255481706,7.579728026,-0.324246319,0.044383982
LMX1A_21951,0.205494977,0.229437037,-0.023942061,0.774833324
LMX1B_21952,5.029268326,5.038891941,-0.009623615,0.808797836
LNP1_21953,9.180828089,9.166707532,0.014120557,0.853047966
LNPEP_21954,11.60185671,11.51484432,0.08701239,0.056701813
LNX1_21955,6.755209728,6.769413763,-0.014204035,0.844586842
LNX1-AS1_21956,0.088677547,0.062116879,0.026560667,0.465124914
LNX1-AS2_21957,4.230144266,4.327502995,-0.09735873,0.41622106
LNX2_21958,8.881331665,8.765119369,0.116212295,0.034100732
LOC100421166_21959,1.876039385,1.610500593,0.265538792,0.029224305
LOC401913_21960,0.823382991,0.787947418,0.035435573,0.76099361
LOC440461_21961,2.867220537,2.796747336,0.070473201,0.527591911
LOH12CR2_21962,5.572386392,5.53974941,0.032636982,0.661674014
LONP1_21963,12.14179099,12.10067594,0.041115057,0.447804027
LONP2_21964,11.6616809,11.65427338,0.007407524,0.883819954
LONRF1_21965,10.00330979,9.832753839,0.170555951,0.132467857
LONRF2_21966,4.845546945,4.829327402,0.016219544,0.760635624
LONRF2P1_21967,0.783925196,0.909675769,-0.125750573,0.337234173
LONRF2P2_21968,0.040741735,0.047024178,-0.006282442,0.766095331
LONRF3_21969,3.711465206,3.847988208,-0.136523003,0.575196344
LOR_21970,0.472388472,0.502961286,-0.030572814,0.799591572
LOX_21971,5.516551402,5.549440559,-0.032889157,0.700456997
LOXHD1_21972,4.720858713,4.375690706,0.345168007,0.064476549
LOXL1_21973,2.368596289,2.493893062,-0.125296773,0.523532888
LOXL1-AS1_21974,4.572287909,4.626667527,-0.054379618,0.573672147
LOXL2_21975,8.648980198,8.48607336,0.162906838,0.097506543
LOXL3_21976,6.359005638,6.366247176,-0.007241538,0.936142191
LOXL4_21977,7.334731768,7.288547635,0.046184132,0.78894148
LPA_21978,2.406975418,2.437326329,-0.030350911,0.86880355
LPAL2_21979,5.456271616,5.471090473,-0.014818857,0.874441158
LPAR1_21980,4.197855777,4.070519771,0.127336007,0.568680775
LPAR2_21981,8.667930749,8.624320935,0.043609815,0.658924081
LPAR3_21982,3.591099745,3.662998111,-0.071898366,0.196876667
LPAR4_21983,4.234105532,4.046953448,0.187152084,0.018382795
LPAR5_21984,4.371239658,4.434259271,-0.063019614,0.708399242
LPAR6_21985,7.722308157,8.224714855,-0.502406697,0.051218924
LPCAT1_21986,11.78389347,11.82558959,-0.041696112,0.492152246
LPCAT2_21987,6.799964468,7.106898419,-0.30693395,0.080980591
LPCAT2BP_21988,0,0.012604657,-0.012604657,0.382428906
LPCAT3_21989,9.831159198,9.865589603,-0.034430405,0.545992148
LPCAT4_21990,11.9271058,11.90818966,0.018916143,0.781981875
LPGAT1_21991,8.212989918,8.242410714,-0.029420796,0.858502678
LPIN1_21992,12.62337606,12.60875208,0.014623981,0.835880693
LPIN2_21993,9.165822673,9.227285311,-0.061462638,0.511592104
LPIN3_21994,8.173466785,8.228845197,-0.055378411,0.740128591
LPL_21995,4.088396565,4.025502856,0.062893709,0.777871282
LPO_21996,4.966242661,4.930591069,0.035651591,0.505534783
LPP_21997,9.951213256,9.874526878,0.076686377,0.312675534
LPP-AS1_21998,0.05925536,0.028853094,0.030402266,0.166765346
LPP-AS2_21999,5.078066009,5.099270842,-0.021204832,0.794743995
LPXN_22000,11.03023322,10.94249868,0.087734544,0.355805023
LRAT_22001,4.649430335,4.657298419,-0.007868084,0.858891739
LRBA_22002,11.23488136,11.20216352,0.032717836,0.524722565
LRCH1_22003,9.554244279,9.438546126,0.115698153,0.105847018
LRCH2_22004,1.330740561,1.244211652,0.086528909,0.709458678
LRCH3_22005,10.62028541,10.68509816,-0.064812751,0.100639767
LRCH4_22006,10.84656641,10.94608689,-0.099520472,0.02719663
LRCOL1_22007,1.621458378,1.732981653,-0.111523275,0.515789979
LRFN1_22008,6.053723096,6.076576011,-0.022852915,0.802752548
LRFN2_22009,0.337333514,0.321887243,0.015446272,0.858465185
LRFN3_22010,8.642024592,8.832305816,-0.190281224,0.042863016
LRFN4_22011,6.564951905,6.626508308,-0.061556403,0.691177562
LRFN5_22012,0.669962239,0.329680651,0.340281589,0.002950729
LRG1_22013,5.786875664,5.612587155,0.174288509,0.290181193
LRGUK_22014,5.888536251,5.911651066,-0.023114815,0.808359021
LRIF1_22015,10.4246497,10.5260162,-0.101366501,0.114676681
LRIG1_22016,8.009544308,8.005363221,0.004181087,0.978133512
LRIG2_22017,9.915528483,9.943479635,-0.027951152,0.494128805
LRIG3_22018,8.52865923,8.357907126,0.170752104,0.350165114
LRIT1_22019,0.014363248,0.040106627,-0.025743379,0.332438665
LRIT2_22020,0.436931118,0.605812227,-0.168881109,0.226564175
LRIT3_22021,5.024344167,5.028972615,-0.004628449,0.953168751
LRMP_22022,11.98596861,11.98418179,0.001786819,0.98861484
LRP1_22023,10.97816729,11.05413667,-0.075969384,0.592847492
LRP1-AS_22024,0.883374418,0.828655476,0.054718942,0.540275219
LRP10_22025,13.38453769,13.36931228,0.015225413,0.742023312
LRP11_22026,7.446261944,7.64382073,-0.197558786,0.245664447
LRP12_22027,7.490516304,7.567835564,-0.07731926,0.644282324
LRP1B_22028,3.108428759,3.580666169,-0.472237409,0.083879036
LRP2_22029,5.362155572,5.442487551,-0.080331979,0.39658025
LRP2BP_22030,8.726889736,8.61244308,0.114446657,0.046540728
LRP3_22031,4.91427155,4.610472641,0.303798908,0.076468298
LRP4_22032,3.080226908,2.926887651,0.153339258,0.429235705
LRP4-AS1_22033,3.062401838,3.060818261,0.001583576,0.980811585
LRP5_22034,8.814391931,9.01963805,-0.205246119,0.259512364
LRP5L_22035,7.313610597,7.31190668,0.001703917,0.987671198
LRP6_22036,9.482098716,9.6108107,-0.128711984,0.339599673
LRP8_22037,10.04634784,9.900606502,0.145741335,0.117102295
LRPAP1_22038,13.29965292,13.26741367,0.03223925,0.604805982
LRPPRC_22039,12.11445085,12.11166626,0.002784591,0.950137041
LRR1_22040,8.623651883,8.673839509,-0.050187626,0.419373462
LRRC1_22041,8.337637868,8.459691357,-0.122053489,0.219604962
LRRC10_22042,3.431596976,3.460560339,-0.028963363,0.638066467
LRRC10B_22043,0.908273072,0.963778627,-0.055505555,0.690881573
LRRC14_22044,11.59315198,11.58470986,0.008442122,0.837889005
LRRC14B_22045,4.55249021,4.529744895,0.022745315,0.887906256
LRRC15_22046,1.114309043,1.136924498,-0.022615455,0.894823789
LRRC16A_22047,12.35258637,12.3749537,-0.022367327,0.793322738
LRRC16B_22048,8.165901566,8.25701413,-0.091112564,0.622009801
LRRC17_22049,5.688741052,5.7217621,-0.033021048,0.676397331
LRRC18_22050,2.578424667,2.636774,-0.058349333,0.607835233
LRRC19_22051,4.238156496,4.22426589,0.013890606,0.800966688
LRRC2_22052,6.081160053,6.052979428,0.028180625,0.796328535
LRRC2-AS1_22053,3.509687536,3.563544968,-0.053857432,0.589296425
LRRC20_22054,8.495817312,8.612331491,-0.116514179,0.198403189
LRRC23_22055,8.170391633,8.149328851,0.021062782,0.736042886
LRRC24_22056,6.41512309,6.550710336,-0.135587246,0.345646625
LRRC25_22057,6.195040845,6.316326999,-0.121286154,0.458491421
LRRC26_22058,2.026657999,1.594276433,0.432381565,0.075492827
LRRC27_22059,7.738061254,7.712076319,0.025984935,0.718597653
LRRC28_22060,9.293680279,9.194246988,0.099433291,0.10066796
LRRC29_22061,6.113395595,6.12829318,-0.014897585,0.838251288
LRRC3_22062,7.373797686,7.628472762,-0.254675076,0.057383718
LRRC3-AS1_22063,2.308553546,2.50409721,-0.195543664,0.147372574
LRRC30_22064,0,0,0,NA
LRRC31_22065,1.928046807,1.916675984,0.011370824,0.953546554
LRRC32_22066,4.046472914,3.964669934,0.08180298,0.69614024
LRRC34_22067,7.943329019,7.993615654,-0.050286635,0.537442422
LRRC34P1_22068,0.021492786,0,0.021492786,0.115283171
LRRC36_22069,4.072721989,4.090408244,-0.017686255,0.81933529
LRRC37A_22070,8.724896011,8.698077962,0.026818049,0.723157179
LRRC37A11P_22071,2.847291107,2.810776097,0.03651501,0.471730017
LRRC37A12P_22072,0.604703529,0.622857079,-0.01815355,0.849129089
LRRC37A13P_22073,0.23667916,0.221186712,0.015492448,0.744516195
LRRC37A14P_22074,0.354447627,0.424256243,-0.069808616,0.292291521
LRRC37A15P_22075,3.96904024,3.940952282,0.028087957,0.739101904
LRRC37A16P_22076,8.008425292,7.866902679,0.141522612,0.014008381
LRRC37A17P_22077,8.005777721,8.016618495,-0.010840774,0.882552421
LRRC37A2_22078,10.38363927,10.37092281,0.012716452,0.854065638
LRRC37A3_22079,8.497877622,8.564974244,-0.067096623,0.20052536
LRRC37A4P_22080,10.62101285,10.66456691,-0.043554054,0.726391985
LRRC37A5P_22081,4.207959825,4.17455417,0.033405655,0.607730779
LRRC37A6P_22082,4.666805247,4.710960592,-0.044155344,0.598446403
LRRC37A7P_22083,2.747583409,2.805438556,-0.057855147,0.272838222
LRRC37A9P_22084,4.059358236,4.150781497,-0.09142326,0.133073553
LRRC37B_22085,8.658847466,8.674911069,-0.016063603,0.712412396
LRRC37BP1_22086,10.14592796,10.17310078,-0.027172816,0.602542096
LRRC38_22087,2.655426647,2.518998348,0.136428298,0.285363485
LRRC39_22088,7.164323751,7.176326593,-0.012002842,0.858854099
LRRC3B_22089,1.507258239,1.756153805,-0.248895567,0.155081904
LRRC3C_22090,2.013268507,1.982012501,0.031256006,0.810302643
LRRC4_22091,5.090772438,5.153284084,-0.062511647,0.678833273
LRRC40_22092,9.044080549,9.069310754,-0.025230205,0.624403375
LRRC41_22093,11.36289703,11.28105219,0.08184484,0.087151837
LRRC42_22094,9.186176457,9.256166246,-0.069989789,0.187585897
LRRC43_22095,3.504967955,3.545798185,-0.040830229,0.712945891
LRRC45_22096,9.755116207,9.72641276,0.028703447,0.646107892
LRRC46_22097,5.682610714,5.660764741,0.021845973,0.777468058
LRRC47_22098,11.09001553,11.10935883,-0.019343296,0.568858894
LRRC49_22099,6.232020683,6.140122779,0.091897904,0.151749679
LRRC4B_22100,4.777331768,4.801931947,-0.024600179,0.797667506
LRRC4C_22101,3.96226177,4.031232846,-0.068971076,0.735128963
LRRC52_22102,0.016311387,0.026799118,-0.010487731,0.565807436
LRRC53_22103,0.179589424,0.192557544,-0.01296812,0.848848623
LRRC55_22104,0.833420596,0.836994595,-0.003573999,0.976697461
LRRC56_22105,8.139914603,8.264885738,-0.124971135,0.079518386
LRRC57_22106,10.27450471,10.19231652,0.082188189,0.112939088
LRRC58_22107,11.43298209,11.4061864,0.026795687,0.620411438
LRRC59_22108,13.17568423,13.05800027,0.117683965,0.028830148
LRRC6_22109,4.290801202,4.364774334,-0.073973132,0.605339892
LRRC61_22110,8.499051162,8.53159561,-0.032544448,0.652635012
LRRC63_22111,3.377804379,3.41202256,-0.03421818,0.780640842
LRRC66_22112,2.844554294,3.116222671,-0.271668377,0.13938503
LRRC69_22113,6.43749659,6.541062032,-0.103565442,0.070631735
LRRC6P1_22114,0.023544572,0.019132709,0.004411863,0.83470526
LRRC7_22115,6.45366737,6.401370427,0.052296943,0.552091548
LRRC70_22116,5.448004629,5.720263124,-0.272258495,0.064829285
LRRC71_22117,3.685064832,3.584837739,0.100227094,0.443525194
LRRC72_22118,0.205863422,0.193486529,0.012376892,0.826466627
LRRC73_22119,2.469399706,2.381130043,0.088269663,0.499360484
LRRC74A_22120,0.316515514,0.219274885,0.097240629,0.259647897
LRRC74B_22121,5.223428945,5.213158433,0.010270512,0.793260737
LRRC75A_22122,5.577231727,5.495624766,0.081606961,0.409481494
LRRC75A-AS1_22123,12.9896429,12.91722915,0.07241375,0.407911329
LRRC75B_22124,6.201686606,6.157425701,0.044260905,0.720813241
LRRC8A_22125,11.06623868,11.02661143,0.039627249,0.510372814
LRRC8B_22126,10.23011329,10.30143915,-0.071325857,0.263536905
LRRC8C_22127,10.837583,11.06754087,-0.229957868,0.004403999
LRRC8D_22128,10.78510922,10.83140289,-0.046293661,0.466981816
LRRC8E_22129,5.119129536,5.030100828,0.089028708,0.343493467
LRRC9_22130,2.437379892,2.604375396,-0.166995504,0.386643938
LRRCC1_22131,9.391737478,9.523702815,-0.131965337,0.159168394
LRRD1_22132,5.12186028,5.210060695,-0.088200415,0.055213491
LRRFIP1_22133,11.49665846,11.59088285,-0.094224389,0.226463888
LRRFIP1P1_22134,8.135346202,7.86815883,0.267187372,0.078754344
LRRFIP2_22135,10.90655191,10.88697878,0.019573138,0.682903442
LRRIQ1_22136,4.149566571,4.197099943,-0.047533372,0.635130611
LRRIQ3_22137,6.752602369,6.824878594,-0.072276225,0.536279426
LRRIQ4_22138,2.675768655,2.59319859,0.082570065,0.55479571
LRRK1_22139,13.78165935,13.77930723,0.002352117,0.976241997
LRRK2_22140,10.54089011,10.36814896,0.172741149,0.297679005
LRRN1_22141,11.46973628,11.38397746,0.085758815,0.520564568
LRRN2_22142,10.98750222,11.05400074,-0.066498513,0.613283762
LRRN3_22143,4.639599787,4.642053269,-0.002453482,0.968580947
LRRN4_22144,1.969366492,2.057134712,-0.08776822,0.499599375
LRRN4CL_22145,4.298249422,4.292679873,0.00556955,0.910988751
