"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY","DISTRICT","MUNICIPALITY","DISTRICT_NAME","COUNTY_NAME","MUNICIPALITY_NAME"
"02","0","3","6951 NORWICH DR","","PHILADELPHIA","PA","19153","HERC RENTAL INC","9999999999","2018","2018058273","008000","","","","","N","","","","","","N","","00372163","02","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018058642","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","2","UNKNOWN","","BRISTOL","PA","99999","BUILDER SERVICES GROUP INC DBA","9999999999","2018","2018058795","025950","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","1","6101 TACONY STREET","","PHILADELPHIA","PA","19135","UNITED STATES RECYCLING INC","2153385050","2018","2018059050","017000","","","","","N","","","","","","N","","00347494","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","1401 W CHELTENHAM AVE","","ELKINS PARK","PA","19027","AMERICAN FURNITURE W3R INC","8004873162","2018","2018059072","012000","","","","","N","","","","","","N","","","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018059088","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","2","335 PAWLINGS RD","","PHOENIXVILLE","PA","194602656","DELAWARE VALLEY PAVING INC","6109830568","2018","2018059108","073280","","","","","N","","","","","","N","","00814316","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","3255 MAPLE AVE","","BURLINGTON","NC","272157000","CAROLINA TANK LINE","9999999999","2018","2018059114","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","2","83 NEW ROAD","","CHURCHVILLE","PA","18966","CITY ROOTS CONTRACTING LLC","2152176999","2018","2018059333","073280","","","","","N","","","","","","N","","02205289","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","1800 CONCORD PIKE","","GILBANE","DE","19803","REVOLUTION RECOVERY","2153336505","2018","2018060131","025950","","","","","N","","","","","","N","","00327574","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","8325 ARDWICK","","LANOVER","MD","20785","UPS","9999999999","2018","2018060526","025500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","1","705 B NORTH BLOOMINGTON","","LOWELL","AR","72745","JB HUNT TRANSPORT INC","9999999999","2018","2018060530","065000","","","","","N","","","","","","N","","00080806","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","3525 AMBER ST","","PHILADELPHIA","PA","19134","HR BENJAMINE INC","2155355200","2018","2018061278","033000","","","","","N","","","","","","N","","01163592","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","115 FAIRVIEW PARK DRVIE","","ELMSFORD","NY","10523","COCA COLA","2159716357","2018","2018061314","","","","","","N","","","","","","N","","30395537","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","3911 EASTON SQUARE PL","","COLUMBUS","OH","43219","MILE LLC","9999999999","2018","2018062041","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","1","3100 INDUSTRIAL PARKWAY","","JEFFERSONVILLE","IN","47130","RYDER TRUCK RENTAL INC","8122820702","2018","2018062059","085000","","","","","N","","","","","","N","","00016130","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","NEVERSINK RD","","READING","PA","99999","INDUSTRIAL GROUNDS MAINTENANCE","9999999999","2018","2018062071","016900","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","2","210 BRIDGEWATER RD","","ASTON","PA","19014","RED BULL DISTRIBUTION COMPANY","2672372011","2018","2018062400","080000","","","","","N","","","","","","N","","01873218","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","600 BROOKE RD","","GLENSIDE","PA","19038","PHILLY TRANSPORTATION LLC","2674608698","2018","2018062525","029800","","","","","N","","","","","","N","","01497653","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","6","1","1462 US HIGHWAY 20","","BELVIDERE","IL","61008","FLEET CAR LEASE INC","4843663709","2018","2018062818","","","","","","N","","","","","","N","","00262863","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018063080","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018063081","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","9","1","UNK","","UNK","ZZ","99999","UNKNOWN","9999999999","2018","2018063246","080000","","","","","N","","","","","","N","","","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","5561 GRAYSON ROADPO BO","","HARRISBURG","PA","17111","FEESERS INC","9999999999","2018","2018063907","080000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","2","UNKNOWN","","UNKNOWN","CT","99999","RYDER TRUCK RENTAL","9999999999","2018","2018063939","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","PO BOX 455","","BRIDGEPORT","NJ","08014","SCHOFIELD","9999999999","2018","2018063939","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","15 ARIE DRIVE","","MARLBORO","NJ","07746","TWALL TRUCKING LLC","7327665052","2018","2018064171","080000","","","","","N","","","","","","N","","01966653","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018064377","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018065430","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","2","740 SOUTH READING AVENU","","BOYERTOWN","PA","19512","EF CORPORATION","8004567885","2018","2018065586","080000","","","","","N","","","","","","N","","00113693","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018065691","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","3740 E THOMPSON ST","","PHILA","PA","19137","DURHAM SCHOOL SERVICES LP","9999999999","2018","2018065698","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018065716","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","3740 E THOMPSON ST","","PHILA","PA","19157","DURHAM SCHOOL SERVICES LP","9999999999","2018","2018065735","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018065768","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","2018","2018065773","019500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018066196","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","241 BORO LINE RD.","","KING OF PRUSSIA","PA","19406","SAMANTHAS TOWING AND RECOVERY","9999999999","2018","2018066481","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","2","3710 TULANE RD","","MEMPHIS TN","TN","38116","BUILDERS TRANSPORTATION CO. L","4342479935","2018","2018066486","080000","","","","","N","","","","","","N","","00217952","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","2","1800 E OLD LINCOLN HWY","","LANGHORN","PA","19047-3013","MAWSON  MAWSON","2157501100","2018","2018066636","080000","","","","","N","","","","","","N","A-0070697","00113529","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018067121","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","PA","99999","IMPERIAL PARKING US INC","9999999999","2018","2018067223","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","0","3","7966 LANGDON ST FL 1ST","","PHILADELPHIIA","PA","19111","KALINA EXPRESS INC","2679808495","2018","2018067568","040000","","","","","N","","","","","","N","","03043999","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","842 RED LION ROAD","","PHILADELPHIA","PA","19115","GREEN FRESH FARMS","2159046401","2018","2018067568","080000","","","","","N","","","","","","N","","00257682","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","1","1124 JARVIS ROAD","","ERIAL","NJ","08081","THOMPSON TRUCKING INC","8566276365","2018","2018067658","073280","","","","","N","","","","","","N","","00085854","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018067821","999999","","","","","N","","","","","","","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","2018","2018067821","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","2","1","2862 DARON RD","","SPRING GROVE","PA","17362","HILLANDALE FARMS","3024923644","2018","2018068450","068000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","PO BOX68","","CEDAR RAPIDS","IA","52406","CRST EXPEDITED INC","8005152778","2018","2018068462","080000","","","","","N","","","","","","N","","00053773","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","3","2","6800 QUAD AVE","","BALTIMORE","MD","21237","ALPHA PAINTING AND CONSTRUCTION","4102886800","2018","2018068604","080000","","","","","N","","","","","","N","","00569053","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","2","740 S READING AVE","","BOYERTOWN","PA","19512","EF CORPORATION T/A WEST MOTOR FR","6103672611","2018","2018069638","999999","","","","","N","","","","","","N","","00113693","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","2","5815 GOLDSBORO ROAD","","WADE","NC","28395","TJ SEALEY TRUCKING LLC","9104953415","2018","2018069668","080000","","","","","N","","","","","","N","","02015337","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","1234 MARKET ST  FL9","","PHILADELPHIA","PA","19107","SEPTA","2155808100","2018","2018070722","042540","","","","","N","","","","","","N","","00010206","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","12700 TOWNSEND RD","","PHILADELPHIA","PA","19154","EMPIRE DELIVERY","2156321200","2018","2018070788","026000","","","","","N","","","","","","N","","00297242","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","100 SOUTH BROAD STREET","","PHILA","PA","19102","CITY OF PHILA","9999999999","2018","2018071337","035000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","19129","PHILLY TRANSPORTATION LLC","2158421222","2018","2018071524","016000","","","","","N","","","","","","N","","01497653","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","YORK","PA","17403","ECKERT TRUCKING INC","9999999999","2018","2018071667","080000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018071776","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018072392","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018072393","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","9","1","3115 SANATOSA RD","","POTTSTOWN","PA","19464","RINEHARTS SANITATION","8008676889","2018","2018072405","025999","","","","","N","","","","","","N","","01476877","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018072413","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","8","1","8770 W BRYN MAWR SUITE","1300","CHICAGO I","IL","60631","FRANMAR LEASING LLC","9999999999","2018","2018072417","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018072456","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","440 N BROAD","","PHILA","PA","19130","PHILA SCHOOL DISTRICT","9999999999","2018","2018072462","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","BRENNY SPECIALIZED","9999999999","2018","2018072476","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","800 W MONTGOMERY AVE","","PHILA","PA","19122","PGW","9999999999","2018","2018072496","016500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","4755 TANNERS","","ALPHRETTA","GA","30022","FREIGHT LLC","9999999999","2018","2018072512","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","625 E 107TH ST.","","UNKNOWN","IL","99999","METROPOLITAN TRUCKING INC.","9999999999","2018","2018072512","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","2","600 PACKER AVENUE","","PHILADELPHIA","PA","19148","SYSCO FOODS OF PHILADELPHIA","2154638200","2018","2018072554","000000","","","","","N","","","","","","N","","00271523","06","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","2901 SAMUEL DR","","BENSALEM","PA","19020","MIRARCHI BROTHERS INC","9999999999","2018","2018072765","028000","","","","","N","","","","","","N","","01639948","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","2329 E HAGERT ST","","PHILADELPHIA","PA","19125","KAREN HOLZWARTH DBA K H BUS S","2158686209","2018","2018072793","800000","","","","","N","","","","","","N","","02032259","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","2","4687 FAIRVIEW DR PO BOX","","MURRYSVILLE","PA","15668","D PIERCE TRANSPORTATION INC","7247624993","2018","2018072794","080000","","","","","N","","","","","","N","","00349869","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","4","1","100 S BROAD STREET","","PHILADELPHIA","PA","19119","CITY OF PHILADELPHIA","2156852615","2018","2018073245","080000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","189 CENTRAL AVENUE","","OLD TAPPAN","NJ","07675","DRY ICE CORP","2017673200","2018","2018074028","033000","","","","","N","","","","","","N","","00296787","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","3","2","300 E WASHINGTON AVE","","PLEASANTVILLE","NJ","08232","PETER LUMBER CO","6096419000","2018","2018074245","080000","","","","","N","","","","","","N","","00442267","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","3","1","7595 TECHNOLOGY WAY SUI","","DENVER","CO","80237","PROBUILD COMPANY LLC","3032628337","2018","2018074245","080000","","","","","N","","","","","","N","","00400989","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","4","1","1600 ARCH ST","","PHILADELPHIA","PA","19103","CITY OF PHILADELPHIA","2156861776","2018","2018074908","080000","","","","","N","","","","","","N","","00999999","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANS","2155808100","2018","2018075022","999999","","","","","N","","","","","","N","","00010206","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","0","2","PO BX 35704","","BILLINGS","MT","59107",":LEE TRANSPORTATION INC","9999999999","2018","2018075392","080000","","","","","N","","","","","","N","","00306554","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","2","6332 FARNSWORTH ST","","PHILADELPHIA","PA","19149","EFW TRANSPORTATION","2672280271","2018","2018076223","080000","","","","","N","","","","","","N","","00510668","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","2","509 MANTUA BLVD","","SEWELL","NJ","08080","PIZZUTILLO TRUCKING LLC","6099298666","2018","2018076300","080000","","","","","N","","","","","","N","","02346105","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","2970 MARKET ST","","PHILADELPHIA","PA","19104","URS FEDERAL SERVICES","2159105290","2018","2018076590","035000","","","","","N","","","","","","N","","","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2018","2018076686","030000","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","7777 BREWSTER","","PHILA","PA","99999","AAA CLUB ALLIANCE INC","9999999999","2018","2018076814","025500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","1302 CONSHOHOCKEN RDST","","CONSHOHOCKEN","PA","19428","UTILITY LINE SERVICES","9999999999","2018","2018076820","016500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","99999","UPS","9999999999","2018","2018076901","012000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","READING","PA","19603","PENSKE TRUCK LEASING","9999999999","2018","2018076919","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","354 CHEMIN YAMASKA","","SAINT-GERMAIN-DE-GRA","QC","J0C1K0","SGT 2000 INC","8003634216","2018","2018077300","","","","","","N","","","","","","N","","00253349","06","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","7248 WOODLAND AVE","","PHILADELPHIA","PA","19142","A-1 SCHOOL BUS LLC","2153653470","2018","2018077323","029000","","","","","N","","","","","","N","","02203931","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018077386","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","111 S INDEPENDENCE MALL","","PHILA","PA","19106","PHILA SIGHTSEEING TOURS","9999999999","2018","2018077412","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","UNKNOWN","","UNKNOWN","ZZ","99999","EVESHAM TOWNSHIP","9999999999","2018","2018077413","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","UNKNOWN","","UNKNOWN","ZZ","99999","EVESHAM TOWNSHIP","9999999999","2018","2018077413","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","7700 STATE RD","","PHILA","PA","99999","YELLOW BIRD BUS CO","9999999999","2018","2018077446","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTH EASTERN TRANSPORTATION AUT","2155807800","2018","2018077751","040130","","","","","N","","","","","","N","","00010206","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","2","2","711 JORIE BOULEVARD SUI","","OAK BROOK","IL","60523","SUPERIOR BULK LOGISTICS INC","6305732555","2018","2018077804","080000","","","","","N","","","","","","N","","00834726","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","56 PARSONS ST","","PRESQUE ELSE","ME","04769","BLUE DIAMOND TRANSPORTATION LLC","2077601223","2018","2018077805","080000","","","","","N","","","","","","N","","02533963","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","BENSALEM","PA","19020","THE INSULATION COMPANY","9999999999","2018","2018078017","014000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","4","1","ROUTE 329","","NORTHAMPTON","PA","18067","LV COMPANY INC","6102612220","2018","2018078048","073280","","","","","N","","","","","","N","","00205701","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","14002 EAST 21ST ST","","TULSA","OK","74134","O. MITCHELL DELIVERY SERVICE","6098927282","2018","2018078364","999999","","","","","N","","","","","","N","","","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","10059 SANDMEYER LN","","PHILA","PA","19116","SERAVALLI","9999999999","2018","2018079084","011000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","2","21 CLAREMONT AVE","","LITTLE FERRY","NJ","07643","TRANZ TRUCKING","9999999999","2018","2018079617","026000","","","","","N","","","","","","N","","01034076","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","2","DTYUSDTYU","","PHILA","PA","19143","GOLD MEDAL ENVIRONMENTAL INC.","9999999999","2018","2018079714","066000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","3650 S GALLOWAY SY","","PHILADELPHIA","PA","19148","PA CHINA FARMS","2154633010","2018","2018080192","025950","","","","","N","","","","","","N","","00877311","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018080337","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018080344","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","1272 SUMNEYTOWN PIKE","","LANSDALE","PA","19446","ROONEY LINE CONSTCTION","9999999999","2018","2018080371","010400","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","2","78 GRANDVIEW RIDGE RD","","RED HOUSE","WV","25168","CASTO FARMS INC","9999999999","2018","2018080642","080000","","","","","N","","","","","","N","","00091208","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018081064","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018081112","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","4","3975 CONSHOHOCKEN AVE","","PHILA","PA","191310000","EASTER SEALS OF SE PA","2159457200","2018","2018082288","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","8","1","1234 MARKET ST","","PHILA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2157439700","2018","2018082706","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018082712","999999","","","","","N","","","","","","","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","1","10 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156868686","2018","2018082719","062000","","","","","N","","","","","","N","","","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","2","3600 GRAYS FERRY AVE","","PHILA","PA","19146","FEDERAL EXPRESS CORP","2152185700","2018","2018082730","016000","","","","","N","","","","","","N","","","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018083072","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018083083","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET STREET 14 TH FLOO","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018083104","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","1301 HARRISBURG PIKEPO","","HARRISBURG","PA","17604","WAY SERVICES INC","9999999999","2018","2018083714","033000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","661 RIVER RD BLDG JC6","","TULLYTOWN","PA","19007","PRIMEX MASONRY","9999999999","2018","2018083972","016000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018084763","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","2","PO BOX 488","","MICKLETON","NJ","08056","ATLAS FLASHER AND SUPPLY CO","8564233333","2018","2018084906","025500","","","","","N","","","","","","N","","01041480","98","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"","9","3","PO BOX 488","","MICKLETON","NJ","08056","ATLAS FLASHER AND SUPPLY CO","8564233333","2018","2018084906","025500","","","","","N","","","","","","N","","01041480","98","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
