"COUNTY","DISTRICT_NAME","COUNTY_NAME","MUNICIPALITY_NAME","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043463","02","","S","3","4","","","25","59TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018079935","02","","E","3","4","","","25","WALTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054160","3 ","2588","N","3","2","0611","0080","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018058303","3 ","1929","E","3","1","0076","3394","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053977","01","","W","4","4","","","25","MASTER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053993","3 ","1673","N","3","2","3007","0040","30","BENJAMIN FRANKLIN PY","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054144","01","","N","3","4","","","25","58TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054194","02","1253","E","3","2","1002","0080","35","ADAMS AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054198","02","","S","4","4","","","25","2ND ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054210","01","","W","3","4","","","25","MONMOUTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054220","03","","W","4","4","","","25","OXFORD CR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018025446","02","981","W","3","2","0291","0061","45","PENROSE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032136","02","","E","5","4","","","25","YORK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032159","02","","E","3","4","","","25","MORRELL AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032162","03","0","N","3","2","0001","0360","45","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032171","01","","E","3","4","","","25","W OXFORD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032173","02","1927","W","3","2","1004","0030","30","ERIE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032294","2 ","1376","W","4","2","4013","0040","25","CLIVEDEN ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018079617","4 ","2687","N","3","1","0095","0210","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043883","01","","W","3","4","","","25","TASKER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054094","01","","W","3","4","","","25","PRICE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055820","01","","W","4","4","","","25","E RIVER DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067098","4 ","248","S","3","1","0095","0305","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018069638","4 ","157","S","3","1","0095","0251","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053986","2 ","2672","W","4","2","2008","0041","30","GIRARD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054124","02","","E","4","4","","","25","OXFORD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054150","2 ","0","N","3","2","4001","0040","35","HENRY AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054151","1 ","180","N","3","2","8045","0260","20","RAMP E RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054166","02","","W","4","4","","","25","WASHINGTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054186","01","","E","4","4","","","25","CHANDLER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054197","03","12","S","3","2","0001","0241","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054227","2 ","0","S","5","2","1015","0011","35","KNIGHTS RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054229","02","","S","3","4","","","25","LINCOLN DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054239","2 ","604","W","3","2","0013","0040","25","BALTIMORE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055367","2 ","2243","E","3","2","0003","0060","35","CHESTNUT ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018058735","3 ","3835","S","3","1","0095","0151","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055051","3 ","1442","S","3","1","0095","0211","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018026235","02","","E","3","4","","","25","DIAMOND ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032110","2 ","1993","N","3","2","3017","0030","35","FIFTYSECOND ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032133","2 ","655","W","3","2","0013","0191","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032171","02","","N","4","4","","","25","FRONT ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032293","02","","W","4","4","","","25","BENTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035990","2 ","1834","N","3","2","3015","0010","25","COBBS CREEK PY","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037213","1 ","1249","W","3","2","3010","0011","25","MARKET ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037263","01","","S","3","4","","","25","EYRE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018039198","2 ","2823","E","3","2","0013","0150","30","HUNTING PARK AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043463","02","","E","4","4","","","25","THOMPSON ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018057891","4 ","2405","N","3","1","0095","0310","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054024","02","0","N","4","2","0013","0100","25","THIRTYTHIRD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018058130","02","","E","3","4","","","35","GIRARD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055336","02","","W","4","4","","","25","BENNER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066190","1 ","3682","E","3","2","0030","0060","25","GIRARD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066202","2 ","2981","E","3","2","1014","0030","35","RHAWN ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066213","02","","N","3","4","","","25","53RD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066226","2 ","0","S","4","2","0013","0161","30","HUNTING PARK AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018084902","4 ","2250","S","3","1","0095","0191","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066309","02","","N","4","4","","","25","PASCHALL AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072398","02","","S","3","4","","","35","WISTARIA ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067815","02","","E","4","4","","","25","LUZERNE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018085405","02","","W","4","4","","","25","FRONT ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018050405","4 ","2420","N","3","1","0095","0304","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065695","02","","E","3","4","","","20","GREENWOOD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065749","01","","S","5","4","","","25","6TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066179","02","0","E","3","2","3019","0100","35","PASSYUNK AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066209","02","","S","3","4","","","25","70TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066230","1 ","883","E","3","2","3010","0050","30","MARKET ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018071785","02","","N","3","4","","","25","SIXTEENTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072388","2 ","757","E","3","2","4009","0030","35","ROBERTS AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072388","02","","S","4","4","","","25","PULASKI AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072399","02","","S","3","4","","","25","N 9TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072464","2 ","405","W","4","2","1002","0081","35","ADAMS AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067473","01","","S","4","4","","","25","TANEY ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018085365","02","","E","6","4","","","25","BEN FRANKLIN RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072483","01","","E","4","4","","","25","ENGLEWOOD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072503","02","0","E","3","2","2008","0006","25","GIRARD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072517","02","","E","5","4","","","25","66TH AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018076891","2 ","596","W","3","2","0073","0041","30","COTTMAN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018076893","02","","W","3","4","","","30","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018083222","2 ","2639","S","4","2","8019","0250","20","RAMP D RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018060972","2 ","1234","N","3","2","2009","0080","30","ARAMINGO AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032141","02","","S","3","4","","","25","BELFIELD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032148","2 ","138","N","3","2","2007","0100","25","FRANKFORD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018080642","4 ","2660","S","3","1","0095","0225","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055820","01","","S","3","4","","","25","N FERRY RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053971","2 ","","N","3","4","","","25","WISTER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053976","2 ","2184","S","3","2","3011","0050","25","TWENTYNINTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053988","02","","W","3","4","","","25","OAK LANE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054096","01","","W","4","4","","","25","BUCKIUS ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067153","3 ","1939","W","3","1","0676","0005","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054134","02","","E","3","4","","","25","CLEARFIELD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054185","3 ","2151","W","6","2","1008","0020","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054217","02","","E","3","4","","","15","ONTARIO ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054237","02","","N","4","4","","","25","60TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054263","3 ","1920","S","3","2","2001","0061","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055431","2 ","284","S","3","2","0611","0007","35","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018068450","02","","W","3","4","","","30","WASHINGTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018044386","4 ","1792","N","3","1","0095","0294","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018045088","02","","W","4","4","","","25","POWELTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018068653","3 ","2245","N","3","1","0095","0184","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032164","2 ","564","W","4","2","0073","0061","30","COTTMAN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032170","01","","N","3","4","","","25","HARMONY ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032212","2 ","0","N","3","2","1001","0020","35","RISING SUN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032296","02","106","W","5","2","1018","0031","30","GRANT AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032302","02","","N","4","4","","","25","5TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035991","02","","S","5","4","","","35","LINDBERGH BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035996","02","","S","3","4","","","25","66TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018036002","02","","N","4","4","","","25","CEMETERY AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037237","01","","W","6","4","","","25","RITNER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037241","02","","E","3","4","","","25","BUIST AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037244","2 ","0","S","5","2","4005","0020","25","GERMANTOWN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053415","3 ","689","S","3","1","0095","0181","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043427","02","","W","3","4","","","25","NASSAU RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054313","3 ","403","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018058130","02","","S","4","4","","","35","59TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053350","2 ","2110","E","3","1","0676","0010","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Montgomery","Springfield Twp","2018","2018027259","2 ","1905","N","4","2","4002","0030","40","STENTON AV","ROADWAY_2018_Philadelphia","46108"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018053969","02","","E","3","4","","","25","CATHARINE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054055","3 ","492","W","5","2","2676","0011","25","VINE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054102","02","","N","3","4","","","25","FRONT ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054104","02","","N","4","4","","","25","C ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054126","2 ","100","W","3","2","4004","0080","25","OLNEY AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054138","2 ","0","N","3","2","3015","0120","30","SIXTYTHIRD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054188","2 ","705","W","4","2","0073","0021","30","COTTMAN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018054237","01","1704","E","5","2","3010","0010","25","MARKET ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055343","01","","N","3","4","","","25","N 16TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055420","2 ","0","N","3","2","0291","0180","25","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055420","01","","E","5","4","","","25","PINE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055434","02","","S","3","4","","","25","WISTER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018081073","2 ","1103","S","4","2","1009","0091","25","BUSTLETON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067472","01","","N","4","4","","","25","DOVER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067820","02","1834","S","4","2","3003","0041","40","THIRTYFOURTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018084774","3 ","0","W","6","2","3006","0011","25","WALNUT ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018066212","01","","N","3","4","","","25","PASSYUNK AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067425","01","","N","3","4","","","30","18TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067434","3 ","56","N","3","2","0611","0050","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018067467","3 ","0","W","5","2","1018","0080","45","GRANT AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018082288","04","","E","4","4","","","25","PLAZA DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018071775","2 ","603","N","3","2","3009","0100","35","RIDGE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072475","2 ","784","N","3","2","2007","0090","25","FRANKFORD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018072487","3 ","2651","S","3","2","6001","0201","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018082730","2 ","2481","E","3","1","0076","3440","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018076898","3 ","0","N","3","2","3007","0050","30","ART MUSEUM CR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018077409","02","","S","3","4","","","25","LARGE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018083220","3 ","848","E","3","1","0076","3394","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065714","01","","N","3","4","","","25","HANCOCK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065749","2 ","449","W","4","2","2001","0021","30","OREGON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065718","01","","S","4","4","","","25","F ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065744","2 ","251","E","3","2","4004","0050","25","OLNEY AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065754","02","","W","3","4","","","30","CHESTER AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065758","02","","N","5","4","","","30","5TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065761","3 ","551","N","3","2","0611","0070","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018061562","02","","S","4","4","","","25","9TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018056179","02","","E","4","4","","","35","RED LION RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018058626","01","","E","4","4","","","15","PINE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018025784","02","350","W","4","2","3010","0061","30","MARKET ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018079439","3 ","1322","N","3","1","0095","0170","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032169","01","","S","3","4","","","25","RINGGOLD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032290","02","","S","3","4","","","25","26TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018032296","02","107","E","4","2","1018","0030","30","GRANT AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018080261","4 ","1703","N","3","1","0095","0280","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035950","01","","N","3","4","","","25","58TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035952","2 ","165","W","3","2","0013","0020","25","BALTIMORE AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018035984","2 ","2547","N","3","2","4001","0030","35","HENRY AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037244","2 ","0","W","4","2","0013","0171","30","HUNTING PARK AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018037301","02","","S","5","4","","","25","49TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043441","2 ","1574","E","3","2","3021","0010","25","ELMWOOD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043444","2 ","568","E","3","2","4002","0040","40","STENTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018043871","02","","N","4","4","","","35","MANSFIELD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055605","02","","S","4","4","","","25","61ST ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018055819","3 ","73","S","3","2","6001","0381","45","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018063955","2 ","336","S","3","2","3007","0091","35","KELLY DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018064000","3 ","1280","N","4","2","1009","0120","25","BUSTLETON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018064004","3 ","0","N","3","2","3013","0030","35","ISLAND AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018057597","2 ","378","S","3","2","1005","0090","25","CASTOR AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018057600","2 ","0","S","5","2","3019","0041","35","ESSINGTON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018065691","02","","W","4","4","","","25","DIAMOND ST","ROADWAY_2018_Philadelphia","67301"
