##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	927-1-GFP-TdT_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	106851634
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.194502219778876	37.0	37.0	37.0	37.0	37.0
2	36.05303771957292	37.0	37.0	37.0	37.0	37.0
3	36.203955065394695	37.0	37.0	37.0	37.0	37.0
4	36.17507681726234	37.0	37.0	37.0	37.0	37.0
5	36.22246242860451	37.0	37.0	37.0	37.0	37.0
6	36.188397324836416	37.0	37.0	37.0	37.0	37.0
7	36.14558109612063	37.0	37.0	37.0	37.0	37.0
8	36.20976917395573	37.0	37.0	37.0	37.0	37.0
9	36.200435540368055	37.0	37.0	37.0	37.0	37.0
10-14	36.174001045225005	37.0	37.0	37.0	37.0	37.0
15-19	36.17454622172647	37.0	37.0	37.0	37.0	37.0
20-24	36.15294043140229	37.0	37.0	37.0	37.0	37.0
25-29	36.11201347842748	37.0	37.0	37.0	37.0	37.0
30-34	36.061032790570145	37.0	37.0	37.0	37.0	37.0
35-39	36.0328251863701	37.0	37.0	37.0	37.0	37.0
40-44	36.015087426739775	37.0	37.0	37.0	37.0	37.0
45-49	35.98845404273369	37.0	37.0	37.0	37.0	37.0
50-54	35.956518999044974	37.0	37.0	37.0	37.0	37.0
55-59	35.93944694565925	37.0	37.0	37.0	37.0	37.0
60-64	35.92032666528993	37.0	37.0	37.0	37.0	37.0
65-69	35.88761469946262	37.0	37.0	37.0	37.0	37.0
70-74	35.85072437544568	37.0	37.0	37.0	37.0	37.0
75-79	35.81120234436471	37.0	37.0	37.0	37.0	37.0
80-84	35.787915694391714	37.0	37.0	37.0	37.0	37.0
85-89	35.79291509383937	37.0	37.0	37.0	37.0	37.0
90-94	35.76065965823228	37.0	37.0	37.0	37.0	37.0
95-99	35.719499329322375	37.0	37.0	37.0	37.0	37.0
100-104	35.63876730607601	37.0	37.0	37.0	37.0	37.0
105-109	35.59633367890284	37.0	37.0	37.0	37.0	37.0
110-114	35.510845035837264	37.0	37.0	37.0	37.0	37.0
115-119	35.399494336230745	37.0	37.0	37.0	37.0	37.0
120-124	35.24443624699272	37.0	37.0	37.0	34.6	37.0
125-129	35.04707490949553	37.0	37.0	37.0	27.4	37.0
130-134	34.76951941979661	37.0	37.0	37.0	25.0	37.0
135-139	34.514438422158335	37.0	37.0	37.0	25.0	37.0
140-144	34.13018646771466	37.0	37.0	37.0	25.0	37.0
145-149	33.667187556532824	37.0	37.0	37.0	25.0	37.0
150	33.489727784602714	37.0	37.0	37.0	11.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1444	150	0.022195837214901815
1445	1	-0.015583832054829827
1445	2	0.013638791059932487
1445	3	-0.07180522512881282
1445	4	-0.04179450568166487
1445	5	0.004569181365127406
1445	6	-0.019632756407744978
1445	7	-0.06120893681598005
1445	8	0.019441988595374937
1445	9	-0.02279427107941956
1445	10-14	-0.08345112394194842
1445	15-19	-0.04029364632604171
1445	20-24	-0.021317234732542545
1445	25-29	-0.036740736566400756
1445	30-34	-0.01736888035075168
1445	35-39	-0.033062402796673496
1445	40-44	-0.04070644646603938
1445	45-49	-0.018591578463450276
1445	50-54	-0.02847489803930614
1445	55-59	-0.048607078195729514
1445	60-64	-0.03433175884264017
1445	65-69	-0.014025332632641607
1445	70-74	-0.011155358285762418
1445	75-79	-0.028779260910368976
1445	80-84	-0.037237294241236896
1445	85-89	-0.03352936317168087
1445	90-94	-0.04242470151033473
1445	95-99	0.018539180886378404
1445	100-104	7.34388727856583E-4
1445	105-109	0.020407876962252658
1445	110-114	-0.04534992478574651
1445	115-119	0.008073512699603214
1445	120-124	-0.03285112693926351
1445	125-129	-0.03834691358042619
1445	130-134	0.0302952670783867
1445	135-139	-0.07488516157741998
1445	140-144	-0.018029849145520416
1445	145-149	-0.002613260384485727
1445	150	-0.21763120120613877
1446	1	0.046485770923659686
1446	2	0.038880419265382216
1446	3	0.06879009024092397
1446	4	0.029260574989969257
1446	5	-0.010155270381112302
1446	6	-0.008197316922881726
1446	7	-0.03246418760185321
1446	8	-0.0066359280532566345
1446	9	-0.005818560975335174
1446	10-14	0.009891557743237911
1446	15-19	-0.008302157148747824
1446	20-24	-0.0389760161385766
1446	25-29	-0.012498814242057676
1446	30-34	0.01806915112609886
1446	35-39	-0.006294452176142329
1446	40-44	0.005022880877270097
1446	45-49	0.01662323105575325
1446	50-54	0.011849270520940536
1446	55-59	-0.0030245754532387537
1446	60-64	0.01835921929919948
1446	65-69	-0.003235075945411836
1446	70-74	0.010757708984080239
1446	75-79	-0.020879602289454624
1446	80-84	0.0060607290207315145
1446	85-89	0.013166741379912139
1446	90-94	0.00627928698735758
1446	95-99	0.026683947939943664
1446	100-104	0.0197693387461797
1446	105-109	0.06560758646796216
1446	110-114	-0.009352537160602026
1446	115-119	0.05790863227385756
1446	120-124	0.02885638766184684
1446	125-129	-0.00362062826217624
1446	130-134	0.0609815170740049
1446	135-139	0.03141908704111529
1446	140-144	-0.007826226202787723
1446	145-149	0.04066271983839442
1446	150	-0.028499060498113238
1447	1	0.05304265248798856
1447	2	0.11765062155116368
1447	3	0.062198218326507515
1447	4	0.041432566202431076
1447	5	0.07694837836609025
1447	6	-0.05495639812382791
1447	7	0.04210811756115618
1447	8	0.048591747990819556
1447	9	0.10106784922372469
1447	10-14	0.0056946173186389615
1447	15-19	0.059331301749004695
1447	20-24	-0.004236899722720011
1447	25-29	0.05066118597675029
1447	30-34	0.036561810988501975
1447	35-39	0.0018803536482607797
1447	40-44	0.04231305956361098
1447	45-49	0.039625116526273985
1447	50-54	0.04495793111167501
1447	55-59	0.027208991555838224
1447	60-64	0.03874218188947509
1447	65-69	0.05383919884581445
1447	70-74	0.08897320053933555
1447	75-79	0.07308948385435343
1447	80-84	0.08498980521252264
1447	85-89	0.06762900573051667
1447	90-94	0.0606386383699018
1447	95-99	0.05750559495772478
1447	100-104	0.11779457418528239
1447	105-109	0.13380677879471392
1447	110-114	0.07727448986857866
1447	115-119	0.13765293933097666
1447	120-124	0.1190783498334298
1447	125-129	0.12560877106402302
1447	130-134	0.21653834675075245
1447	135-139	0.10420457823487794
1447	140-144	0.16140534016289365
1447	145-149	0.24895911639115553
1447	150	0.11692914649721331
1448	1	0.08715058890488336
1448	2	0.09479595954756093
1448	3	0.08311393846965132
1448	4	0.08371366066659647
1448	5	-0.005416981409034349
1448	6	0.04369364207802562
1448	7	0.06935673291985722
1448	8	0.0626087728303446
1448	9	0.0735796543424243
1448	10-14	0.045817793648609495
1448	15-19	0.02591706901997526
1448	20-24	0.023353727206441022
1448	25-29	0.023457158373524578
1448	30-34	0.05816902490495579
1448	35-39	0.05964592998321194
1448	40-44	0.04530602445255738
1448	45-49	0.05230866888751251
1448	50-54	0.03672655996118124
1448	55-59	0.04427168877928267
1448	60-64	0.06166418285174302
1448	65-69	0.08847816091414984
1448	70-74	0.05972922116240653
1448	75-79	0.09447013579566743
1448	80-84	0.11249800734434245
1448	85-89	0.07463470633642544
1448	90-94	0.06131106609795722
1448	95-99	0.059302081417804686
1448	100-104	0.11595760409676359
1448	105-109	0.07706658511356324
1448	110-114	0.016094359496605648
1448	115-119	0.08455906632057264
1448	120-124	0.10085045524145642
1448	125-129	0.08936305358486862
1448	130-134	0.08484962357299963
1448	135-139	0.10105241688385291
1448	140-144	0.06416301848744155
1448	145-149	0.13977165771824218
1448	150	0.18046621123440332
1449	1	-0.05366735851987414
1449	2	0.05872879000030906
1449	3	-0.020466597017907873
1449	4	-0.004987185916611736
1449	5	-0.01563257474268198
1449	6	-0.049139769420264656
1449	7	-0.04156166652246185
1449	8	-0.07289159138890255
1449	9	-0.016916665029867772
1449	10-14	-0.049508200660127955
1449	15-19	-0.04868694354319558
1449	20-24	-0.0567227967803845
1449	25-29	-0.07021779199328648
1449	30-34	-0.067717584924047
1449	35-39	-0.053008276179966174
1449	40-44	-0.0661553603162659
1449	45-49	-0.05923700547432276
1449	50-54	-0.052639077151098945
1449	55-59	-0.05958134823966077
1449	60-64	-0.022965068377935438
1449	65-69	-0.02646748832418666
1449	70-74	-0.045187582482661526
1449	75-79	-0.045983708442761895
1449	80-84	-0.03210443656280404
1449	85-89	-0.013415429231343978
1449	90-94	-0.011859264500991173
1449	95-99	-0.024810504337104078
1449	100-104	0.0011073152167497824
1449	105-109	0.02744670966145435
1449	110-114	-0.07631133655500122
1449	115-119	0.030206554761221582
1449	120-124	0.03248587244101486
1449	125-129	0.02985732397277019
1449	130-134	0.06289728696745556
1449	135-139	0.02452324287276042
1449	140-144	0.06323474374389093
1449	145-149	0.031285478631296826
1449	150	-0.017626251261816606
1450	1	0.058298374895599636
1450	2	0.05240171856721787
1450	3	0.07922832107809086
1450	4	0.019551689541643213
1450	5	0.05777479193438495
1450	6	0.07505101352926147
1450	7	0.1007010764154117
1450	8	0.08022949741800289
1450	9	0.07863618886002399
1450	10-14	0.08460177492436571
1450	15-19	0.07229403303610837
1450	20-24	0.09005776041872338
1450	25-29	0.08771640687485416
1450	30-34	0.11611355222496655
1450	35-39	0.06592342082026903
1450	40-44	0.07514001335853493
1450	45-49	0.09916803441540623
1450	50-54	0.07758947134330185
1450	55-59	0.07193993401965315
1450	60-64	0.07314824288148714
1450	65-69	0.0777499710295615
1450	70-74	0.12782279244068917
1450	75-79	0.09194449485431022
1450	80-84	0.1260120242106879
1450	85-89	0.08192260396369733
1450	90-94	0.0678704049126182
1450	95-99	0.08579448851796911
1450	100-104	0.12397471785622116
1450	105-109	0.14244195042188323
1450	110-114	0.09377195821697626
1450	115-119	0.1417489256204334
1450	120-124	0.119015843125446
1450	125-129	0.16302103646766852
1450	130-134	0.18718474250609773
1450	135-139	0.16930382184524007
1450	140-144	0.16207592814335925
1450	145-149	0.25232624263188796
1450	150	0.21581676953856288
1451	1	0.07580535840605762
1451	2	0.10357052490736862
1451	3	0.059482381744636825
1451	4	-0.01845939205171021
1451	5	2.1602593854197494E-4
1451	6	0.006152389212857656
1451	7	0.02936473176932708
1451	8	0.02226310081947247
1451	9	-0.024365251111042596
1451	10-14	-0.014156907608978031
1451	15-19	-0.015132254962232139
1451	20-24	-0.02116151729845228
1451	25-29	-0.05850626866326536
1451	30-34	-0.03740531243313683
1451	35-39	-0.037060249945618295
1451	40-44	-0.01728493670378839
1451	45-49	-0.008647978893748132
1451	50-54	-0.04030431910782539
1451	55-59	-0.03301671802229578
1451	60-64	-0.01012149590131628
1451	65-69	-0.025243723390524053
1451	70-74	-0.00436813407198855
1451	75-79	-0.017264944274579364
1451	80-84	-0.007797740441162659
1451	85-89	0.018455469334661245
1451	90-94	0.02322390403571717
1451	95-99	0.020454854950273216
1451	100-104	0.03275267224361045
1451	105-109	0.06842825296651966
1451	110-114	0.023082732772969905
1451	115-119	0.04000146157647322
1451	120-124	0.05834007437726285
1451	125-129	0.04152132634132499
1451	130-134	0.12847818417363044
1451	135-139	0.06651093023472043
1451	140-144	0.10756551006256387
1451	145-149	0.20482826392394315
1451	150	0.0708701435488237
1452	1	0.07592446178404799
1452	2	0.02133910065829525
1452	3	0.062244312001865865
1452	4	0.015805148796204094
1452	5	0.00937565717453026
1452	6	0.047145947879201344
1452	7	0.03893292350164046
1452	8	0.03703267094162044
1452	9	-0.06813122750249079
1452	10-14	-0.0235281422906084
1452	15-19	-0.019468251977180273
1452	20-24	-0.058077536435355626
1452	25-29	-0.015069081902176151
1452	30-34	-0.005608857416639523
1452	35-39	-0.02310198913620809
1452	40-44	-0.008142590257264715
1452	45-49	0.008250270746366084
1452	50-54	-8.964715940464885E-4
1452	55-59	-0.008501309280070757
1452	60-64	-0.002680880850085998
1452	65-69	-0.01879049292212187
1452	70-74	0.01709683988131161
1452	75-79	-0.006408050085902062
1452	80-84	0.013397378042213859
1452	85-89	0.035754397342657285
1452	90-94	0.02358606424795795
1452	95-99	0.07272655843824083
1452	100-104	0.0453921565054074
1452	105-109	0.0912395834044375
1452	110-114	0.06791138715556855
1452	115-119	0.07607204956747182
1452	120-124	0.0649403127012178
1452	125-129	0.03362898990521046
1452	130-134	0.07293010557165047
1452	135-139	0.09457772614967297
1452	140-144	0.13807910435263437
1452	145-149	0.17851794759261708
1452	150	0.18099609878924383
1453	1	0.02871088053797166
1453	2	-0.011382495731083964
1453	3	2.754778520213108E-4
1453	4	0.015171411340560326
1453	5	0.04478404604492425
1453	6	-0.031168596536950588
1453	7	0.01237856971390272
1453	8	0.034581623636341874
1453	9	-0.00855663119868666
1453	10-14	0.027859388363594917
1453	15-19	0.006919120831803127
1453	20-24	0.03214555711226552
1453	25-29	0.019765787835787307
1453	30-34	0.05453460121496789
1453	35-39	0.01468792399971619
1453	40-44	0.0013539415793459852
1453	45-49	0.018552281570009654
1453	50-54	0.014164511945025993
1453	55-59	0.028009280919086166
1453	60-64	0.030771457406800096
1453	65-69	0.038871855188162385
1453	70-74	0.06764937078643385
1453	75-79	0.04042587560424238
1453	80-84	0.09281324637515809
1453	85-89	0.0686339100968354
1453	90-94	0.05688559054332387
1453	95-99	0.08756882333609184
1453	100-104	0.09008431963680152
1453	105-109	0.10448245675189582
1453	110-114	0.024269097808762297
1453	115-119	0.12247293985603136
1453	120-124	0.12301528156420716
1453	125-129	0.1035013641128728
1453	130-134	0.15210769134837676
1453	135-139	0.11116649138176626
1453	140-144	0.20896519170866412
1453	145-149	0.14828293665652836
1453	150	0.13523051403375774
1454	1	0.02409259741844494
1454	2	0.011495955949314407
1454	3	2.5034840577120576E-4
1454	4	0.016304189947533132
1454	5	0.06736920245693057
1454	6	0.04878427376379335
1454	7	-0.017430370129517314
1454	8	0.03675823622605634
1454	9	0.01999039013907833
1454	10-14	0.019764290961688857
1454	15-19	-0.010062885359928941
1454	20-24	-0.0136712247759192
1454	25-29	-0.02412162087905756
1454	30-34	-0.01970113359163861
1454	35-39	-0.027546026349824615
1454	40-44	-0.008963765066539509
1454	45-49	-0.023884107336265004
1454	50-54	-0.023287254465621743
1454	55-59	-0.025479364034296736
1454	60-64	0.024821858255513973
1454	65-69	-0.011584586128250862
1454	70-74	0.005657572398355626
1454	75-79	0.014815270018914362
1454	80-84	0.046481538750271056
1454	85-89	0.05022282870365302
1454	90-94	0.053113071643991816
1454	95-99	0.07201406905500818
1454	100-104	0.0836117675334549
1454	105-109	0.07651585162523133
1454	110-114	0.060585859776907114
1454	115-119	0.15206121415450724
1454	120-124	0.1435852517397862
1454	125-129	0.05415614158170712
1454	130-134	0.12989224858441162
1454	135-139	0.11255669141867486
1454	140-144	0.17023701518238
1454	145-149	0.1616336401892724
1454	150	0.1307286728948327
1455	1	-0.005819563555476748
1455	2	0.06023911581083041
1455	3	0.061571941545928155
1455	4	0.024048458384868354
1455	5	0.022525046379755054
1455	6	-0.03804422684343933
1455	7	0.016090355836652748
1455	8	0.008153049816527869
1455	9	0.025945210319669343
1455	10-14	0.019168275677031943
1455	15-19	-0.04367200394772652
1455	20-24	-0.0023918878578754743
1455	25-29	0.009749888445433896
1455	30-34	0.003424912336392083
1455	35-39	0.010806536940449973
1455	40-44	0.022782603203779672
1455	45-49	0.0272715034812947
1455	50-54	0.020619778369201924
1455	55-59	0.005243845351486698
1455	60-64	0.03554410540444053
1455	65-69	0.05141890040413699
1455	70-74	0.009449021318182815
1455	75-79	0.029724048874641085
1455	80-84	0.06358016363837038
1455	85-89	0.047220142955040956
1455	90-94	0.06662438560199746
1455	95-99	0.043904449358649345
1455	100-104	0.11028143777759425
1455	105-109	0.08422020461566149
1455	110-114	0.04827008239514896
1455	115-119	0.09312270989896376
1455	120-124	0.10754233974707716
1455	125-129	0.11409299751313995
1455	130-134	0.16317874971824153
1455	135-139	0.08007329567595889
1455	140-144	0.12016701141975972
1455	145-149	0.18107665235950066
1455	150	0.14636469775825844
1456	1	-0.08165784718616464
1456	2	-0.01835944372443521
1456	3	-0.13209005433201781
1456	4	-0.02236044751734312
1456	5	-0.008091514753509443
1456	6	-0.0703994660553775
1456	7	-0.07152957920972369
1456	8	-0.035307279317038365
1456	9	-0.010868346115330496
1456	10-14	-7.777123898620175E-4
1456	15-19	-0.025051095816870372
1456	20-24	-0.02078917728124452
1456	25-29	0.036850878641587315
1456	30-34	0.0021460948811622416
1456	35-39	0.01575394375390715
1456	40-44	-0.0025188614497793083
1456	45-49	0.023158880448342245
1456	50-54	-0.017074007166847593
1456	55-59	0.008247514061800132
1456	60-64	0.027011494979639394
1456	65-69	0.02119419859056393
1456	70-74	0.020639505961909776
1456	75-79	-0.004062235603711883
1456	80-84	0.016123375080255187
1456	85-89	0.019806127278926056
1456	90-94	0.0012958537686103
1456	95-99	0.011853069861587073
1456	100-104	0.05276275139485875
1456	105-109	0.06623962267396166
1456	110-114	-0.02015308549061956
1456	115-119	0.08944886062470658
1456	120-124	0.03676178841494249
1456	125-129	0.06853881469176315
1456	130-134	0.07609790443999742
1456	135-139	0.066002450920017
1456	140-144	0.0673226321718019
1456	145-149	0.15663119700292327
1456	150	0.21004090794715324
1457	1	-0.014177858396202225
1457	2	0.0860271932559229
1457	3	0.07787115136166989
1457	4	-0.045104246821942695
1457	5	0.045419854354385336
1457	6	0.050344526558959046
1457	7	0.08478337598716479
1457	8	0.01835416992690142
1457	9	0.054935668728518294
1457	10-14	0.07183114937502211
1457	15-19	0.029938960076485444
1457	20-24	0.02794012853843242
1457	25-29	0.02552378799433086
1457	30-34	0.033911211163434984
1457	35-39	0.06923318206904128
1457	40-44	0.05322799280865098
1457	45-49	0.11105482478848216
1457	50-54	0.00975950253906177
1457	55-59	0.07489525807521602
1457	60-64	0.03095724115875953
1457	65-69	0.05660605752397885
1457	70-74	0.09857943364389854
1457	75-79	0.05548947636463453
1457	80-84	0.10174561425733941
1457	85-89	0.10979847460083647
1457	90-94	0.08354188012079788
1457	95-99	0.06254641747429446
1457	100-104	0.1173258912166375
1457	105-109	0.15298307020970014
1457	110-114	0.0818201146016051
1457	115-119	0.1445691866693437
1457	120-124	0.12078927488001767
1457	125-129	0.10760534738867733
1457	130-134	0.17662696880417172
1457	135-139	0.15347172277220267
1457	140-144	0.2127864367025012
1457	145-149	0.2755308827059011
1457	150	0.381524058207809
1458	1	0.022580260961632348
1458	2	0.13294482643679117
1458	3	0.05899989779524617
1458	4	0.028197449647706208
1458	5	0.06569933839572428
1458	6	0.04421296618880888
1458	7	0.01573066434720971
1458	8	0.038086606879133456
1458	9	0.019699510400855047
1458	10-14	0.01152269440883913
1458	15-19	0.029134013844199558
1458	20-24	0.013504969507216913
1458	25-29	0.02766349348580377
1458	30-34	0.029544067726313017
1458	35-39	0.032317476323342476
1458	40-44	0.040812129512218576
1458	45-49	0.06272184833259331
1458	50-54	0.06572756057238394
1458	55-59	0.0586478377645534
1458	60-64	0.060443848454085014
1458	65-69	0.08318716467957898
1458	70-74	0.12543220818536582
1458	75-79	0.09183510974389009
1458	80-84	0.1108420302673494
1458	85-89	0.08398924435430644
1458	90-94	0.07215015312402073
1458	95-99	0.12931777644082132
1458	100-104	0.10808119634091895
1458	105-109	0.1439464373587782
1458	110-114	0.08766859740719468
1458	115-119	0.1804061018939791
1458	120-124	0.12392547921071895
1458	125-129	0.0898005030223814
1458	130-134	0.07230236555437841
1458	135-139	0.08280371947329712
1458	140-144	0.1111353196958973
1458	145-149	0.23862339157611956
1458	150	0.18762364810068277
1459	1	-0.060947123482335996
1459	2	0.03421809153304167
1459	3	0.08887934833123268
1459	4	0.01063874057617653
1459	5	0.039890084755036526
1459	6	-0.029740919572063262
1459	7	0.00589498332102778
1459	8	0.03893630959839811
1459	9	-0.04991034026924268
1459	10-14	0.01257922606605888
1459	15-19	-0.017348975420460988
1459	20-24	-0.00739773820081524
1459	25-29	0.033572876845418875
1459	30-34	-0.0231802855775598
1459	35-39	0.013423773712787579
1459	40-44	0.00615516808707639
1459	45-49	0.007259918873934623
1459	50-54	0.02039076382541083
1459	55-59	0.03030514297786624
1459	60-64	0.024324475993282135
1459	65-69	0.039535034070041775
1459	70-74	0.02434309068979701
1459	75-79	0.050888686047827036
1459	80-84	0.07066891290903499
1459	85-89	0.06555369405207756
1459	90-94	0.0684141104869127
1459	95-99	0.08789274917297263
1459	100-104	0.07390270170972002
1459	105-109	0.11051565971182953
1459	110-114	0.07867768617703774
1459	115-119	0.14742648304390826
1459	120-124	0.11961061645867943
1459	125-129	0.053957401024213425
1459	130-134	0.14640805987238537
1459	135-139	0.12525871375924424
1459	140-144	0.16215514731179326
1459	145-149	0.28730125218246627
1459	150	0.12201099657683301
1460	1	0.07543777112355343
1460	2	0.06704878642817391
1460	3	0.04439196592285555
1460	4	0.059779885685188106
1460	5	0.0036710707897782413
1460	6	0.0025489523968360572
1460	7	-0.030458529461263595
1460	8	0.004098258720908632
1460	9	0.025392475452761687
1460	10-14	0.01581845501105761
1460	15-19	0.003964576149591892
1460	20-24	0.009825145473797647
1460	25-29	-8.517289618268364E-4
1460	30-34	0.005881700648707522
1460	35-39	-0.019108515903795364
1460	40-44	0.01581642315645837
1460	45-49	0.01868489534867024
1460	50-54	0.007357406527312094
1460	55-59	-0.011112835783229968
1460	60-64	0.0033886166433703124
1460	65-69	0.0314397064604961
1460	70-74	0.009486927255601074
1460	75-79	0.028088813736566465
1460	80-84	0.050932566861412454
1460	85-89	0.020974597810841544
1460	90-94	0.01758305917362435
1460	95-99	0.026470824274312577
1460	100-104	0.06302537599329838
1460	105-109	0.05635426668307275
1460	110-114	0.03006231670779158
1460	115-119	0.13619343497466474
1460	120-124	0.08084474710648237
1460	125-129	0.06641316399689146
1460	130-134	0.09334500624219544
1460	135-139	0.05728841231201898
1460	140-144	0.1425445802349472
1460	145-149	0.17015598032109125
1460	150	0.15121983152801732
1461	1	-0.05093389888174471
1461	2	0.04529879218443256
1461	3	0.07125720043276829
1461	4	0.008590642978361984
1461	5	-0.024360151148471232
1461	6	-0.029441837591882347
1461	7	-0.0028612832546386358
1461	8	-0.08058374261454304
1461	9	-0.059860178181743606
1461	10-14	-0.023981245663570405
1461	15-19	-0.05720375062160343
1461	20-24	-0.049460581311208784
1461	25-29	-0.009520191580698167
1461	30-34	-0.013594378649486316
1461	35-39	-0.043804166475972295
1461	40-44	-0.049963614144083124
1461	45-49	-0.0021441714469361273
1461	50-54	-0.03144842340983445
1461	55-59	-0.02896972141791565
1461	60-64	-0.015026395675022286
1461	65-69	0.0017054429160268114
1461	70-74	-9.836030108019145E-4
1461	75-79	-0.03508604293262607
1461	80-84	0.006328629581595635
1461	85-89	0.03263447209418757
1461	90-94	0.0045598821802315115
1461	95-99	0.0396183732600619
1461	100-104	0.041726230221847516
1461	105-109	0.02111492151487937
1461	110-114	-0.010279448390875245
1461	115-119	0.04598866879381802
1461	120-124	0.039574760230742356
1461	125-129	0.013715542482302112
1461	130-134	0.09702193746643673
1461	135-139	0.05059582867360035
1461	140-144	0.08038783505293168
1461	145-149	0.21152514059830452
1461	150	0.1811939974463712
1462	1	-0.024496451839873146
1462	2	0.10497738592804495
1462	3	-0.03044533006552541
1462	4	0.032090429725371905
1462	5	-0.0162781578937512
1462	6	-0.03673986629846837
1462	7	0.009708337385980315
1462	8	-0.07622086685351803
1462	9	-0.031025969139555798
1462	10-14	-0.050960227368172184
1462	15-19	-0.053826286596468265
1462	20-24	-0.05387994721210276
1462	25-29	-0.03461882553354201
1462	30-34	-0.04149693000569954
1462	35-39	-0.0389011372937631
1462	40-44	-0.042955728273931015
1462	45-49	-0.039146145617941386
1462	50-54	-0.010649899373461835
1462	55-59	-0.056299500351457255
1462	60-64	-0.008353787861288708
1462	65-69	0.015853030847829075
1462	70-74	0.027296531689572134
1462	75-79	-6.607440714390123E-4
1462	80-84	0.03067551622539355
1462	85-89	0.007555242972131282
1462	90-94	0.044642813858068564
1462	95-99	0.047418291184690986
1462	100-104	0.06252222344834024
1462	105-109	0.09752190756188384
1462	110-114	0.037140248340826076
1462	115-119	0.10885292753760467
1462	120-124	0.105665132944182
1462	125-129	0.08002714258354615
1462	130-134	0.11563694149597836
1462	135-139	0.09228784223454767
1462	140-144	0.1509440666682238
1462	145-149	0.21020515755590452
1462	150	0.250066029339564
1463	1	0.005012221320463084
1463	2	0.08028384107660713
1463	3	0.04896743386391478
1463	4	0.09989692626220403
1463	5	2.6003490323489586E-4
1463	6	0.042980697164303194
1463	7	0.012449077069994985
1463	8	0.0069003296090031085
1463	9	-0.04403767632386746
1463	10-14	0.05247997985728858
1463	15-19	0.016209657790376752
1463	20-24	0.05278078067890135
1463	25-29	0.015765953236503094
1463	30-34	0.037977129649995334
1463	35-39	0.023864482901458928
1463	40-44	0.013601581791796491
1463	45-49	0.047174616132778624
1463	50-54	0.04531682951062521
1463	55-59	0.04764456056174282
1463	60-64	0.06178776704824429
1463	65-69	0.05079506731717487
1463	70-74	0.09892675202659973
1463	75-79	0.08368433566232625
1463	80-84	0.0398967511173538
1463	85-89	0.10282273268406783
1463	90-94	0.08648741777354729
1463	95-99	0.08457303233661406
1463	100-104	0.12460350776904505
1463	105-109	0.0857229998128588
1463	110-114	0.04828485752818068
1463	115-119	0.1350225070574922
1463	120-124	0.14800377184208457
1463	125-129	0.1386008448677174
1463	130-134	0.15879459250707129
1463	135-139	0.20889523562277645
1463	140-144	0.23063868174386215
1463	145-149	0.3449317226105748
1463	150	0.31214230597379355
1464	1	0.03993628945391947
1464	2	0.0353816522533279
1464	3	0.043401628985655805
1464	4	0.00682468180376361
1464	5	-0.040174541075359116
1464	6	0.00218939075017488
1464	7	0.0493218079544846
1464	8	0.007557554219211227
1464	9	-3.1474662835506706E-4
1464	10-14	-0.003606791166966161
1464	15-19	0.023003479456399134
1464	20-24	-0.007996646297314669
1464	25-29	0.015066357714928813
1464	30-34	0.038046010264288554
1464	35-39	0.004320820786759327
1464	40-44	0.029059603242821197
1464	45-49	0.03454867156317931
1464	50-54	0.016485743044853507
1464	55-59	0.020516282246020978
1464	60-64	0.06486495888880484
1464	65-69	0.045594269818899136
1464	70-74	0.0518019512015897
1464	75-79	0.02313157196122262
1464	80-84	0.05881495800011294
1464	85-89	0.06732929295500867
1464	90-94	0.07028437739943882
1464	95-99	0.10798256756445568
1464	100-104	0.10816576612335638
1464	105-109	0.11423762523239844
1464	110-114	0.06513178547860576
1464	115-119	0.141469542361655
1464	120-124	0.1327834689317413
1464	125-129	0.09864007406230257
1464	130-134	0.14991597876965557
1464	135-139	0.0858512008694774
1464	140-144	0.16096785993368457
1464	145-149	0.20626161508307916
1464	150	0.3408962348808302
1465	1	0.0030827707679321747
1465	2	0.14179339784517708
1465	3	0.06329485365836263
1465	4	0.06753497453041746
1465	5	0.08325146378339099
1465	6	0.012768212649575617
1465	7	0.008038447759588507
1465	8	0.019439556118960866
1465	9	0.014085550448164952
1465	10-14	-0.025159784119637152
1465	15-19	-0.024732345834529212
1465	20-24	0.01025367607523009
1465	25-29	0.00621008906548326
1465	30-34	0.031387874322966525
1465	35-39	0.016401238366654525
1465	40-44	0.017181750932870443
1465	45-49	0.06052654180958683
1465	50-54	0.03379477611367321
1465	55-59	0.04086952615035244
1465	60-64	0.030466832774152408
1465	65-69	0.04931590192461499
1465	70-74	0.05153023100310605
1465	75-79	0.04597136123969392
1465	80-84	0.07898648751449855
1465	85-89	0.07854570770883385
1465	90-94	0.0988792889436283
1465	95-99	0.12416545901451315
1465	100-104	0.09618218308872173
1465	105-109	0.1706367000179796
1465	110-114	0.06742707622942135
1465	115-119	0.1811589013047339
1465	120-124	0.16259093119995782
1465	125-129	0.21408034774583484
1465	130-134	0.19503876236742457
1465	135-139	0.2027113577227979
1465	140-144	0.283599678594193
