"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2008119044","2","1","1","8","99","01","01","1","64","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119044","1","1","1","0","99","99","01","1","30","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119055","1","1","1","0","99","99","01","0","61","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119055","2","1","7","4","00","00","00","0","16","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008119123","1","1","1","0","03","00","01","0","63","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119123","2","1","7","4","00","00","00","0","5","F","0","0","Y","","0","05","3","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008119181","2","1","1","0","01","99","01","0","25","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119181","1","1","1","8","01","99","01","0","24","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119227","1","1","1","0","00","00","01","1","69","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119227","2","1","1","0","00","03","01","1","28","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119238","1","1","1","0","00","00","01","1","57","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119302","1","2","1","0","99","99","01","0","66","M","0","0","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119302","1","1","2","4","99","99","03","0","60","F","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119302","2","1","1","0","99","99","01","0","30","U","0","0","","NY","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119501","2","1","1","0","99","99","01","1","32","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119501","1","2","2","4","99","01","03","1","35","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119501","1","1","1","0","99","01","01","1","50","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119536","1","1","1","9","99","99","01","0","74","F","0","0","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119536","2","1","7","4","00","00","98","0","13","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008119634","1","1","1","8","00","00","01","0","29","M","0","0","","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119634","2","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119681","1","2","2","8","99","01","03","0","49","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119681","1","1","1","4","99","01","01","0","47","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119681","2","1","1","9","99","01","01","0","53","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119755","2","1","1","4","00","00","01","0","9","M","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119755","1","1","1","9","99","99","01","0","99","U","0","0","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119766","2","1","7","4","00","00","00","0","20","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008119766","1","1","1","9","99","99","01","0","33","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119886","2","1","1","8","99","99","01","0","35","F","0","0","","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008119886","1","1","1","0","99","99","01","0","38","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120212","1","1","1","0","00","00","01","0","45","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120212","2","1","1","8","00","00","01","0","37","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120630","1","1","1","8","00","00","01","1","64","M","0","3","Y","PA","6","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120805","2","1","1","8","05","05","01","0","45","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120805","1","2","2","9","99","99","03","1","99","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120805","1","1","1","9","99","99","01","1","30","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120809","1","1","1","0","99","99","01","1","45","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120809","2","2","2","4","99","99","03","1","40","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120809","2","1","1","4","99","99","01","1","67","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120824","1","2","2","4","00","00","03","0","23","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120824","1","1","1","4","00","00","01","0","26","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008120824","2","1","1","0","00","00","01","0","43","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121067","2","1","1","4","99","99","01","1","18","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121067","1","1","1","3","99","99","01","1","39","M","0","1","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121121","1","1","1","0","01","00","01","1","19","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121121","2","3","2","8","00","00","03","1","30","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121121","2","2","2","8","00","00","06","1","26","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008121121","2","1","1","8","01","00","01","1","29","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110438","1","1","1","3","00","05","01","0","62","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110438","2","2","1","0","03","12","01","1","44","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072613","1","1","1","0","99","12","01","1","44","M","0","1","","NY","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072613","2","3","2","0","99","12","06","1","99","F","0","1","","DE","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072613","2","2","2","3","99","12","03","1","99","F","0","1","","DE","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072613","2","1","1","0","99","12","01","1","42","M","0","1","","DE","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072731","1","3","2","0","00","00","06","1","3","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072731","1","2","2","0","00","00","03","1","20","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072731","1","1","1","0","00","00","01","1","24","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072755","1","1","1","4","00","00","01","0","22","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072766","1","1","1","9","99","99","01","0","99","M","0","1","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008073692","3","3","1","8","01","03","01","0","35","F","0","3","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008073692","1","1","1","0","01","01","01","0","47","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008073692","4","5","2","8","00","00","03","0","20","M","0","3","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008073692","4","4","1","0","00","00","01","0","30","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008073692","2","2","1","8","01","03","01","0","42","F","0","3","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116123","1","1","1","3","00","00","01","1","41","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009004102","2","1","1","0","99","99","01","0","52","U","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009004102","1","1","1","4","03","01","01","1","49","F","0","3","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009005452","1","1","1","9","03","01","01","1","52","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009005458","1","2","2","4","03","12","03","1","18","M","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009005458","1","1","1","0","03","12","01","1","52","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009006000","1","1","1","0","03","01","01","0","31","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009006479","1","1","1","0","99","99","01","0","99","U","0","0","","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009006479","2","1","1","0","03","12","01","1","54","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007066","1","1","1","9","99","99","01","0","99","U","0","0","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007066","2","3","2","0","03","12","03","1","25","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007066","2","2","1","0","03","12","01","1","21","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007449","3","3","1","0","03","00","01","0","56","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007449","2","2","1","8","03","12","01","1","37","M","0","0","N","FL","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009007449","1","1","1","0","03","04","01","0","26","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","2","5","2","0","03","00","03","0","18","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","2","4","1","0","03","00","01","0","20","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","1","3","2","0","03","00","06","0","29","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","1","2","2","0","03","00","03","0","18","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","1","1","1","0","03","00","01","0","24","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114222","3","6","1","0","03","00","01","0","28","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115609","2","2","2","8","03","01","03","0","21","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115609","2","1","1","8","03","01","01","0","22","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115609","1","2","2","4","03","01","03","0","19","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115609","1","1","1","0","03","01","01","0","19","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","2","6","2","0","03","00","06","1","12","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","2","5","2","0","03","00","05","1","14","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","2","4","2","0","03","00","04","1","16","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","2","3","2","0","03","00","03","1","43","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","2","2","1","0","03","00","01","1","45","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112281","1","1","1","0","03","03","01","1","81","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114226","4","4","1","0","03","99","01","1","34","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114226","3","3","1","0","03","99","01","1","48","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114226","1","1","1","4","03","99","01","1","61","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114226","2","2","1","0","03","99","01","1","50","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088168","1","1","1","4","03","00","01","0","26","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088179","2","1","9","9","99","99","99","9","55","U","9","9","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088179","1","1","1","9","99","99","01","9","99","U","9","9","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088204","2","3","1","4","99","99","01","1","44","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088204","1","2","2","0","99","99","03","1","99","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088204","1","1","1","0","99","99","01","1","20","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088228","2","1","1","0","99","99","01","0","99","U","0","0","","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088228","1","2","2","8","03","00","15","0","83","F","0","0","Y","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088228","1","1","1","0","99","99","01","0","99","U","0","0","","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088239","1","1","1","0","00","00","01","0","41","F","0","0","N","PA","2","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088239","2","1","7","3","00","00","00","0","30","F","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008088270","2","1","7","8","00","00","00","0","80","F","0","0","Y","","0","01","2","1","2008","67","PERSON_2008_Philadelphia","67301"
"2008088270","1","1","1","0","99","99","01","9","24","M","9","9","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088297","2","1","7","4","00","00","00","0","42","F","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008088297","1","1","1","0","99","99","01","0","32","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088393","2","3","2","3","99","99","99","0","19","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088393","2","2","2","3","99","99","99","0","7","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088393","2","1","1","3","99","99","01","0","44","F","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088393","1","1","1","9","99","00","01","1","99","U","0","1","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088412","1","1","1","8","99","99","01","9","22","M","9","9","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008088412","2","1","1","8","00","00","01","9","20","F","9","9","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071635","1","1","1","0","03","00","01","0","33","M","0","0","","FL","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071635","2","3","2","0","03","00","06","0","14","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071635","2","2","2","4","03","00","03","0","40","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071635","2","1","1","4","03","00","01","0","42","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109634","1","1","1","8","05","05","01","0","53","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110433","1","1","1","4","00","10","01","0","22","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027227","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027227","2","1","7","3","00","00","00","0","18","M","0","0","","","9","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008027234","2","1","1","4","03","00","01","0","37","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027234","1","1","1","0","03","00","01","0","21","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031194","2","1","1","4","99","99","01","0","17","M","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031194","1","2","2","4","99","03","03","0","19","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031194","1","1","1","4","99","03","01","0","20","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031195","2","1","1","8","00","00","01","0","28","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031195","1","1","1","0","00","00","01","0","24","F","0","0","N","PA","2","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031198","2","2","2","0","03","00","03","1","53","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031198","2","1","1","0","03","00","01","1","36","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009031198","1","1","1","0","03","00","01","1","49","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008023939","3","2","2","0","03","00","03","1","99","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008023939","3","1","1","4","03","00","01","1","39","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008023939","2","1","1","4","99","00","01","1","47","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008023939","1","1","1","0","03","01","01","1","57","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101002","2","1","1","0","03","00","01","1","51","M","0","1","N","TX","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101002","4","1","1","0","03","00","01","1","27","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101002","1","1","1","4","03","04","01","1","25","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101002","3","2","2","8","99","99","03","1","26","F","0","3","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101002","3","1","1","8","99","99","01","1","27","F","0","3","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101053","2","2","2","3","99","99","03","0","28","F","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101053","2","1","1","0","00","00","01","0","27","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101053","1","1","1","0","99","99","01","0","21","M","0","0","N","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101057","1","1","1","0","03","10","01","1","22","M","0","0","N","NY","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101057","2","1","1","8","03","01","01","1","49","M","0","3","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009018770","1","1","1","0","00","00","01","1","27","M","0","0","Y","PA","2","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026607","2","1","7","3","00","00","00","0","49","M","0","0","","","1","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008026607","1","1","1","0","01","00","01","0","55","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026704","1","1","1","0","99","99","01","1","52","F","0","1","","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027062","1","3","2","0","99","99","99","1","29","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027062","1","2","2","0","99","99","99","1","30","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027062","1","1","1","0","99","99","01","1","25","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027062","2","1","7","4","00","00","00","0","3","M","0","0","","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008026679","1","1","1","4","01","01","01","0","47","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026687","2","3","2","8","00","00","06","0","9","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026687","2","2","2","8","00","00","03","0","44","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026687","2","1","1","8","00","00","01","0","25","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008026687","1","1","1","0","00","00","01","0","58","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027015","1","2","2","0","00","00","15","1","19","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027015","1","1","1","0","00","00","01","1","46","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027015","2","2","2","8","00","00","04","0","29","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027015","2","1","1","0","00","00","01","0","32","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027214","1","1","1","9","99","99","01","9","99","M","9","9","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027214","2","1","7","4","00","00","00","0","17","F","0","0","","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008027229","2","1","1","0","01","01","01","1","28","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027229","1","1","1","4","01","01","01","1","44","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112138","2","3","2","0","04","04","06","1","2","M","0","1","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112138","2","2","2","3","03","04","03","1","20","F","0","1","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112138","2","1","1","0","03","04","01","1","21","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112144","2","4","2","0","04","10","06","1","1","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112144","2","3","2","0","04","10","04","1","1","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112144","2","2","1","0","03","10","01","1","26","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112144","1","1","1","0","03","04","01","1","19","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114220","3","4","2","4","03","01","03","1","21","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114220","3","3","1","4","03","01","01","1","24","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114220","1","1","1","3","00","00","01","1","35","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114220","2","2","1","3","03","04","01","1","22","F","0","2","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008103082","1","1","1","0","99","99","01","0","55","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008103082","2","3","2","0","99","99","99","0","10","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008103082","2","2","2","0","99","99","99","0","11","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008103082","2","1","1","9","99","99","01","0","56","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008080113","2","4","1","0","03","12","01","1","52","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008080113","2","3","2","8","03","12","03","1","52","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008080113","1","2","2","0","03","12","03","1","21","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008080113","1","1","1","0","03","12","01","1","23","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081064","2","1","1","4","03","00","01","0","34","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081064","1","1","1","0","03","00","01","0","63","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100995","2","1","1","3","00","00","01","0","35","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100995","1","1","1","0","00","00","01","0","48","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100995","3","1","1","0","00","99","01","0","25","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","2","5","2","4","00","00","15","0","42","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","2","4","2","4","00","00","15","0","38","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","2","3","2","4","00","00","15","0","38","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","2","2","2","4","00","00","15","0","37","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","2","1","1","0","99","99","01","0","40","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101004","1","1","1","4","99","99","01","0","25","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101284","2","2","1","0","03","12","01","1","53","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101284","1","1","1","0","03","12","01","1","35","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008103649","1","1","1","0","03","00","01","0","40","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107904","1","1","7","8","00","00","00","0","51","M","0","0","Y","","9","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008107904","2","1","1","4","99","99","01","0","64","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107992","2","1","1","4","99","99","01","1","28","M","0","0","N","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107992","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108394","2","1","7","3","00","00","00","0","11","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008108394","1","1","1","0","99","99","01","0","38","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108578","2","1","7","8","00","00","00","0","55","F","0","0","Y","","9","02","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008108578","1","1","1","0","99","99","01","0","28","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108590","2","1","1","0","03","00","01","0","21","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
