"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"3","3","67","2008","2008098212","02","2143","N","5","2","1005","0120","","CASTOR AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098212","2 ","2190","S","3","2","1005","0121","25","CASTOR AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098272","02","","U","3","4","","","25","BELFIELD AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098357","02","","S","4","4","","","","KEYSTONE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098357","02","","E","3","4","","","","DEVEREAUX ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098372","04","","S","3","2","7416","","35","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098379","99","","S","4","4","","","","CUSTER ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098379","2 ","2553","E","3","2","2016","0080","30","ALLEGHENY AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098385","02","","W","4","4","","","","WINDRIM AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098385","2 ","1261","N","3","2","0611","0140","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098400","02","","E","4","4","","","25","MONTGOMERY DR","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008098400","2 ","480","W","3","2","8006","0500","25","RAMP RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098404","02","","E","4","4","","","25","DICKS AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098404","02","","N","3","4","","","25","67TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098415","99","","E","3","4","","","","LONGSHORE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098420","01","","","3","4","","","15","RUTLAND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098446","02","","N","4","4","","","","SEVENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098446","2 ","1579","N","3","2","4002","0120","30","GODFREY AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098474","02","","W","4","4","","","","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098474","02","2629","E","3","2","2016","0010","","ALLEGHENY AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008098575","3 ","2858","N","3","1","0095","0210","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098655","99","","W","4","4","","","","TYSON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098655","3 ","0","S","3","2","0001","0261","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009026825","99","","W","4","4","","","15","GERHARD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009026825","2 ","1658","S","3","2","3009","0120","35","RIDGE AV","ROADWAY_2008_Philadelphia","67301"
"","6","67","2008","2009026969","99","","W","6","4","","","","HARTEL AV","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009026969","99","","W","5","4","","","","GLENDALE AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009026969","2 ","0","S","4","2","1009","0111","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009026969","3 ","0","N","3","2","1009","0110","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008078966","02","","E","4","4","","","","FLORA ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008078966","02","","","3","4","","","","17TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079087","02","","S","3","4","","","25","CENTRAL AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079098","02","","N","3","4","","","30","LOCUST ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079175","01","","N","4","4","","","","DITMAN ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008079175","99","2423","E","3","2","1010","0010","","PRINCETON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079189","01","","W","3","4","","","25","BERKS ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079217","01","","S","3","4","","","25","S 6TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079229","02","","N","3","4","","","25","57TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079235","02","","N","3","4","","","","BELFIELD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079239","02","","E","4","4","","","","SIXTYFIRST ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008079239","2 ","1173","N","3","2","3023","0020","25","KINGSESSING AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079362","02","","N","4","4","","","25","BOYER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079362","02","","E","3","4","","","25","WOODLAWN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079382","02","","W","4","4","","","25","OAK LANE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079382","02","","N","3","4","","","25","LAWNTON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079509","01","","N","3","4","","","15","58TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079526","02","","","4","4","","","","FREDERICK ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008079526","2 ","420","","3","2","4011","0010","35","MIDVALE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079672","99","","N","4","4","","","","5TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079672","01","","W","3","4","","","","HUNTINGDON ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008079763","02","","E","4","4","","","25","HUNTING PARK AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008079763","02","","N","3","4","","","","8TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009030062","01","","N","4","4","","","25","RUGBY ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009030062","02","","E","3","4","","","35","EASTON RD","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009030414","02","","N","4","4","","","25","ERDRICK ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009030414","2 ","619","E","3","2","1010","0010","25","PRINCETON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009030583","02","1483","N","3","2","2007","0100","","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009030598","2 ","575","S","3","2","3007","0121","35","KELLY DR","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009036397","3 ","757","E","3","2","4009","0030","35","ROBERTS AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008021090","02","1131","W","3","1","0076","3451","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097490","99","","E","4","4","","","","CARPENTER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097490","99","","N","3","4","","","","22ND ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097565","99","","N","4","4","","","25","60TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097565","99","","E","3","4","","","25","CEDAR AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097613","02","","S","4","4","","","25","COMLY ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097613","02","717","E","3","2","2009","0110","30","HARBISON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097624","2 ","1178","N","3","2","0013","0120","25","RIDGE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097961","02","","N","4","4","","","35","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097961","2 ","0","E","3","2","2014","0070","25","LEHIGH AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098103","02","","N","4","4","","","25","CECIL ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098103","2 ","184","W","3","2","3023","0030","25","KINGSESSING AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098109","02","2659","N","3","2","2007","0120","25","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098116","04","","E","4","4","","","25","JEFFERSON ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098116","2 ","0","S","3","2","0611","0051","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098168","3 ","0","N","4","2","6001","0180","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008098168","03","","W","5","4","","","40","MASCHER ST","ROADWAY_2008_Philadelphia","67301"
"2","3","67","2008","2008098168","3 ","0","N","3","2","0001","0180","45","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098205","02","","N","4","4","","","35","EASTWOOD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098205","2 ","553","N","3","2","1008","0030","25","LEVICK ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098241","02","1077","N","4","2","0001","0080","","","ROADWAY_2008_Philadelphia","67301"
"1","4","67","2008","2008098241","01","1238","N","3","2","8012","0010","25","","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098269","02","","N","3","4","","","35","PRINCETON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098299","2 ","1631","N","3","2","1005","0130","35","CASTOR AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098302","99","","N","3","4","","","","HARTVILLE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098343","99","","E","4","4","","","","VENANGO ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098343","99","773","S","3","2","2001","0180","","RICHMOND ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098409","2 ","46","E","3","2","0073","0030","30","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098443","02","","N","3","4","","","15","6TH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098479","3 ","1077","S","5","2","2001","0091","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098479","2 ","0","N","4","2","2001","0090","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2008_Philadelphia","67301"
"1","5","67","2008","2008098479","1 ","0","N","3","2","8009","0010","","RAMP RD","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098483","02","","S","4","4","","","","BELGRADE ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098483","2 ","619","E","3","2","2014","0100","25","LEHIGH AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098663","04","","U","4","4","","","","FORTYSEVENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098663","2 ","1555","N","3","2","0001","0060","35","CITY AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098676","02","","S","4","4","","","25","THIRTYEIGHTH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098676","01","","E","3","4","","","25","POWELTON AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008089352","02","","N","4","4","","","25","MUSGRAVE ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008089352","02","1290","E","3","2","4019","0020","25","WASHINGTON LN","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008091025","99","","N","4","4","","","","EIGHTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008091025","2 ","942","W","3","2","2676","0015","25","VINE ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008097448","2 ","1287","S","4","2","0013","0241","30","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008097448","2 ","2285","E","5","2","0073","0060","30","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008097448","2 ","2299","W","6","2","0073","0061","30","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097448","2 ","1299","N","3","2","0013","0240","30","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008097463","02","","E","4","4","","","","F ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008097463","06","0","S","5","2","0001","0201","40","SR 0001 HW","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097463","06","0","N","3","2","0001","0200","40","SR 0001 HW","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097494","02","","E","4","4","","","35","WINDRIM AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097494","02","","W","3","4","","","35","BELFIELD AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097551","02","","W","4","4","","","25","OXFORD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097551","02","","S","3","4","","","25","24TH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097574","2 ","406","E","3","2","3018","0050","45","HAVERFORD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097834","02","","N","4","4","","","","PINE RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097834","2 ","1296","N","3","2","1011","0100","30","WELSH RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097849","06","959","N","5","2","0001","0240","45","","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008097849","02","2097","E","4","2","1009","0070","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008097849","06","1039","S","3","2","0001","0241","45","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097895","04","","N","3","4","","","","KELLY DR","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008098018","2 ","100","S","6","2","3005","0121","35","BELMONT AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008098018","2 ","119","N","5","2","3005","0120","35","BELMONT AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098018","1 ","0","W","4","2","0030","0061","50","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098018","2 ","0","E","3","2","0030","0060","30","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098102","2 ","0","E","4","2","2004","0010","25","MARKET ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008098102","03","","N","5","4","","","30","JUNIPER ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098102","6 ","0","E","3","2","3022","0010","25","PENN SQ","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008098152","3 ","1600","S","4","2","3029","0011","","FIFTEENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098152","3 ","0","E","3","2","2676","0010","25","VINE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098156","02","","S","4","4","","","25","GREENE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098156","02","","W","3","4","","","25","HORTTER ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098258","01","","S","4","4","","","","H ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098258","02","","W","3","4","","","25","WYOMING AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098283","02","","N","3","4","","","","RISING SUN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098346","01","","N","3","4","","","25","S 7TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098350","02","","E","4","4","","","","LINDLEY AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098350","02","","N","3","4","","","","BELFIELD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098421","02","1452","N","4","2","1009","0060","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098421","02","","E","3","4","","","25","CHELTENHAM AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098476","02","","N","4","4","","","","WYOMING AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098476","02","","E","3","4","","","25","BELFIELD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098499","02","","E","4","4","","","","HERITAGE RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098499","02","2834","N","3","2","3009","0080","","RIDGE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098502","02","","S","4","4","","","25","60TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098502","02","","W","3","4","","","25","SPRUCE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098629","02","","W","4","4","","","25","FAIRMOUNT ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098629","02","","S","3","4","","","25","42ND ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098642","02","","S","3","2","4013","","","LINCOLN DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098647","02","","W","4","4","","","30","ARENDELL AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098647","04","680","S","3","2","1007","0131","35","STATE RD","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008098659","2 ","2620","S","3","2","2007","0070","","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098668","02","","S","4","4","","","25","42ND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098668","02","","E","3","4","","","25","PARRISH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009026048","2 ","896","E","3","2","1004","0014","","ERIE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009026048","02","","N","4","4","","","","SIXTEENTH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009026670","02","","N","4","4","","","","MILLBROOK RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008097415","99","","E","4","4","","","","OGDEN ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097415","99","","E","3","4","","","","HOLLY ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008097491","99","","N","4","4","","","","SEVENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008097491","2 ","519","E","3","2","4004","0090","25","OLNEY AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008098044","02","","W","3","4","","","25","WOODLAND AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008098065","02","","S","4","4","","","30","S 65TH ST","ROADWAY_2008_Philadelphia","67301"
